Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
II1600566,4/5/16,10:12,3/1/16,0:00,CAMPBELL HALL CELL TOWER,THEFT OVER $500,ADMIN. CLOSE,0
II1600575,4/6/16,20:37,4/6/16,17:00,INTRAMURAL SOCCER FIELD,THEFT $500 AND UNDER,ADMIN. CLOSE,0
FI160970016,4/6/16,0:51,4/6/16,0:51,CLYBORNS,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,14
AI160970001,4/6/16,0:01,4/6/16,0:01,PARKING LOT C-9,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,17
II1600576,4/7/16,1:53,4/7/16,1:53,ILLINOIS ST W / LINCOLN AVE,DEL/MANUF CANNABIS UNDER 30 G -MISD,ADMIN. CLOSE,0
II1600589,4/8/16,20:50,4/8/16,20:49,600 blk of MATHEWS AV S,CONTROLLED SUBSTANCE-MANUF-INTENT,ARREST,15
II1600586,4/8/16,18:25,4/8/16,18:25,DIGITAL COMPUTER LAB,TRESPASS,ARREST,1
FI160990032,4/8/16,1:20,4/8/16,1:20,500 BLK E DANIEL,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,22
II1600594,4/9/16,11:42,4/8/16,20:00,PARKING LOT - BRUCE NESBI,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,24
II1600603,4/10/16,22:33,4/10/16,22:33,100 blk of GREEN E,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1600601,4/10/16,8:24,4/10/16,8:24,FIRST / GERTY,CRIMINAL DAMAGE GOVT SUPPORT PROP,PENDING,0
FI161010069,4/10/16,2:26,4/10/16,2:26,FOURTH/GREGORY,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,0
CC1601965,4/11/16,0:00,3/4/15,21:00,300 blk of JOHN ST E,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1601970,4/11/16,0:00,3/5/16,6:00,300 blk of WHITE ST E,DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,0
II1600612,4/11/16,19:48,3/29/16,12:00,OHARE AIRPORT CHICAGO,THEFT-LOST/MISLAID PROPERTY,PENDING,0
CC1601951,4/11/16,0:00,3/4/16,9:30,FIRST ST / S LOCUST ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1601945,4/11/16,0:00,3/4/16,22:30,DANIEL ST / S OAK ST,ROBBERY,REPORTED TO OTHER AGENCY,0
CC1602600,4/11/16,0:00,1/29/16,1:57,RED LION BR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,0
CC1602436,4/11/16,0:00,3/5/16,7:30,800 blk of S FOURTH ST,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1601557,4/11/16,0:00,2/21/16,13:14,blk of E SPRINGFIELD AVE,AGGRAVATED ASSAULT,REPORTED TO OTHER AGENCY,0
CC1601849,4/11/16,0:00,2/25/16,15:00,100 blk of E SPRINGFIELD AVE,FORCIBLE SEX OFFENSE,REPORTED TO OTHER AGENCY,0
CC1602612,4/11/16,0:00,3/24/16,22:45,FAT CITY SALOON,DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,0
II1600611,4/11/16,16:58,4/11/16,16:51,MECHANICAL ENG LABORATORY,STALKING BY ELECTRONIC COMMUNICATIO,PENDING,11
CC1601879,4/11/16,0:00,3/3/16,11:25,500 blk of CLARK ST E,FRAUD/DECEPTION,REPORTED TO OTHER AGENCY,0
CC1602527,4/11/16,0:00,3/10/16,17:00,900 blk of S THIRD ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
II1600609,4/11/16,15:00,4/7/16,12:33,SPRINGFIELD AVE / GOODWIN AVE,VIOLATION OF ORDER OF PROTECTION,PENDING,8
CC1601907,4/11/16,0:00,3/4/16,11:30,LOCUST ST / JOHN ST,DRUGS,REPORTED TO OTHER AGENCY,0
CC1602396,4/11/16,0:00,3/18/16,0:20,CLYBORNES,LIQUOR,REPORTED TO OTHER AGENCY,14
CSA16-013,4/11/16,23:06,4/11/16,UNKNOWN,ON CAMPUS - UNKNOWN,DOMESTIC VIOLENCE,ADMIN CLOSED,0
II1600616,4/12/16,2:07,4/12/16,2:07,NEIL ST S / GREEN ST,ILLEGAL TRANSPORTATION OF LIQUOR,ARREST,0
CC1602881,4/12/16,0:00,8/6/15,12:00,blk of E ARMORY,IDENTITY THEFT,REPORTED TO OTHER AGENCY,0
CC1602536,4/12/16,0:00,12/22/15,15:00,900 blk of N FOURTH ST,WEAPON,REPORTED TO OTHER AGENCY,0
CC1602842,4/12/16,0:00,3/18/16,12:00,100 blk of S WRIGHT ST,LARCENY,REPORTED TO OTHER AGENCY,11
CC1602161,4/12/16,0:00,3/11/16,1:00,600 blk of GREEN ST E,LARCENY,REPORTED TO OTHER AGENCY,14
CC1601948,4/12/16,0:00,3/5/16,1:20,ARBOR / GREGORY,DRUGS,REPORTED TO OTHER AGENCY,34
CC1602901,4/12/16,0:00,4/2/16,0:15,THIRD ST / JOHN ST,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,0
CC1602336,4/12/16,0:00,3/16/16,0:00,blk of E GREGORY DR,MOTOR VEHICLE THEFT,REPORTED TO OTHER AGENCY,34
CC1602722,4/12/16,0:00,3/18/16,15:00,100 blk of E CHALMERS ST,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1602861,4/12/16,0:00,3/31/16,23:34,BURRITO KING,LARCENY,REPORTED TO OTHER AGENCY,0
II1600619,4/12/16,13:48,4/12/16,11:00,PARKING LOT E-3,THEFT-MOTOR VEHICLE,UNFOUNDED,17
CC1602810,4/12/16,0:00,3/30/16,18:15,300 blk of S FIFTH ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1602928,4/12/16,0:00,4/2/16,20:50,ALPHA DELTA PHI,TRESPASS/RESISTING ARREST,REPORTED TO OTHER AGENCY,0
CC1602496,4/12/16,0:00,3/20/16,3:00,400 blk of E CHALMERS ST,DISORDERLY CONDUCT,REPORTED TO OTHER AGENCY,27
CC1601930,4/12/16,0:00,3/4/16,19:32,JOHN ST E / LOCUST,LIQUOR,REPORTED TO OTHER AGENCY,0
CC1602553,4/12/16,0:00,3/23/16,2:40,blk of E UNIVERSITY AVE,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,0
CC1602678,4/12/16,0:00,3/19/16,20:27,100 blk of E DANIEL ST,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1602202,4/12/16,0:00,3/11/16,11:00,blk of JOHN E,DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,0
CC1602957,4/12/16,0:00,4/2/16,1:40,SKELTON PLACE,DISORDERLY CONDUCT,REPORTED TO OTHER AGENCY,0
CC1602321,4/12/16,0:00,3/15/16,20:00,FOURTH ST / DANIEL ST,LARCENY,REPORTED TO OTHER AGENCY,21
CC1602777,4/12/16,0:00,3/29/16,21:30,300 blk of E DANIEL ST,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1600235,4/12/16,0:00,1/8/16,19:24,800 blk of MAPLE ST,LARCENY,REPORTED TO OTHER AGENCY,0
II1600618,4/12/16,11:06,4/12/16,11:00,300 blk of STATE ST S,SUICIDAL SUBJECT,PENDING,0
CC1602462,4/12/16,0:00,3/19/16,18:30,300 blk of W WHITE ST,BURGLARY,REPORTED TO OTHER AGENCY,0
II1600621,4/12/16,16:49,4/12/16,9:30,DAVENPORT HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,47
AR161030019,4/12/16,0:51,4/12/16,0:51,300 BLK JOHN ST,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,0
CSA16-016,4/12/16,15:41,4/9/16,UNKNOWN,UNKNOWN FRATERNITY/SORORITY,SEX OFFENSE,ADMIN CLOSED,0
II1600625,4/13/16,0:07,4/13/16,0:07,BLAISDELL RESIDENCE HALL,CONTROLLED SUBSTANCE-MANUF-INTENT,PENDING,41
II1600626,4/13/16,2:30,4/13/16,2:30,500 blk of LINCOLN S,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
FI161040526,4/13/16,23:16,4/13/16,23:16,PARKING LOT C-3,PUBLIC URINATION,ADMIN. CLOSED,17
II1600633,4/14/16,8:44,4/12/16,22:00,ORCHARD DOWNS PARKING LOT,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,46
II1600647,4/15/16,23:48,4/15/16,23:48,GREEN ST E / SECOND,WARRANT-IN STATE,ARREST,0
CC1603171,4/15/16,0:00,4/10/16,1:00,200 blk of E ARMORY,FORCIBLE SEX OFFENSE,REPORTED TO OTHER AGENCY,0
UU1601804,4/15/16,0:00,4/10/16,2:00,100 blk of GREGORY ST S,FORCIBLE SEX OFFENSE,REPORTED TO OTHER AGENCY,0
FI161060060,4/15/16,3:38,4/15/16,3:38,IKENBERRY COMMONS,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,34
II1600649,4/16/16,1:12,4/16/16,1:12,DANIEL ST / FIFTH ST,DUI - ALCOHOL,ARREST,22
II1600654,4/16/16,17:53,4/16/16,17:53,ICE ARENA,FIGHTING,ARREST,27
II1600652,4/16/16,16:44,4/16/16,14:00,ARMORY E / SIXTH,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,0
AI161500043,4/16/16,1:30,4/24/16,1:30,PENNSYLVANIA/SIXTH,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,36
II1600657,4/17/16,0:15,4/17/16,0:15,HEALEY / SECOND,WARRANT ARREST,ARREST,0
II1600662,4/17/16,21:38,4/17/16,0:00,PARKING LOT B-10,WARRANT ARREST,ARREST,0
II1600658,4/17/16,3:13,4/17/16,2:53,400 blk of GOODWIN AVE S,SEXUAL ABUSE-CRIMINAL,CLEARED EXCEPT. REFUSAL TO,16
FI161080082,4/17/16,2:54,4/17/16,2:54,409 E CHALMERS,FIGHT/DISORDERLY,ADMIN. CLOSED,27
FI161080083,4/17/16,3:30,4/17/16,3:30,BUSEY RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,50
FI161080044,4/17/16,1:26,4/17/16,1:26,PSYCHOLOGY BUILDING,PUBLIC URINATION,ADMIN. CLOSED,23
FI161080008,4/17/16,0:10,4/17/16,0:10,GOODWIN/NEVADA,DRUGS,ADMIN. CLOSED,50
II1600673,4/18/16,22:41,4/18/16,22:41,HENRY ADMIN BUILDING,TRESPASS,ARREST,47
II1600664,4/18/16,0:14,4/18/16,0:14,JOHN E / WRIGHT,WARRANT ARREST,ARREST,0
II1600669,4/18/16,17:02,4/18/16,17:02,LINCOLN AVE / WINDSOR RD,WARRANT ARREST,ARREST,0
II1600671,4/18/16,18:49,4/18/16,18:49,1400 blk of GREEN ST W,WARRANT ARREST,ARREST,0
II1600679,4/19/16,16:08,4/19/16,16:08,WRIGHT / SPRINGFIELD,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,0
II1600678,4/19/16,15:13,4/18/16,22:00,CAMPUS REC OUTDOOR,THEFT $500 AND UNDER,ADMIN. CLOSE,33
II1600692,4/20/16,23:43,4/20/16,23:43,ARBORETUM,DRUG EQUIPMENT-POSSESSION,STUDENT DISCIPLINE REFERRAL,0
II1600691,4/20/16,19:16,4/19/16,23:14,700 blk of SIXTH ST S,SEXUAL-ASSAULT-CRIMINAL,UNFOUNDED,14
II1600685,4/20/16,0:57,4/20/16,0:57,JOHN ST E / THIRD ST S,FIGHTING,ARREST,0
II1600699,4/21/16,13:03,4/5/16,21:26,STUDENT STAFF APARTMENTS,DECEPTIVE PRACTICE,ADMIN. CLOSE,0
FI161120389,4/21/16,21:27,4/21/16,21:27,FIRST/PEABODY,DOMESTIC DISPUTE,ADMIN. CLOSED,39
II1600709,4/22/16,19:18,4/18/16,0:00,LINCOLN AVE RESIDENCE HAL,THEFT $500 AND UNDER,ADMIN. CLOSE,32
II1600712,4/23/16,12:27,4/21/16,15:00,PARKING LOT B-22,THEFT OVER $500,ADMIN. CLOSE,17
II1600715,4/23/16,16:02,4/23/16,16:02,WARDELL RESIDENCE HALL,CANNABIS POSS 30 G AND UNDER - OLD,ADMIN. CLOSE,34
FI161140011,4/23/16,0:26,4/23/16,0:26,SDRP,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,34
FI161500033,4/24/16,1:09,4/24/16,1:09,BOUSFIELD RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,34
UU1601986,4/25/16,0:00,2/19/16,12:45,UNIVERSITY / GOODWIN,BURGLARY,REPORTED TO OTHER AGENCY,16
FI161160021,4/25/16,1:14,4/25/16,1:14,BECKMAN BIKE RACKS,THEFT,ADMIN. CLOSED,0
FI161160470,4/25/16,23:57,4/25/16,23:57,100 S THIRD,PUBLIC URINATION,ADMIN. CLOSED,0
II1600732,4/26/16,16:08,4/26/16,12:50,ANIMAL SCIENCES LAB,THEFT $500 AND UNDER,ADMIN. CLOSE,36
II1600733,4/26/16,16:28,4/21/16,23:30,200 blk of JOHN ST E,SEXUAL-ASSAULT-CRIMINAL,PENDING,0
II1600779,4/26/16,13:55,4/26/14,12:00,HENRY ADMINISTRATION,STALKING,ADMIN. CLOSE,47
II1600729,4/26/16,9:35,4/26/16,9:35,TAFT RESIDENCE HALL,DECEPTIVE PRACTICE,ADMIN. CLOSE,34
CC1603660,4/27/16,0:00,4/23/16,21:00,300 blk of E HEALEY ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1602770,4/27/16,0:00,3/27/16,18:29,PARKING LOT,FORCIBLE SEX OFFENSE,REPORTED TO OTHER AGENCY,0
CC1601922,4/27/16,0:00,3/4/16,16:38,SECOND / ARMORY,LIQUOR,REPORTED TO OTHER AGENCY,0
II1600737,4/27/16,13:22,4/24/16,13:00,PARKING LOT A-3,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,0
CC1603044,4/27/16,0:00,4/3/16,19:00,SOUTH CHINA RESTAURANT,DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,0
CC1602318,4/27/16,0:00,3/15/16,19:07,600 blk of S FIFTH ST,DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,0
CC1603113,4/27/16,0:00,4/8/16,19:10,1000 blk of S SECOND ST,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,0
CC1602157,4/27/16,0:00,3/11/16,1:00,900 blk of THIRD ST S,DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,0
CC1603117,4/27/16,0:00,4/9/16,0:01,400 blk of E WHITE ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1603059,4/27/16,0:00,4/7/16,10:28,E THIRD ST / SPRINGFIELD AVE,LARCENY,REPORTED TO OTHER AGENCY,0
CC1602556,4/27/16,0:00,2/18/16,11:30,500 blk of THIRD ST S,LARCENY,REPORTED TO OTHER AGENCY,0
CC1602050,4/27/16,0:00,3/6/16,12:00,400 blk of E HEALEY ST,DECEPTIVE PRACTICES/HARASSMENT BY T,REPORTED TO OTHER AGENCY,0
II1600738,4/27/16,14:56,4/26/16,18:48,PENNSYLVANIA AVE RESIDENC,DECEPTIVE PRACTICES,ADMIN. CLOSE,41
CC1603186,4/27/16,0:00,4/10/16,22:25,400 blk of E CLARK,ROBBERY,REPORTED TO OTHER AGENCY,0
II1600745,4/28/16,14:54,4/26/16,22:00,ARCHITECTURE ANNEX,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,36
II1600742,4/28/16,7:56,4/27/16,16:30,SMITH MEMORIAL HALL,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,47
II1600743,4/28/16,8:33,4/28/16,7:00,ARMORY,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,0
FI161190019,4/28/16,1:41,4/28/16,1:41,PAR RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
II1600751,4/29/16,7:23,4/28/16,16:30,IGB,CRIMINAL DEFACEMENT OF PROPERTY,ADMIN. CLOSE,49
FI161200032,4/29/16,1:30,4/29/16,1:30,MORROW PLOTS,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,47
FI161200024,4/29/16,1:04,4/29/16,1:04,725 S WRIGHT,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,14
FI161200037,4/29/16,1:57,4/29/16,1:57,600 E JOHN ST,DOMESTIC VIOLENCE,ADMIN. CLOSED,18
UU1602140,4/30/16,0:00,4/27/16,21:47,1200 blk of LINCOLN AV S,LIQUOR,REPORTED TO OTHER AGENCY,0
II1600762,4/30/16,14:35,4/29/16,11:31,WALMART,DECEPTIVE PRACTICES,ADMIN. CLOSE,0
UU1601963,5/1/16,0:00,1/25/16,8:00,400 blk of MATHEWS AV N,BURGLARY,REPORTED TO OTHER AGENCY,15
FI161220084,5/1/16,3:09,5/1/16,3:09,1ST / CHALMERS,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,0
II1600780,5/3/16,13:10,5/3/16,13:10,SMITH MUSIC HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,47
II1600784,5/3/16,23:55,5/3/16,23:55,1200 blk of OREGON ST W,ASSIST UPD,ADMIN. CLOSE,25
II1600789,5/3/16,4:24,5/3/16,0:32,GOODWIN AVE / UNIVERSITY AVE,DEATH INVESTIGATION/ASSIST UPD,ADMIN. CLOSE,3
FI161240001,5/3/16,0:25,5/3/16,0:25,ALPHA GAMMA DELTAT,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
AR16-0704,5/3/16,0:07,5/3/16,0:07,1106 S LINCOLN,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
II1600793,5/4/16,21:47,5/4/16,18:30,CAMPUS RECREATION CENTER,THEFT $500 AND UNDER,ADMIN. CLOSE,39
II1600790,5/4/16,17:08,5/4/16,17:08,700 blk of SIXTH STREET S,WARRANT ARREST,ARREST,14
II1600791,5/4/16,18:02,5/4/16,18:02,500 blk of GREEN ST E,WARRANT ARREST,ARREST,0
FI161250155,5/4/16,0:00,5/4/16,0:00,MAIN QUAD,WEAPON,STUDENT DISCIPLINE REFERRAL,47
II1600796,5/5/16,12:27,5/4/16,14:00,PARKING LOT E-2,THEFT $500 AND UNDER,ADMIN. CLOSE,0
II1600797,5/5/16,12:47,4/28/16,9:00,500 blk of ARMORY AV E,SEXUAL ABUSE-AGGRAVATED,REFERRED TO OTHER,31
FI161260010,5/5/16,0:28,5/5/16,0:28,SIXTH/DANIEL,PUBLIC URINATION,STUDENT DISCIPLINE REFERRAL,0
II1600815,5/7/16,22:53,5/7/16,22:53,MAHOMET IL,METRO/ASSIST OTHER,ADMIN. CLOSE,0
II1600809,5/7/16,2:01,4/28/16,0:00,HOPKINS RESIDENCE HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,34
II1600808,5/7/16,0:40,5/6/16,23:00,MTD BUS,DRUG EQUIPMENT-POSSESSION,STUDENT DISCIPLINE REFERRAL,0
II1600812,5/8/16,3:18,5/8/16,3:18,GREEN ST E / FIRST ST,WARRANT ARREST,ARREST,0
II1600821,5/9/16,9:37,5/7/16,8:00,500 blk of GREEN STREET W,ASSIST OTHER POLICE DEPT,PENDING,0
II1600832,5/10/16,23:49,5/10/16,23:49,LINCOLN AVE S / ARBORETUM,HAZING - FRAT/SORORITY,ADMIN. CLOSE,0
UU1602335,5/10/16,0:00,5/7/16,1:30,200 blk of GREGORY ST N,FORCIBLE SEX OFFENSE,REPORTED TO OTHER AGENCY,0
FI161310481,5/10/16,23:25,5/10/16,23:25,601 E JOHN,PUBLIC URINATION,STUDENT DISCIPLINE REFERRAL,18
II1600833,5/11/16,14:18,5/11/16,13:45,ENGLISH BUILDING,DISORDERLY CONDUCT,ADMIN. CLOSE,47
FI161320024,5/11/16,1:04,5/11/16,1:04,WEST QUAD,PUBLIC URINATION,ADMIN. CLOSED,0
II1600839,5/12/16,17:54,5/12/16,17:54,LOOMIS LAB,THEFT $500 AND UNDER,PENDING,13
FI161330521,5/12/16,23:51,5/12/16,23:51,900 S FOURTH,LIQUOR - PUBLIC PROPERTY,STUDENT DISCIPLINE REFERRAL,21
II1600849,5/13/16,11:14,5/12/16,7:00,IHOTEL,BURGLARY,PENDING,0
II1600857,5/13/16,20:30,5/13/16,8:00,2000 blk of LINCOLN AV S,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
FI161340043,5/13/16,2:14,5/13/16,2:14,500 E DANIEL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,22
II1600867,5/15/16,0:48,5/15/16,0:48,FIFTH ST / JOHN ST,DUI - DRUGS,ARREST,0
II1600868,5/15/16,3:05,5/15/16,3:03,JOHN ST / FIRST ST,BATTERY,UNFOUNDED,0
II1600874,5/16/16,6:39,5/13/16,12:00,1400 blk of GREGORY DR,CRIMINAL DAMAGE GOVT SUPPORT PROP,STUDENT DISCIPLINE REFERRAL,47
II1600872,5/16/16,1:12,5/16/16,1:12,PARKING LOT B-4,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,0
II1600880,5/17/16,13:41,4/1/16,8:00,CHEMICAL AND LIFE SCIENCE,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,15
UU1602480,5/17/16,0:00,5/14/16,17:09,LINCOLN / UNIVERSITY,DRUGS,REPORTED TO OTHER AGENCY,0
II1600889,5/19/16,17:33,5/16/16,18:39,1100 blk of SPRINGFIELD AV,CYBERSTALKING,CLEARED EXCEPT. PROS. FAIL TO,0
II1600888,5/19/16,7:49,5/13/16,17:00,NCSA,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,4
II1600885,5/19/16,2:04,5/19/16,2:01,KIRBY AVE E / FOURTH ST,DUI,ARREST,0
II1600899,5/20/16,18:12,5/20/16,18:12,FIRST STREET N / UNIVERSITY AVE E,WARRANT ARREST,ARREST,0
II1600891,5/20/16,1:55,5/20/16,1:55,FOURTH N / UNIVERSITY,WARRANT ARREST,ARREST,0
II1600898,5/20/16,16:42,5/18/16,17:00,1200 blk of UNIVERSITY AVENUE W,THEFT $500 AND UNDER,PENDING,0
II1600890,5/20/16,0:09,5/20/16,0:00,GREEN ST W / GREGORY,WARRANT ARREST,ARREST,10
CC1604024,5/21/16,0:00,5/6/16,13:12,SECOND ST / GREEN ST,DRUGS,REPORTED TO OTHER AGENCY,0
CC1603461,5/21/16,0:00,4/18/16,7:00,400 blk of E CLARK ST,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1603502,5/21/16,0:00,4/11/16,17:00,PRIMELIGHT STUDIOS,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1603520,5/21/16,0:00,4/19/16,19:00,LOOKAFTER HAIR COMPANY,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1603893,5/21/16,0:00,5/2/16,11:30,300 blk of W CHURCH ST,VISITATION INTERFERENCE,REPORTED TO OTHER AGENCY,0
CC1603995,5/21/16,0:00,5/5/16,1:30,900 blk of S LOCUST ST,STALKING,REPORTED TO OTHER AGENCY,0
CC1603994,5/21/16,0:00,5/5/16,0:30,SIGMA ALPHA EPSILON,LIQUOR,REPORTED TO OTHER AGENCY,0
CC1603730,5/21/16,0:00,4/23/16,18:10,400 blk of CHALMERS ST,LARCENY,REPORTED TO OTHER AGENCY,27
CC1603949,5/21/16,0:00,5/4/16,2:00,JOHN ST / S SIXTH ST,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,17
CC1603261,5/21/16,0:00,4/12/16,18:00,900 blk of S OAK ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1603641,5/21/16,0:00,4/23/16,23:45,BROTHER'S BAR,LIQUOR,REPORTED TO OTHER AGENCY,14
CC1603560,5/21/16,0:00,4/21/16,16:10,AUTO ZONE,LIQUOR,REPORTED TO OTHER AGENCY,0
CC1603493,5/21/16,0:00,4/15/16,20:00,LOVERS PLAYGROUND,LARCENY,REPORTED TO OTHER AGENCY,0
CC1603695,5/21/16,0:00,4/17/16,23:00,100 blk of E CHALMERS,LARCENY,REPORTED TO OTHER AGENCY,0
CC1604060,5/21/16,0:00,4/20/16,8:00,500 blk of E JOHN ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
CC1604073,5/21/16,0:00,5/8/16,2:00,GREEN STREET CAFE,LARCENY,REPORTED TO OTHER AGENCY,0
CC1603253,5/21/16,0:00,4/11/16,14:30,1100 blk of EUCLID ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1604093,5/21/16,0:00,5/6/16,13:00,900 blk of LOCUST ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1603488,5/21/16,0:00,4/19/16,11:30,READY SCHOOL,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,0
FI161420047,5/21/16,3:09,5/21/16,3:09,1100 GREEN ST W,DRUGS,ADMIN. CLOSED,0
II1600902,5/22/16,2:03,5/22/16,2:03,SPRINGFIELD AVE W / LINCOLN AVE,DUI,ARREST,0
II1600903,5/22/16,16:54,5/22/16,16:54,FOURTH STREET S / WHITE ST E,WARRANT ARREST,ARREST,0
II1600904,5/22/16,22:23,5/22/16,22:23,ASHTON WOODS RESIDENCE HA,DOMESTIC BATTERY,PENDING,0
II1600910,5/23/16,23:24,5/23/16,23:24,FIRST ST S / GREEN ST,DUI,ARREST,0
FI161440457,5/23/16,22:16,5/23/16,22:16,FOURTH/DANIEL,DRUGS,ADMIN. CLOSED,0
II1600911,5/24/16,3:37,5/24/16,3:30,FOURTH ST / STOUGHTON ST,DUI,ARREST,0
F16-827,5/24/16,20:40,5/24/16,20:40,200 GREEN ST E,DOEMSTIC VIOLENCE,UNFOUNDED,0
CC1604390,5/25/16,0:00,5/17/16,16:30,100 blk of S FIFTH ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1604316,5/25/16,0:00,5/15/16,12:30,100 blk of CHALMERS ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1603903,5/25/16,0:00,4/27/14,20:00,600 blk of E CLARK ST,FORCIBLE SEX OFFENSE,REPORTED TO OTHER AGENCY,0
CC1604414,5/25/16,0:00,5/16/16,8:00,blk of E HEALEY ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1604317,5/25/16,0:00,5/13/16,10:00,300 blk of E UNIVERSITY AVE,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1604076,5/25/16,0:00,5/8/16,2:00,200 blk of W HEALEY ST,DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,0
CC1603935,5/25/16,0:00,5/2/16,20:28,SIGMA KAPPA,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1604091,5/25/16,0:00,5/8/16,14:30,600 blk of E WHITE ST,LARCENY,REPORTED TO OTHER AGENCY,0
00383-2016,5/25/16,8:00,2/3/16,0:00,REYNOLDS TOWING,THEFT/DECCEPTION,ADMIN CLOSED,0
00573-2016,5/25/16,8:00,3/11/16,2:24,EVANS RESD HALL,DRUGS,STUDENT DISCIPLINE,50
00592-2016,5/25/16,8:00,3/11/16,2:15,SHERMAN RES HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,21
00602-2016,5/25/16,8:00,3/16/16,0:00,STUDENT STAFF APTS,DRUGS,STUDENT DISCIPLINE,0
