Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
II1300480,3/9/13,2:22:00 a. m.,3/9/13,2:22:00 a. m.,FOURTH ST S / ARMORY AV,RESIST/OBSTRUCT/DISARM AN,ARREST,31
II1300481,3/9/13,2:27:00 a. m.,3/9/13,2:27:00 a. m.,SECOND ST S / ARMORY AV,CANNABIS-DELIVERY 30GM &,ARREST,0
II1300485,3/9/13,1:28:00 p. m.,3/9/13,1:28:00 p. m.,GRAINGER LIBRARY,TRESPASS NOTICE,ADMIN. CLOSE,11
II1300490,3/9/13,8:24:00 p. m.,3/9/13,8:24:00 p. m.,GREEN ST W / WRIGHT,TRESPASS NOTICE,ADMIN. CLOSE,47
II1300491,3/9/13,11:06:00 p. m.,3/9/13,11:06:00 p. m.,CARR RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,ARREST,41
CC1302056,3/9/13,12:00:00 a. m.,3/9/13,2:20:00 a. m.,FOURTH ST / E ARMORY,AGGRAVATED ASSAULT,REPORTED TO OTHER,31
II1300496,3/10/13,4:32:00 p. m.,3/10/13,3:00:00 p. m.,NOYES LAB,THEFT OVER,UNFOUNDED,47
CC1301898,3/10/13,12:00:00 a. m.,3/1/13,4:00:00 p. m.,800 blk of S FIRST ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1301907,3/10/13,12:00:00 a. m.,3/4/13,2:24:00 p. m.,1000 blk of S THIRD ST,LARCENY,REPORTED TO OTHER,0
CC1301912,3/10/13,12:00:00 a. m.,3/1/13,11:00:00 p. m.,300 blk of S WATER ST,LARCENY,REPORTED TO OTHER,0
CC1301827,3/10/13,12:00:00 a. m.,3/2/13,2:30:00 a. m.,blk of GREEN E,ROBBERY,REPORTED TO OTHER,0
CC1301911,3/10/13,12:00:00 a. m.,3/4/13,3:30:00 a. m.,LAMBDA CHI ALPHA,LARCENY,REPORTED TO OTHER,0
CC1301733,3/10/13,12:00:00 a. m.,2/18/13,9:00:00 a. m.,UNIV PLACE CHRISTIAN CHUR,LARCENY,REPORTED TO OTHER,0
CC1302005,3/10/13,12:00:00 a. m.,3/7/13,3:20:00 p. m.,100 blk of E CHALMERS ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1301959,3/10/13,12:00:00 a. m.,3/3/13,12:01:00 a. m.,PSI UPSILON,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1301938,3/10/13,12:00:00 a. m.,3/4/13,8:00:00 p. m.,LEGENDS BAR,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1301858,3/10/13,12:00:00 a. m.,3/2/13,11:17:00 p. m.,HOME TOWN PANTRY,LIQUOR,REPORTED TO OTHER,0
UU1300989,3/10/13,12:00:00 a. m.,3/1/13,9:54:00 a. m.,GOODWIN AVE / ILLINOIS ST,DISOBEY STOP,REPORTED TO OTHER,19
II1300498,3/11/13,2:49:00 p. m.,3/11/13,12:30:00 p. m.,NAT SOYBEAN RESEARCH,THEFT-LOST/MISLAID PROPERTY,UNFOUNDED,36
II1300494,3/11/13,10:00:00 a. m.,3/11/13,10:00:00 a. m.,"OMER, MI",TRESPASS NOTICE,ADMIN. CLOSE,0
FI130600290,3/11/13,10:48:00 a. m.,3/1/13,12:49:00 a. m.,ACACIA HOUSE,THEFT,STUDENT DISCIPLINE,0
II1300504,3/12/13,1:51:00 a. m.,3/12/13,1:51:00 a. m.,RANDOLPH ST S / SPRINGFIELD AV,DRIVING UNDER THE INFL-,ARREST,0
II1300506,3/12/13,1:57:00 p. m.,3/11/13,8:00:00 a. m.,PARKING LOT E-26,THEFT OVER,ADMIN. CLOSE,17
CC1302058,3/12/13,12:00:00 a. m.,3/9/13,2:38:00 a. m.,IHOP,SIMPLE ASSAULT,REPORTED TO OTHER,0
CC1302033,3/12/13,12:00:00 a. m.,3/8/13,5:05:00 p. m.,900 blk of S FOURTH ST,LARCENY,REPORTED TO OTHER,21
CC1301903,3/12/13,12:00:00 a. m.,3/3/13,5:50:00 a. m.,GREEN ST E / FOURTH ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
UU1301188,3/12/13,12:00:00 a. m.,3/12/13,10:50:00 a. m.,GOODWIN AV S / SPRINGFIELD AV,BATTERY-DOMESTIC,REPORTED TO OTHER,8
II1300513,3/13/13,2:49:00 p. m.,3/13/13,2:49:00 p. m.,PARKING LOT F-16,BURGLARY FROM MOTOR,ADMIN. CLOSE,0
II1300518,3/13/13,8:16:00 p. m.,3/13/13,8:16:00 p. m.,PAR FOOD SERVIVE,THEFT UNDER,PENDING,0
II1300517,3/13/13,5:03:00 p. m.,3/13/13,2:55:00 p. m.,MAIN LIBRARY,THEFT UNDER,ARREST,0
II1300521,3/14/13,7:45:00 p. m.,3/14/13,7:45:00 p. m.,VILLAGE AT COLBERT PARK,CANNABIS-DELIVERY OVER 30GM,ARREST,0
II1300531,3/15/13,10:48:00 a. m.,3/8/13,5:00:00 p. m.,WOHLERS HALL,THEFT UNDER,ADMIN. CLOSE,36
II1300530,3/15/13,6:30:00 a. m.,3/15/13,6:30:00 a. m.,RANTOUL,METRO ACTIVATION,ADMIN. CLOSE,0
II1300536,3/15/13,3:34:00 p. m.,3/15/13,3:34:00 p. m.,SMALL ANIMAL CLINIC,FRAUD-CREDIT CARD,ADMIN. CLOSE,0
CC1302099,3/15/13,12:00:00 a. m.,3/9/13,7:00:00 p. m.,THE BEACH SUN AND SPA,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
UU1301061,3/15/13,12:00:00 a. m.,3/5/13,12:12:00 a. m.,800 blk of NEVADA ST W,SIMPLE ASSAULT,REPORTED TO OTHER,0
CSA-13-10,3/15/13,4:54:00 p. m.,3/1/13,UNKNOWN,URBANA APARTMENT,SEX OFFENSE,ADMIN. CLOSED,0
II1300538,3/16/13,1:04:00 a. m.,3/16/13,1:04:00 a. m.,1400 blk of SILVER,ASSIST/SHOTS FIRED,ADMIN. CLOSE,0
II1300540,3/16/13,12:59:00 a. m.,3/16/13,12:30:00 a. m.,WINDSOR RD E / PHILO RD,ASSIST/DOMESTIC BATTERY,ADMIN. CLOSE,0
II1300541,3/16/13,3:28:00 a. m.,3/16/13,3:28:00 a. m.,FOURTH ST S / WHITE ST,WARRANT-IN STATE,ARREST,0
II1300539,3/16/13,2:20:00 a. m.,3/16/13,2:20:00 a. m.,NEIL ST S / SPRINGFIELD AV,DRIVING UNDER THE INFL-,ARREST,0
II1300543,3/17/13,2:25:00 a. m.,3/17/13,2:25:00 a. m.,GREEN E / LOCUST,ASSIST/ACCIDENT,ADMIN. CLOSE,0
II1300544,3/17/13,2:51:00 a. m.,3/17/13,2:51:00 a. m.,NEIL ST S / GREEN ST,MIP,ARREST,0
II1300550,3/18/13,8:28:00 p. m.,3/18/13,8:28:00 p. m.,CVS PARKING LOT,DRUG EQUIPMENT-POSSESSION,ARREST,0
II1300549,3/18/13,5:07:00 p. m.,3/14/13,12:00:00 p. m.,AFRICAN AMERICAN CULTURAL,THEFT UNDER,ADMIN. CLOSE,24
II1300547,3/18/13,2:08:00 a. m.,3/18/13,2:08:00 a. m.,300 blk of UNIVERSITY AV E,ASSIST/THEFT,ADMIN. CLOSE,0
II1300552,3/19/13,9:17:00 a. m.,3/19/13,9:17:00 a. m.,DIGITAL COMPUTER LAB,TRESPASS NOTICE,ADMIN. CLOSE,1
II1300554,3/21/13,7:43:00 a. m.,3/18/13,5:00:00 p. m.,MEL,VANDALISM-INSTITUTIONAL,PENDING,11
II1300556,3/21/13,6:01:00 p. m.,3/21/13,6:01:00 p. m.,WESLEY METHODIST CHURCH,WARRANT-IN STATE,ARREST,15
II1300565,3/24/13,3:22:00 p. m.,2/11/13,8:00:00 p. m.,1000 blk of STOUGHTON ST W,HARASSMENT BY TELEPHONE,ADMIN. CLOSE,1
II1300569,3/25/13,10:30:00 a. m.,3/24/13,6:00:00 p. m.,THIRD ST S / HEALEY ST,BURGLARY FROM MOTOR,ADMIN. CLOSE,0
II1300572,3/25/13,9:28:00 p. m.,3/25/13,9:28:00 p. m.,CHURCH ST W / BUSEY AV,WARRANT-IN STATE,ARREST,0
UU1301301,3/25/13,12:00:00 a. m.,3/18/13,9:00:00 p. m.,800 blk of GREEN ST W,DOMESTIC BATTERY,REPORTED TO OTHER,0
II1300574,3/26/13,11:36:00 a. m.,3/15/13,2:00:00 p. m.,NUGENT HALL BIKE RACK,THEFT OVER,ADMIN. CLOSE,34
II1300580,3/26/13,6:02:00 p. m.,3/26/13,6:02:00 p. m.,BUS TERMINAL,WARRANT-IN STATE,ARREST,0
II1300581,3/27/13,2:12:00 a. m.,3/27/13,2:12:00 a. m.,FIFTH ST S / GREEN ST,CANNABIS-POSS 30 GM & UNDER,CLEARED EXCEPT. PROS.,0
II1300588,3/28/13,11:20:00 a. m.,3/14/13,12:00:00 p. m.,MICROELECTRONICS,THEFT OVER,ADMIN. CLOSE,0
II1300590,3/28/13,8:32:00 p. m.,3/28/13,8:32:00 p. m.,GREEN E / THIRD,CANNABIS-POSS 30 GM & UNDER,PENDING,0
UU1300301,3/28/13,12:00:00 a. m.,1/19/13,1:02:00 p. m.,1200 blk of OREGON ST W,AGGRAVATED ASSAULT,REPORTED TO OTHER,25
UU1300542,3/28/13,12:00:00 a. m.,2/2/13,9:31:00 p. m.,NEVADA ST W / GOODWIN AV,DRUGS,REPORTED TO OTHER,50
UU1300543,3/28/13,12:00:00 a. m.,2/2/13,11:00:00 p. m.,1200 blk of OREGON W,DRUGS,REPORTED TO OTHER,25
UU1300544,3/28/13,12:00:00 a. m.,2/2/13,10:45:00 p. m.,GOODWIN AVE S / ILLINOIS,LIQUOR,REPORTED TO OTHER,40
UU1300545,3/28/13,12:00:00 a. m.,2/2/13,11:50:00 p. m.,1200 blk of NEVADA W,DRUGS,REPORTED TO OTHER,0
UU1300769,3/28/13,12:00:00 a. m.,2/17/13,12:13:00 a. m.,700 blk of GOODWIN AVE S,DRUGS,REPORTED TO OTHER,25
UU1300791,3/28/13,12:00:00 a. m.,2/17/13,5:00:00 p. m.,1100 blk of NEVADA ST W,LARCENY,REPORTED TO OTHER,25
UU1300792,3/28/13,12:00:00 a. m.,2/17/13,8:18:00 p. m.,W OREGON ST / GOODWIN AV,DRUGS,REPORTED TO OTHER,25
UU1300793,3/28/13,12:00:00 a. m.,2/17/13,8:39:00 p. m.,MATHEWS AV S / OREGON ST,DRUGS,REPORTED TO OTHER,24
UU1300801,3/28/13,12:00:00 a. m.,2/17/13,11:08:00 p. m.,700 blk of GOODWIN AV S,DRUGS,REPORTED TO OTHER,25
UU1300805,3/28/13,12:00:00 a. m.,2/16/13,10:30:00 p. m.,1000 blk of LINCOLN AV S,LARCENY,REPORTED TO OTHER,0
II1300595,3/29/13,9:57:00 p. m.,3/29/13,9:57:00 p. m.,SIXTH STREET S / GREEN ST E,WARRANT-IN STATE,ARREST,14
II1300598,3/30/13,3:50:00 a. m.,3/30/13,3:50:00 a. m.,CLARK W / GREGORY,DRIVING UNDER THE INFL-,ARREST,0
II1300601,3/30/13,6:37:00 p. m.,3/30/13,6:37:00 p. m.,UNIVERSITY AVE / MC COULLOUGH,ASSIST/CHECK WELFARE,ADMIN. CLOSE,0
II1300596,3/30/13,12:09:00 a. m.,3/30/13,12:09:00 a. m.,700 blk of FOURTH S,MIP,ARREST,0
II1300605,3/31/13,2:16:00 a. m.,3/31/13,2:16:00 a. m.,FOURTH ST S / HEALEY,ASSIST/DISORDERLY SUBJ,ADMIN. CLOSE,0
II1300609,4/1/13,12:37:00 a. m.,4/1/13,12:37:00 a. m.,ARMORY AV E / FOURTH ST,DRIVING UNDER THE INFL-,ARREST,31
II1300610,4/1/13,5:18:00 p. m.,4/1/13,5:18:00 p. m.,SDRP,CANNABIS-POSS 30 GM & UNDER,STUDENT DISCIPLINE,34
II1300111,4/1/13,7:42:00 p. m.,4/1/13,7:42:00 p. m.,PHI KAPPA PSI,CANNABIS-DELIVERY OVER 30GM,ARREST,0
II1300624,4/2/13,11:46:00 p. m.,4/2/13,11:40:00 p. m.,DELTA DELTA DELTA,ASSIST/NO TRESPASS,ADMIN. CLOSE,22
UU1301474,4/2/13,12:00:00 a. m.,3/30/13,7:44:00 a. m.,LINCOLN S AV / GREEN ST,DRUGS,REPORTED TO OTHER,0
CC1302140,4/2/13,12:00:00 a. m.,3/5/13,11:30:00 a. m.,GREEN / WRIGHT,LARCENY,REPORTED TO OTHER,47
CC1302089,4/2/13,12:00:00 a. m.,3/10/13,1:15:00 a. m.,700 blk of FIFTH ST S,RESISTING/OBSTR OFFICER,REPORTED TO OTHER,0
CC1302153,4/2/13,12:00:00 a. m.,1/31/13,11:30:00 p. m.,IT'S BROTHERS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER,14
CC1302159,4/2/13,12:00:00 a. m.,11/24/12,12:00:00 p. m.,LEGENDS,UNLAWFUL USE OF ID,REPORTED TO OTHER,0
CC1302149,4/2/13,12:00:00 a. m.,3/12/13,2:31:00 a. m.,UNIVERSITY / WRIGHT,DUI,REPORTED TO OTHER,0
CC1302183,4/2/13,12:00:00 a. m.,3/13/13,3:15:00 a. m.,900 blk of SECOND ST S,LARCENY,REPORTED TO OTHER,0
CC1302043,4/2/13,12:00:00 a. m.,3/8/13,8:00:00 p. m.,500 blk of W WHITE ST,BURGLARY,REPORTED TO OTHER,0
CC1302023,4/2/13,12:00:00 a. m.,10/1/12,12:00:00 p. m.,MARCO RECYCLING,LARCENY,REPORTED TO OTHER,0
CC1302232,4/2/13,12:00:00 a. m.,3/14/13,5:45:00 p. m.,"DEN LIQUOR,CH",LARCENY,REPORTED TO OTHER,10
CC1302223,4/2/13,12:00:00 a. m.,2/21/13,12:01:00 a. m.,1000 blk of FOURTH ST S,LARCENY,REPORTED TO OTHER,27
CC1302041,4/2/13,12:00:00 a. m.,3/8/13,9:15:00 p. m.,PICCADILLY LIQUORS,LIQUOR,REPORTED TO OTHER,0
CC1302262,4/2/13,12:00:00 a. m.,3/15/13,4:59:00 p. m.,500 blk of GREEN ST E,LARCENY,REPORTED TO OTHER,0
CC1302259,4/2/13,12:00:00 a. m.,3/14/13,10:30:00 p. m.,400 blk of HEALEY ST E,LARCENY,REPORTED TO OTHER,0
CC1302367,4/2/13,12:00:00 a. m.,3/19/13,9:48:00 p. m.,400 blk of FIRST ST S,AGGRAVATED ASSAULT,REPORTED TO OTHER,0
CC1302395,4/2/13,12:00:00 a. m.,3/21/13,7:00:00 a. m.,100 blk of SPRINGFIELD E,SIMPLE ASSAULT,REPORTED TO OTHER,0
II1300614,4/3/13,2:34:00 a. m.,4/3/13,2:34:00 a. m.,AMEREN,ASSIST/K9,ADMIN. CLOSE,0
II1300633,4/4/13,8:52:00 p. m.,4/4/13,8:52:00 p. m.,CHALMERS ST E / SIXTH ST,DRUG EQUIPMENT-POSSESSION,PENDING,23
II1300637,4/5/13,6:58:00 a. m.,4/5/13,2:00:00 a. m.,1200 blk of FOURTH ST S,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,35
II1300639,4/5/13,11:44:00 a. m.,4/5/13,11:44:00 a. m.,100 blk of MATHEWS N,ROBBERY,CLEARED EXCEPT.,0
II1300643,4/5/13,5:31:00 p. m.,4/5/13,5:31:00 p. m.,BASKETBALL COURTS,WARRANT-IN STATE,ARREST,33
II1300645,4/5/13,11:44:00 p. m.,4/5/13,11:44:00 p. m.,DANIEL ST E / WRIGHT ST,DRIVING UNDER THE INFL-,ARREST,47
II1300644,4/5/13,8:31:00 p. m.,4/5/13,8:00:00 a. m.,PARKING LOT E-14 BUS STOP,THEFT UNDER,ADMIN. CLOSE,42
II1300648,4/6/13,2:45:00 a. m.,4/6/13,2:42:00 a. m.,PEABODY E / FIRST,BATTERY,PENDING,38
II1300647,4/6/13,2:54:00 a. m.,4/6/13,2:54:00 a. m.,STOUGHTON ST E / FIFTH ST,CANNABIS-POSS 30 GM & UNDER,ARREST,0
II1300651,4/6/13,5:34:00 p. m.,4/6/13,5:34:00 p. m.,KIRBY AV W / PROSPECT AV,WARRANT-IN STATE,ARREST,0
II1300654,4/6/13,9:36:00 p. m.,4/6/13,9:36:00 p. m.,FIRST ST S / WHITE ST,CANNABIS-POSS 30 GM & UNDER,PENDING,0
II1300653,4/6/13,9:27:00 p. m.,4/6/13,9:27:00 p. m.,CURTIS RD W / PARKVIEW LN,DRIVING UNDER INFLUENCE-,ARREST,0
II1300656,4/7/13,3:24:00 a. m.,4/7/13,3:24:00 a. m.,CARLE HOSPITAL,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1300655,4/7/13,1:02:00 a. m.,4/7/13,1:02:00 a. m.,600 blk of WINDSOR RD W,DRIVING UNDER THE INFL-,ARREST,0
CC1302931,4/7/13,12:00:00 a. m.,4/7/13,1:48:00 a. m.,1200 blk of JOANNE LN,SIMPLE ASSAULT,REPORTED TO OTHER,0
II1300662,4/8/13,9:44:00 a. m.,4/5/13,4:00:00 p. m.,LIBRARY AND INFO SCIENCE,CRIMINAL DEFACEMENT OF,ADMIN. CLOSE,22
II1300663,4/8/13,2:08:00 p. m.,4/8/13,2:08:00 p. m.,IKENBERRY COMMONS,WARRANT-IN STATE,ARREST,34
879-2013,4/8/13,4:39:00 p. m.,3/29/13,1:15:00 a. m.,BROMLEY HALL,DRUG,STUDENT DISCIPLINE,0
II1300664,4/9/13,3:18:00 a. m.,4/9/13,3:18:00 a. m.,ILLINI UNION BUS SHELTER,TRESPASS-STATE SUPPORTED,ARREST,47
II1300672,4/9/13,5:33:00 p. m.,4/9/13,12:30:00 a. m.,SCOTT BIKE RACKS,THEFT UNDER,ADMIN. CLOSE,0
II1300674,4/10/13,12:29:00 p. m.,4/10/13,12:29:00 p. m.,HOPKINS HALL BIKE RACK,THEFT UNDER,ADMIN. CLOSE,34
II1300673,4/10/13,2:28:00 a. m.,4/10/13,2:28:00 a. m.,ALMA MATER,CANNABIS-POSS 30 GM & UNDER,ARREST,47
CC1302705,4/10/13,12:00:00 a. m.,3/31/13,3:45:00 p. m.,EVO CAFE,AGGRAVATED ASSAULT,REPORTED TO OTHER,0
CC1302662,4/10/13,12:00:00 a. m.,3/30/13,2:10:00 a. m.,blk of S SIXTH ST,SIMPLE ASSAULT,REPORTED TO OTHER,0
CC1302619,4/10/13,12:00:00 a. m.,3/29/13,1:00:00 a. m.,STATION 211,LARCENY,REPORTED TO OTHER,0
CC1302528,4/10/13,12:00:00 a. m.,3/23/13,7:30:00 p. m.,300 blk of SECOND ST S,LARCENY,REPORTED TO OTHER,0
II1300678,4/11/13,1:08:00 a. m.,4/11/13,1:08:00 a. m.,SIXTH ST S / JOHN ST,DRIVING UNDER THE INFL-,ARREST,18
II1300682,4/11/13,4:39:00 p. m.,4/11/13,4:39:00 p. m.,SECOND S / GREEN E,WARRANT-IN STATE,ARREST,0
896-2013,4/11/13,10:45:00 a. m.,4/6/13,2:30:00 a. m.,DANIELS HALL,DISORDERLY CONDUCT,STUDENT DISCIPLINE,13
II1300689,4/12/13,8:05:00 a. m.,4/11/13,5:00:00 p. m.,DEPT OF COMMUNICATION,CRIMINAL DEFACEMENT OF,ADMIN. CLOSE,47
II1300695,4/12/13,7:07:00 p. m.,4/12/13,7:07:00 p. m.,900 blk of HICKORY N,ASSIST/SEARCH SUBJ,ADMIN. CLOSE,0
II1300697,4/13/13,2:36:00 a. m.,4/13/13,2:36:00 a. m.,TACO BELL PARKING LOT,CANNABIS-POSS 30 GM & UNDER,ARREST,0
II1300705,4/14/13,4:12:00 p. m.,4/14/13,4:12:00 p. m.,1100 blk of OAK STREET S,WARRANT-IN STATE,ARREST,30
II1300704,4/14/13,10:56:00 a. m.,4/14/13,2:00:00 a. m.,COLLEGE CT / VIRGINIA DR,CRIMINAL DAMAGE TO PROPERTY,PENDING,36
II1300708,4/15/13,4:14:00 a. m.,4/15/13,4:14:00 a. m.,HENRY ADMIN BLDG,CRIMINAL DEFACEMENT OF,ARREST,47
II1300706,4/15/13,1:11:00 a. m.,4/15/13,1:11:00 a. m.,SIEBEL BLDG,TRESPASS NOTICE,ADMIN. CLOSE,4
II1300707,4/15/13,3:15:00 a. m.,4/15/13,3:15:00 a. m.,FOELLINGER AUDITORIUM,DISORDERLY CONDUCT-ALL,PENDING,47
II1300725,4/15/13,3:30:00 p. m.,4/15/13,3:30:00 p. m.,ILLINI UNION BUS STOP,THEFT UNDER,PENDING,47
UU1301519,4/15/13,12:00:00 a. m.,4/1/13,9:45:00 p. m.,WINDSOR / VINE,DRUGS,REPORTED TO OTHER,0
891-2013,4/15/13,10:20:00 a. m.,3/21/13,4:54:00 p. m.,"ALACHUA, FL",DRUGS,STUDENT DISCIPLINE,0
908-2013,4/15/13,10:27:00 a. m.,4/3/13,4:30:00 p. m.,SCHNUCKS,THEFT,STUDENT DISCIPLINE,0
II1300724,4/16/13,12:55:00 p. m.,4/16/13,12:55:00 p. m.,ANIMAL SCIENCE LAB,BURGLARY FROM MOTOR,PENDING,36
II1300719,4/16/13,12:25:00 a. m.,4/16/13,12:25:00 a. m.,JET'S PIZZA,CANNABIS-POSS 30 GM & UNDER,PENDING,0
II1300728,4/16/13,6:51:00 p. m.,4/16/13,12:30:00 p. m.,ASSEMLBY HALL SW QUAD LOT,THEFT OF MOTOR VEH PARTS &,PENDING,43
II1300727,4/16/13,3:16:00 p. m.,4/16/13,3:00:00 p. m.,PARKING LOT B-1,THEFT-LABOR OR SERVICES,PENDING,0
II1300730,4/17/13,8:21:00 a. m.,4/17/13,8:21:00 a. m.,FLORIDA AV W / LINCOLN,WARRANT-IN STATE,ARREST,40
II1300732,4/17/13,1:49:00 p. m.,5/12/12,8:00:00 a. m.,STUDENT SERVICE,THEFT OVER,PENDING,14
II1300736,4/17/13,7:41:00 p. m.,4/17/13,7:41:00 p. m.,1000 blk of COLLEGE CT,ASSIST/K9,ADMIN. CLOSE,0
CC1302906,4/17/13,12:00:00 a. m.,4/6/13,12:44:00 p. m.,200 blk of E SPRINGFIELD AVE,DISORDERLY CONDUCT,REPORTED TO OTHER,0
CC1302894,4/17/13,12:00:00 a. m.,4/6/13,2:53:00 a. m.,E CHALMERS ST / LOCUST,AGGRAVATED ASSAULT,REPORTED TO OTHER,0
CC1302960,4/17/13,12:00:00 a. m.,4/8/13,3:00:00 a. m.,SIGMA CHI FRATERNITY,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1302823,4/17/13,12:00:00 a. m.,4/2/13,2:00:00 p. m.,900 blk of FIRST ST S,DISORDERLY CONDUCT,REPORTED TO OTHER,0
CC1302872,4/17/13,12:00:00 a. m.,4/4/13,11:00:00 p. m.,100 blk of FIFTH ST S,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1302869,4/17/13,12:00:00 a. m.,4/2/13,6:30:00 p. m.,400 blk of SPRINGFIELD AV E,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1302885,4/17/13,12:00:00 a. m.,4/5/13,8:54:00 p. m.,400 blk of CHALMERS ST E,ENDANG CHILD,REPORTED TO OTHER,27
CC1302883,4/17/13,12:00:00 a. m.,4/5/13,8:27:00 p. m.,700 blk of FIRST ST S,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1302861,4/17/13,12:00:00 a. m.,4/5/13,7:30:00 a. m.,200 blk of E JOHN ST,LARCENY,REPORTED TO OTHER,0
CC1302805,4/17/13,12:00:00 a. m.,4/3/13,2:00:00 p. m.,EVERGREEN TOBACCO,LARCENY,REPORTED TO OTHER,0
II1300742,4/19/13,3:53:00 p. m.,4/19/13,3:53:00 p. m.,BUSINESS INSTRUCTIONAL FA,THEFT UNDER,PENDING,35
II1300740,4/19/13,2:55:00 p. m.,4/19/13,2:55:00 p. m.,BURRILL HALL,THEFT UNDER,PENDING,15
II1300743,4/20/13,12:58:00 a. m.,4/20/13,12:58:00 a. m.,THIRD ST S / GREEN ST,OTHER CRIMINAL OFFENSES,ARREST,0
II1300746,4/20/13,2:50:00 a. m.,4/20/12,2:50:00 a. m.,800 blk of THIRD S,BATTERY-DOMESTIC,ARREST,0
II1300752,4/20/13,7:53:00 p. m.,4/20/13,7:53:00 p. m.,HAWTHORNE SUITES,ASSIST OTHER GOVT AGENCY/EOD,ADMIN. CLOSE,0
II1300749,4/20/13,3:15:00 p. m.,4/20/13,3:15:00 p. m.,STERLING COURT,CANNABIS-POSS 30 GM & UNDER,ARREST,0
II1300744,4/20/13,1:27:00 a. m.,4/20/13,1:26:00 a. m.,LINCOLN AV S / OREGON ST,RESIST/OBSTRUCT/DISARM AN,ARREST,0
II1300758,4/22/13,11:12:00 p. m.,4/21/13,11:12:00 p. m.,WRIGHT STREET S / CLARK,BATTERY-DOMESTIC,ARREST,47
II1300764,4/22/13,3:31:00 p. m.,4/22/13,12:00:00 p. m.,PARKING LOT E-3,CRIMINAL DAMAGE TO PROPERTY,PENDING,17
II1300760,4/22/13,9:13:00 a. m.,4/19/13,5:00:00 p. m.,QUAD,CRIMINAL DAMAGE TO PROPERTY,PENDING,0
II1300765,4/22/13,5:19:00 p. m.,4/22/13,5:19:00 p. m.,600 blk of SIXTH STREET S,WARRANT-IN STATE,ARREST,10
II1300762,4/22/13,10:37:00 a. m.,4/22/13,10:37:00 a. m.,PARKING LOT B-2,CRIMINAL DAMAGE GOVT,PENDING,0
II1300761,4/22/13,10:37:00 a. m.,4/22/13,10:20:00 a. m.,DANCE STUDIO,THEFT UNDER,ADMIN. CLOSE,0
II1300773,4/23/13,10:22:00 a. m.,3/31/13,3:45:00 p. m.,HOUSING FOOD STORES,THEFT OVER,PENDING,0
UU1301615,4/23/13,12:00:00 a. m.,4/6/13,2:00:00 a. m.,SIGMA PI,BURGLARY,REPORTED TO OTHER,0
UU1301594,4/23/13,12:00:00 a. m.,4/4/13,11:01:00 p. m.,1100 blk of OREGON ST W,DRUGS,REPORTED TO OTHER,0
UU1301595,4/23/13,12:00:00 a. m.,4/5/13,12:10:00 a. m.,MATTHEWS / NEVADA,LIQUOR,REPORTED TO OTHER,0
UU1301354,4/23/13,12:00:00 a. m.,3/17/13,5:00:00 p. m.,700 blk of OHIO ST W,BURGLARY,REPORTED TO OTHER,0
CC1303003,4/23/13,12:00:00 a. m.,3/26/13,11:00:00 p. m.,CLYBOURNE BAR,UNLAWFUL USE ID,REPORTED TO OTHER,0
CC1303004,4/23/13,12:00:00 a. m.,3/7/13,11:30:00 p. m.,CAMPUS LIQUOR,UNLAWFUL USE ID,REPORTED TO OTHER,0
CC1302651,4/23/13,12:00:00 a. m.,3/29/13,11:00:00 p. m.,700 blk of S SIXTH STREET,LIQUOR,REPORTED TO OTHER,14
CC1303095,4/23/13,12:00:00 a. m.,4/11/13,4:00:00 p. m.,600 blk of CLARK E,SIMPLE ASSAULT,REPORTED TO OTHER,0
CC1303073,4/23/13,12:00:00 a. m.,4/11/13,12:45:00 a. m.,600 blk of E UNIVERSITY,BATTERY-DOMESTIC,REPORTED TO OTHER,0
CC1303019,4/23/13,12:00:00 a. m.,4/9/13,3:05:00 p. m.,200 blk of STOUGHTON ST E,AGGRAVATED ASSAULT,REPORTED TO OTHER,0
CC1303001,4/23/13,12:00:00 a. m.,2/1/13,2:46:00 p. m.,BUSEY BANK,DECEPTIVE PRACTICE,REPORTED TO OTHER,0
CC1302953,4/23/13,12:00:00 a. m.,4/7/13,5:00:00 p. m.,DOMINO'S,LARCENY,REPORTED TO OTHER,0
CC1303219,4/23/13,12:00:00 a. m.,4/14/13,6:41:00 p. m.,400 blk of WHITE ST E,BATTERY-DOMESTIC,REPORTED TO OTHER,0
CC1303169,4/23/13,12:00:00 a. m.,4/13/13,1:00:00 a. m.,S FIFTH ST / JOHN ST,LARCENY,REPORTED TO OTHER,0
