Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
II1600041,1/15/16,1:40,1/15/16,1:40,1000 blk of UNIVERSITY W,DUI,ARREST,36
II1600047,1/15/16,22:58,1/15/16,22:58,UNIVERSITY AVE / WRIGHT ST,DRUG EQUIPMENT-POSSESSION,ARREST,0
II1600043,1/15/16,3:52,1/14/16,14:06,COORDINATED SCIENCE LAB,THEFT $500 AND UNDER,ADMIN. CLOSE,0
FI160150039,1/15/16,2:07,1/15/16,2:07,THIRD/CHALMERS,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,14
II1600050,1/16/16,23:31,1/16/16,16:00,BRADLEY / WALNUT,ASSIST CPD,ADMIN. CLOSE,10
II1600051,1/17/16,3:19,1/17/16,1:08,KAM'S,THEFT $500 AND UNDER,STUDENT DISCIPLINE REFERRAL,0
II1600052,1/17/16,4:03,1/17/16,4:03,200 blk of CLARK ST E,WARRANT ARREST,ARREST,0
II1600053,1/17/16,18:26,1/17/16,18:26,LUNDGREN RESIDENCE HALL,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,34
FI16170410,1/17/16,23:58,1/17/16,23:58,ALLEN RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,0
FI16170378,1/17/16,21:56,1/17/16,21:56,TRELEASE RESD HALL,DRUGS,ADMIN. CLOSED,0
II1600057,1/18/16,19:16,1/18/16,19:16,BOUSFIELD RESIDENCE HALL,DEL/MANUF CANNABIS UNDER 30 G -MISD,PENDING,0
II1600054,1/18/16,7:38,1/14/16,7:45,WILLARD AIRPORT,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,47
II1600058,1/18/16,21:02,1/18/16,21:00,GREGORY DR / DORNER,BATTERY,ARREST,47
II1600060,1/18/16,21:40,1/18/16,21:30,IKENBERRY STUDENT DINING,THEFT-RETAIL,STUDENT DISCIPLINE REFERRAL,0
FI16180038,1/18/16,3:04,1/18/16,3:04,BLAISDELL RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,0
FI16180015,1/18/16,0:52,1/18/16,0:52,FIFTH/UNIVERSITY,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,32
AI160180030,1/18/16,2:38,1/18/16,2:38,WARDELL RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,50
II1600063,1/19/16,13:44,1/18/16,18:15,ACTIVITIES RECREATION CTR,THEFT $500 AND UNDER,PENDING,0
II1600080,1/20/16,20:03,1/20/16,19:40,ILLINI UNION,THEFT-RETAIL,PENDING,0
II1600078,1/20/16,18:28,1/20/16,18:28,PARKING GARAGE F-29,CANNABIS POSS 30 G AND UNDER - OLD,STUDENT DISCIPLINE REFERRAL,0
II1600072,1/20/16,15:25,1/20/16,15:25,ELECTRICAL AND COMPUTER E,THEFT OVER $500,PENDING,0
AI160210007,1/21/16,1:00,1/21/16,1:00,TAFT RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
AI160210033,1/21/16,2:50,1/21/16,2:50,WESTON RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
II1600089,1/22/16,9:14,1/22/16,9:14,URBANA,SEARCH WARRANT ASSIST,ADMIN. CLOSE,0
II1600093,1/22/16,19:55,1/22/16,19:55,SHELDON RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,ARREST,0
II1600094,1/22/16,21:47,1/22/16,21:40,57 NORTH STORE,THEFT-RETAIL,PENDING,0
FI160220011,1/22/16,0:26,1/22/16,0:26,400 JOHN ST E,PUBLIC URINATION,ADMIN. CLOSED,0
FI160220529,1/22/16,23:59,1/22/16,23:59,701 S SIXTH,PUBLIC URINATION,ADMIN. CLOSED,0
FI160220401,1/22/16,19:13,1/22/16,19:13,LUNDGREN RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,0
FI160220024,1/22/16,1:04,1/22/16,1:04,WRIGHT/GREEN,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
II1600096,1/23/16,4:02,1/23/16,2:23,600 blk of DANIEL ST E,MISSING PERSON,UNFOUNDED,47
II1600097,1/23/16,8:36,1/23/16,1:00,MECHANICAL ENGINEERING,TRESPASS-STATE SUPPORTED LAND,PENDING,0
II1600100,1/23/16,23:25,1/23/16,23:25,LEONARD RESD HALL,DRUG EQUIPMENT-POSSESSION,PENDING,0
II1600095,1/23/16,2:05,1/23/16,2:00,PARKING LOT A-9,CRIMINAL DAMAGE GOVT SUPPORT PROP,ARREST,0
II1600101,1/24/16,0:00,1/24/16,0:00,PARKING LOT D-15,TRESPASS,ARREST,18
II1600106,1/24/16,1:41,1/24/16,1:41,EUCLID ST / ARMORY AVE E,BATTERY-AGGRAVATED,ARREST,0
II1600108,1/24/16,2:41,1/24/16,2:41,CIRCLE K,RESISTING ARREST,ARREST,0
II1600111,1/24/16,17:18,1/24/16,2:00,KCPA PARKING GARAGE,ROBBERY,PENDING,25
II1600109,1/24/16,10:15,1/23/16,20:00,GREGORY DR / FIRST ST S,FALSE POLICE REPORT,ARREST,0
II1600107,1/24/16,2:52,1/24/16,2:52,1000 blk of LOCUST ST S,MIP ALCOHOL/LIQUOR,ARREST,0
II1600113,1/24/16,23:09,1/24/16,23:09,OGLESBY RESIDENCE HALL,WARRANT ARREST,ARREST,41
AI160240022,1/24/16,0:42,1/24/16,0:42,HOPKINS RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
AI160240384,1/24/16,21:26,1/24/16,21:26,STATE ST S/HESSEL BLVD,DRUGS,ADMIN. CLOSED,0
II1600122,1/25/16,21:21,1/25/16,9:50,FOELLINGER AUDITORIUM,THEFT $500 AND UNDER,PENDING,0
II1600124,1/25/16,15:30,1/25/16,14:30,4500 blk of RACE ST S,TRESPASS,ARREST,21
II1600119,1/25/16,17:00,1/21/16,15:30,ENGLISH BLDG,THEFT $500 AND UNDER,ADMIN. CLOSE,0
II1600127,1/26/16,11:21,1/25/16,15:30,FOREIGN LANGUAGE BUILDING,ASSAULT,STUDENT DISCIPLINE REFERRAL,47
II1600131,1/26/16,14:13,1/26/16,14:13,PARKING LOT C-7,DRUG EQUIPMENT-POSSESSION,ARREST,36
II1600125,1/26/16,7:58,1/26/16,7:58,SECOND ST S / DANIEL ST,WARRANT ARREST,ARREST,50
II1600135,1/26/16,21:36,1/26/16,21:36,FIRST ST / KIRBY AVE E,WARRANT ARREST,ARREST,10
FI160260023,1/26/16,0:45,1/26/16,0:45,ILLINI GROVE PAVILLION,DRUGS,STUDENT DISCIPLINE REFERRAL,0
FI160270001,1/27/16,0:06,1/27/16,0:06,CANOPY CLUB,DRUGS,ADMIN. CLOSED,1
II1600147,1/28/16,16:48,1/28/16,16:48,PEABODY / SIXTH,WARRANT ARREST,ARREST,14
II1600155,1/29/16,9:05,1/27/16,13:00,GREGORY PL / NEVADA,TRESPASS TO RESIDENCE,ADMIN. CLOSE,0
II1600153,1/29/16,3:15,1/29/16,3:15,200 blk of UNIVERSITY AVE E,RESIST OBS OFC,ADMIN. CLOSE,0
II1501946,1/29/16,9:28,1/29/16,9:28,STATE STREET S / JOHN ST,DRUG PARAPHERNALIA-SALE/DELIVERY,PENDING,0
II1600160,1/29/16,10:10,1/29/16,10:10,STATE ST / JOHN,OBSTRUCTING IDENTIFICATION,ARREST,0
II1600152,1/29/16,2:43,1/2/16,9:57,SCOTT RESIDENCE HALL,STALKING,PENDING,0
II1600154,1/29/16,7:37,1/28/16,19:15,ILLINOIS STREET RESIDENCE,THEFT $500 AND UNDER,ADMIN. CLOSE,0
II1600161,1/29/16,22:15,1/29/16,22:15,ALLEN RESIDENCE HALL,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,0
FI160290059,1/29/16,3:09,1/29/16,3:09,VAN DOREN RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
FI160290544,1/29/16,23:55,1/29/16,23:55,SECOND/JOHN,PUBLIC URINATION,ADMIN. CLOSED,0
AI160290036,1/29/16,1:41,1/29/16,1:41,FIFTH ST/WHITE ST,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,0
AI160290528,1/29/16,23:22,1/29/16,23:22,1000 BLK COLLEGE COURT,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,23
II1600163,1/30/16,3:40,1/30/16,3:40,PARKING LOT F-23,DRUG EQUIPMENT-POSSESSION,PENDING,0
AI160300079,1/30/16,5:53,1/30/16,5:53,BABCOCK RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,13
AR160300003,1/30/16,0:11,1/30/16,0:11,SECOND ST S/DANIEL ST,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,0
II1600168,1/31/16,18:34,1/31/16,18:34,BARTON RESIDENCE HALL,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,0
II1600169,1/31/16,20:33,1/31/16,14:28,DANIELS RESIDENCE HALL,DECEPTIVE PRACTICE,PENDING,0
II1600170,1/31/16,23:18,1/31/16,13:00,SIEBEL CENTER,THEFT OVER $500,PENDING,0
FI160310013,1/31/16,0:17,1/31/16,0:17,310 E DANIELS,LIQUOR - PUBLIC PROPERTY,ADMIN. CLOSED,34
W16-0240,1/31/16,0:35,1/31/16,0:35,THIRD/CHURCH,DRUGS,ADMIN. CLOSED,34
FI160300066,1/31/16,3:16,1/31/16,3:16,900 W PENNSYLVANIA,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
FI160310071,1/31/16,2:09,1/31/16,2:09,NUGENT RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,0
AI160310063,1/31/16,2:01,1/31/16,2:01,SAUNDERS RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,36
CC1600176,2/1/16,0:00,1/1/16,12:00,HEARTLAND HEALTHCARE,FORCIBLE SEX OFFENSE,REPORTED TO OTHER AGENCY,16
II1600175,2/1/16,13:18,1/30/16,0:30,FIRST ST / GREEN ST,ROBBERY-ARMED,ADMIN. CLOSE,0
II1600171,2/1/16,0:37,1/25/16,0:00,UNDERGRADUATE LIBRARY,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,21
II1600172,2/1/16,8:42,1/25/16,0:01,600 blk of ILLINOIS W,DECEPTIVE PRACTICES,PENDING,46
II1600182,2/2/16,17:28,2/2/16,17:28,ILLINOIS BUS TERMINAL,WARRANT ARREST,ARREST,14
II1600179,2/2/16,6:58,2/2/16,3:00,MEMORIAL STADIUM,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,0
AI160330479,2/2/16,23:06,2/2/16,23:06,WRIGHT/DANIEL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,30
II1600194,2/3/16,22:49,2/3/16,22:49,WHITE / FOURTH,WARRANT ARREST,ARREST,0
II1600184,2/3/16,2:14,2/3/16,2:14,CAMPUS PANTRY,RESIST OBS OFC,ARREST,12
FI160340004,2/3/16,0:25,2/3/16,0:25,700 BLK THIRD ST,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,0
II1600196,2/4/16,16:25,2/4/16,16:25,WINDSOR RD E / MYRA RIDGE,UNLAWFUL POSS FIREARM & AMMUNITION,PENDING,0
II1600197,2/4/16,19:16,2/4/16,19:16,CARR RESIDENCE HALL,STALKING,ADMIN. CLOSE,0
II1600198,2/5/16,0:01,2/4/16,22:30,ORCHARD DOWNS RESIDENCE,TRESPASS-STATE SUPPORTED LAND,PENDING,0
II1600202,2/5/16,12:27,2/5/16,7:23,ARC,THEFT $500 AND UNDER,ADMIN. CLOSE,32
II1600199,2/5/16,0:51,2/5/16,0:51,SIXTH ST / DANIEL ST E,ADULT RESPONSIBILITY,ARREST,0
II1600205,2/5/16,17:44,2/5/16,17:44,FIFTH ST S / GREEN ST,WARRANT ARREST,ARREST,0
II1600200,2/5/16,1:37,2/5/16,1:37,SHERMAN RESIDENCE HALL,CRIMINAL DAMAGE GOVT SUPPORT PROP,ARREST,22
II1600208,2/6/16,22:52,2/6/16,22:52,THIRD ST S / DANIEL ST,DRUG EQUIPMENT-POSSESSION,ADMIN. CLOSE,0
II1600207,2/6/16,12:45,2/5/16,15:57,ROSATI'S PIZZA - GREGORY,DECEPTIVE PRACTICE,PENDING,0
II1600206,2/6/16,10:38,2/5/16,22:00,GREEN ST E / FOURTH ST S,THEFT $500 AND UNDER,PENDING,0
FI160370068,2/6/16,3:42,2/6/16,3:42,CLARK/THIRD,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,0
AI160370054,2/6/16,2:36,2/6/16,2:36,300 GREEN ST E,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,0
AI160370026,2/6/16,1:17,2/6/16,1:17,FAR LOBBY,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,47
AI160370271,2/6/16,17:30,2/6/16,17:30,205 E GREEN,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,0
II1600419,2/7/16,19:06,2/7/16,0:00,ALPHA KAMDA LAMBDA,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1600209,2/7/16,2:13,2/7/16,2:13,GREEN ST W / ELM,DUI,ARREST,0
II1600419,2/7/16,19:06,2/7/16,0:00,400 blk of DANIEL ST E,SEXUAL-ASSAULT-CRIMINAL,CLEARED EXCEPT. PROS. FAIL TO,0
II1600212,2/7/16,13:26,2/7/16,1:15,CHABAD CENTER FOR JEWISH,CRIMINAL DAMAGE TO PROPERTY,ARREST,0
II1600210,2/7/16,3:10,2/7/16,3:09,GREEN / WRIGHTR ST,DUI,ARREST,0
AR160380048,2/7/16,1:42,2/7/16,1:42,OGLESBY RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
II1600213,2/8/16,15:43,2/5/16,17:30,UNIVERSITY ACCOUNTING OFF,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
II1600215,2/8/16,20:24,2/8/16,7:30,PSYCHOLOGY LABORATORY,BATTERY,STUDENT DISCIPLINE REFERRAL,5
FI160390383,2/8/16,19:55,2/8/16,19:55,SHELDON RESD HALL,DRUGS,ADMIN. CLOSED,47
CC1600106,2/9/16,0:00,1/2/16,19:00,300 blk of E GREEN ST,CREDIT CARD FRAUD,REPORTED TO OTHER AGENCY,8
CC1600342,2/9/16,0:00,1/13/16,17:30,600 blk of S SIXTH ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1600073,2/9/16,0:00,1/4/16,1:30,BRASS RAIL,LARCENY,REPORTED TO OTHER AGENCY,32
CC1600352,2/9/16,0:00,10/9/15,22:00,RED LION BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,0
CC1600993,2/9/16,0:00,2/2/16,21:17,FIREHAUS,LARCENY,REPORTED TO OTHER AGENCY,0
CC1600172,2/9/16,0:00,10/24/15,22:00,CLYBOURNE BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,50
CC1601022,2/9/16,0:00,2/3/16,11:30,WHITE / WRIGHT,LARCENY,REPORTED TO OTHER AGENCY,0
CC1600462,2/9/16,0:00,1/17/16,19:00,RED LION,LARCENY,REPORTED TO OTHER AGENCY,14
CC1600688,2/9/16,0:00,1/24/16,16:00,600 blk of E GREEN ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,35
CC1600068,2/9/16,0:00,1/3/16,22:25,500 blk of S FIFTH ST,DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,0
CC1600983,2/9/16,0:00,2/1/16,22:00,200 blk of CHALMERS ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
CC1600771,2/9/16,0:00,1/27/16,23:30,FIRE HAUS BAR,LARCENY,REPORTED TO OTHER AGENCY,18
II1600221,2/9/16,22:24,2/9/16,22:24,KRANNERT CENTER,DRUG EQUIPMENT-POSSESSION,ARREST,17
CC1600171,2/9/16,0:00,10/24/15,21:00,CLYBOURNE,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,0
CC1600170,2/9/16,0:00,11/14/15,22:30,KAMS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,0
CC1600755,2/9/16,0:00,1/19/16,1:59,MCDONALDS,LARCENY,REPORTED TO OTHER AGENCY,0
CC1600666,2/9/16,0:00,12/18/15,0:01,500 blk of S THIRD ST,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1600700,2/9/16,0:00,12/31/15,12:00,200 blk of GREEN ST E,CREDIT CARD FRAUD/FORGERY,REPORTED TO OTHER AGENCY,0
CC1600747,2/9/16,0:00,1/26/16,22:00,800 blk of S FIRST ST,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1600508,2/9/16,0:00,1/18/16,15:00,300 blk of E JOHN ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1600063,2/9/16,0:00,1/1/16,0:01,500 blk of S SIXTH ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1600469,2/9/16,0:00,1/18/16,2:30,200 blk of E CHALMERS,LARCENY,REPORTED TO OTHER AGENCY,18
CC1600329,2/9/16,0:00,10/11/15,12:00,301 MONGOLIA,FORGERY/CREDIT CARD FRAUD,REPORTED TO OTHER AGENCY,0
CC1600769,2/9/16,0:00,1/27/16,22:20,200 blk of S FOURTH ST,ROBBERY,REPORTED TO OTHER AGENCY,0
CC1600110,2/9/16,0:00,12/25/15,17:00,200 blk of LOCUST ST,LARCENY,REPORTED TO OTHER AGENCY,0
CC1600004,2/9/16,0:00,1/1/16,2:10,200 blk of E GREEN ST,AGGRAVATED ASSAULT,REPORTED TO OTHER AGENCY,0
CC1600497,2/9/16,0:00,1/13/16,15:00,U OF I CREDIT UNION,FRAUD/DECEPTION,REPORTED TO OTHER AGENCY,0
CC1600975,2/9/16,0:00,2/2/16,3:54,COUNTY MARKET,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
CC1600987,2/9/16,0:00,12/18/15,13:00,1000 blk of S OAK ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,36
CC1500462,2/9/16,0:00,1/19/15,10:00,2600 blk of W SPRINGFIELD,LARCENY,REPORTED TO OTHER AGENCY,0
CC1600012,2/9/16,0:00,1/1/16,4:00,blk of E DANIEL ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,50
CC1600539,2/9/16,0:00,1/19/16,23:30,ALLEY,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,30
II1600217,2/9/16,15:17,2/3/16,17:00,PAR LOUNGE,THEFT $500 AND UNDER,ADMIN. CLOSE,0
CC1600464,2/9/16,0:00,1/17/16,22:47,300 blk of E SPRINGFIELD AV,ROBBERY,REPORTED TO OTHER AGENCY,0
CC1600600,2/9/16,0:00,12/26/15,0:01,CHALMERS ST / SIXTH STREET,CREDIT CARD FRAUD,REPORTED TO OTHER AGENCY,18
CC1600411,2/9/16,0:00,1/16/16,2:00,200 blk of E JOHN ST,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,24
II1600219,2/9/16,18:31,2/9/16,18:30,POST I,WARRANT ARREST,ARREST,0
CC1600346,2/9/16,0:00,1/13/16,19:46,WALGREENS,DRUGS,REPORTED TO OTHER AGENCY,0
CC1600867,2/10/16,0:00,1/30/16,8:10,TALECRIS,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,0
CC1600846,2/10/16,0:00,1/28/16,20:00,300 blk of E CLARK ST,LARCENY,REPORTED TO OTHER AGENCY,0
II1600222,2/10/16,1:11,2/10/16,1:10,GREEN ST / GOODWIN AVE W,DUI,ARREST,0
CC1600921,2/10/16,0:00,1/30/16,21:00,blk of GREGORY DR,LARCENY,REPORTED TO OTHER AGENCY,46
CC1600886,2/10/16,0:00,11/20/15,1:00,700 blk of S FIRST ST,STALKING/ELECTRONIC HARRASMENT,REPORTED TO OTHER AGENCY,0
CC1600885,2/10/16,0:00,1/30/16,12:00,blk of E JOHN ST,LARCENY,REPORTED TO OTHER AGENCY,0
II1600227,2/10/16,7:22,2/10/16,6:42,WESTON RESIDENCE HALL,LIQUOR-ILLEGAL CONSUMPTION BY MINOR,STUDENT DISCIPLINE REFERRAL,17
CC1600939,2/10/16,0:00,1/31/16,23:30,S THIRD ST / CLARK ST,AGGRAVATED ASSAULT,REPORTED TO OTHER AGENCY,0
II1600229,2/10/16,16:05,1/19/16,0:01,NUGENT RESIDENCE HALL,DECEPTIVE PRACTICES,PENDING,0
CC1600817,2/10/16,0:00,1/29/16,0:37,100 blk of E GREEN ST,DRUGS,REPORTED TO OTHER AGENCY,0
CC1600847,2/10/16,0:00,12/23/15,12:00,300 blk of E ARMORY AV,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
II1600225,2/10/16,11:23,11/20/15,1:00,700 blk of FIRST ST S,COUNTED STALKING UNDER C16-0886,ADMIN. CLOSE,0
CC1600935,2/10/16,0:00,1/31/16,20:55,300 blk of E UNIVERSITY AV,LARCENY,REPORTED TO OTHER AGENCY,19
CC1600599,2/10/16,0:00,1/21/16,22:00,blk of E GREEN ST,LARCENY,REPORTED TO OTHER AGENCY,0
II1600226,2/10/16,11:29,2/10/16,10:55,NEWMARK CIVIL ENGINEERING,THEFT $500 AND UNDER,ADMIN. CLOSE,0
FI160410007,2/10/16,0:29,2/10/16,0:29,FIREHAUS BAR,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,0
FI160410473,2/10/16,23:36,2/10/16,23:36,WARDALL RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,0
FI160410016,2/10/16,0:44,2/10/16,0:44,FIFTH/JOHN,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,0
II1502234,2/11/16,18:13,2/11/16,18:13,700 blk of WASHINGTON ST W,DRUG EQUIPMENT-POSSESSION,PENDING,14
II1600236,2/11/16,8:41,2/10/16,13:20,1400 blk of GREGORY,THEFT OVER $500,ADMIN. CLOSE,0
II1600240,2/11/16,22:08,2/11/16,22:08,EVANS RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,STUDENT DISCIPLINE REFERRAL,0
II1600233,2/11/16,1:38,2/11/16,1:38,300 blk of DANIEL ST E,DUI,ARREST,46
FI160420380,2/11/16,18:44,2/11/16,18:44,SIXTH/GREEN,LIQUOR - ADULT RESPONSIBILITY/UNDERAGE,STUDENT DISCIPLINE REFERRAL,0
FI160420465,2/11/16,22:39,2/11/16,22:39,SNYDER RESD HALL,DRUGS,ADMIN. CLOSED,50
AR160420014,2/11/16,0:28,2/11/16,0:28,CARR RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,34
00024-2016,2/11/16,8:00,1/18/16,20:17,SCOTT RESD HALL,DRUGS,STUDENT DISCIPLINE,0
00146-2016,2/11/16,8:00,1/24/16,1:50,SDRP - IKENBERRY COMMONS,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,41
00176-2016,2/11/16,8:00,1/28/16,21:36,BROMLEY HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,18
00188-2016,2/11/16,8:00,1/31/16,1:09,LAR LOADING DOCK,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE,0
00189-2016,2/11/16,8:00,1/29/16,14:05,57 NORTH -SDRP,THEFT,ADMIN CLOSED,0
CC1601155,2/12/16,0:00,2/7/16,1:15,CHABAD JEWISH CENTER,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,47
CC1601038,2/12/16,0:00,2/3/16,22:00,200 blk of ARMORY AV E,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
II1600243,2/12/16,18:22,2/12/16,8:35,NATIONAL SOYBEAN RESEARCH,THEFT $500 AND UNDER,PENDING,0
CC1601140,2/12/16,0:00,2/6/16,21:45,PAPA JOHNS,LARCENY,REPORTED TO OTHER AGENCY,0
II1600241,2/12/16,16:29,2/12/16,16:29,ILLINOIS STREET RES HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,11
II1600244,2/12/16,19:39,2/12/16,19:39,BEVIER HALL,DISORDERLY CONDUCT,STUDENT DISCIPLINE REFERRAL,0
CC1601223,2/12/16,0:00,2/9/16,16:31,500 blk of S SECOND ST,LARCENY,REPORTED TO OTHER AGENCY,34
CC1601180,2/12/16,0:00,2/6/16,18:00,300 blk of E SPRINGFIELD AVE,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,0
FI160430498,2/12/16,23:39,2/12/16,23:39,FIRST/DANIEL,DOMESTIC DISPUTE,ADMIN. CLOSED,34
CC1601161,2/13/16,0:00,2/7/16,0:01,400 blk of E DANIEL ST,FORCIBLE SEX OFFENSE,REPORTED TO OTHER AGENCY,0
II1600246,2/13/16,13:32,2/12/16,19:15,ORCHARD DOWNS LOT,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
AI160440038,2/13/16,1:49,2/13/16,1:49,BARTON RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,40
FI160450033,2/14/16,1:16,2/14/16,1:16,PARKING LOT E-14,DRUGS,STUDENT DISCIPLINE REFERRAL,0
CC1601037,2/15/16,0:00,1/19/16,22:00,KAMS,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,0
CC1601043,2/15/16,0:00,11/30/15,21:30,SOMA BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,0
CC1600777,2/15/16,0:00,10/30/15,0:01,HIGH DIVE,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,17
II1600255,2/15/16,11:59,2/15/16,11:50,CAREER CENTER,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,0
CC1601041,2/15/16,0:00,10/24/15,21:00,JOE'S BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,15
CC1601171,2/15/16,0:00,2/8/16,2:08,FIRST / WILLOW,DRIVING UNDER THE INFLUENCE,REPORTED TO OTHER AGENCY,22
II1600260,2/16/16,16:04,2/16/16,16:04,TURNER STUDENT SERVICES,HARRASMENT BY ELECTRONIC,ADMIN. CLOSE,24
CC1600673,2/16/16,0:00,1/24/16,19:45,200 blk of E WHITE ST,ROBBERY,REPORTED TO OTHER AGENCY,0
CC1600893,2/16/16,0:00,1/30/16,22:25,400 blk of E GREEN ST,LIQUOR,REPORTED TO OTHER AGENCY,0
FI160470478,2/16/16,23:01,2/16/16,23:01,LOCUST/ARMORY,THEFT,ADMIN. CLOSED,0
II1600267,2/17/16,11:06,2/17/16,11:06,CLARK ST E / THIRD ST,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,0
CC1600896,2/17/16,0:00,1/31/16,0:06,JOES BREWERY,LIQUOR,REPORTED TO OTHER AGENCY,0
II1600265,2/17/16,0:42,2/17/16,0:42,WARDALL RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,ARREST,0
CC1601269,2/17/16,0:00,2/11/16,1:30,500 blk of E GREEN ST,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,0
II1600270,2/17/16,15:46,2/17/16,12:10,TRANSPORTATION BUILDING,THEFT-LOST/MISLAID PROPERTY,ADMIN. CLOSE,0
UU1600401,2/17/16,0:00,1/26/16,16:10,GREEN ST W / GREGORY ST S,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,11
