Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
II1400815,4/28/14,3:50:00 p. m.,4/28/14,3:50:00 p. m.,GOLF COURSE,BURGLARY FROM MOTOR VEHICLE,ARREST,30
II1400831,4/28/14,1:34:00 p. m.,4/28/14,1:34:00 p. m.,ROGER ADAMS LAB,CRIMINAL DEFACEMENT OF PROPERTY,PENDING,30
FI141190514,4/29/14,11:42:00 p. m.,4/29/14,11:42:00 p. m.,1001 S NEIL,LIQUOR,ADMIN. CLOSED,0
II1400829,4/30/14,8:22:00 a. m.,4/16/14,9:00:00 a. m.,UNIVERSITY PAYABLES,FRAUD-CREDIT CARD,ADMIN. CLOSE,0
CC1403053,4/30/14,12:00:00 a. m.,4/13/14,12:46:00 a. m.,100 blk of E ARMORY,LIQUOR,REPORTED TO OTHER,16
II1400840,5/1/14,2:03:00 a. m.,5/1/14,2:03:00 a. m.,THIRD ST / HEALEY ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1400848,5/2/14,2:00:00 a. m.,5/2/14,2:00:00 a. m.,WRIGHT ST / GREEN ST,THEFT UNDER,ARREST,0
AI141220062,5/2/14,4:07:00 a. m.,5/2/14,4:07:00 a. m.,LINCOLN/FLORIDA,LIQUOR,STUDENT DISCIPLINE,0
II1400856,5/3/14,2:34:00 a. m.,5/3/14,2:13:00 a. m.,OHIO W / LINCOLN,DRIVING UNDER THE INFL-ALCOHOL,ARREST,11
II1400860,5/3/14,7:48:00 p. m.,5/3/14,4:00:00 p. m.,SOCCER FIELD,RECOVERED PROPERTY ONLY,PENDING,39
FI141230052,5/3/14,1:36:00 a. m.,5/3/14,1:36:00 a. m.,GOODWIN/ILLINOIS,THEFT,ADMIN. CLOSED,11
FI141230383,5/3/14,7:50:00 p. m.,5/3/14,7:50:00 p. m.,BEE RESEARCH,DISORDERLY,ADMIN. CLOSED,0
FI141230396,5/3/14,8:16:00 p. m.,5/3/14,8:16:00 p. m.,512 S THIRD ST,DRUGS,STUDENT DISCIPLINE,0
AR141230084,5/3/14,2:45:00 a. m.,5/3/14,2:45:00 a. m.,1000-BLK COLLEGE CT,LIQUOR,STUDENT DISCIPLINE,0
II1400867,5/4/14,3:21:00 a. m.,5/4/14,2:50:00 a. m.,300 blk of ARMORY E,BATTERY-AGGRAVATED,ARREST,0
II1400869,5/4/14,8:46:00 a. m.,5/3/14,10:31:00 p. m.,PARKING LOT C-9,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
II1400870,5/4/14,12:42:00 p. m.,5/4/14,12:42:00 p. m.,1300 blk of NEIL ST S,WARRANT-IN STATE,ARREST,34
01360-2014,5/4/14,12:00:00 a. m.,5/4/14,12:00:00 a. m.,57 NORTH,THEFT,STUDENT DISCPLINE,0
II1400876,5/5/14,12:42:00 p. m.,5/5/14,12:42:00 p. m.,UNIVERSITY AV E / THIRD,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1400880,5/5/14,11:22:00 p. m.,5/5/14,11:22:00 p. m.,HILLEL FOUNDATION,PUBLIC URINATION (C),ARREST,0
CC1403795,5/5/14,12:00:00 a. m.,5/5/14,4:15:00 p. m.,SECOND STREET S / CLARK STREET,ROBBERY,REPORTED TO OTHER,10
FI141250483,5/5/14,9:13:00 p. m.,5/5/14,9:13:00 p. m.,400 E SPRINGFIELD,LIQUOR,ADMIN. CLOSED,0
CSA14-8,5/6/14,4:55:00 p. m.,4/27/14,2:00:00 a. m.,LINCOLN AVE RESD HALL,SEX OFFENSE,ADMIN. CLOSED,0
II1400890,5/7/14,8:57:00 p. m.,5/6/14,8:57:00 p. m.,CHALMERS / FIRST,RESISTING/OBSTR. OFFICER,ARREST,0
II1400899,5/7/14,4:11:00 p. m.,5/7/14,3:43:00 p. m.,PSYCHOLOGY,TELEPHONE THREAT,ADMIN. CLOSE,0
II1400907,5/8/14,10:52:00 p. m.,5/8/14,10:52:00 p. m.,LAMBDA CHI ALPHA SENIOR,CONTROLLED SUBSTANCE-,ARREST,0
II1400911,5/9/14,9:13:00 a. m.,5/7/14,7:00:00 a. m.,ANIMAL SCIENCE LABORATORY,CRIMINAL DAMAGE GOVT SUPPORT,ADMIN. CLOSE,14
II1400917,5/10/14,12:24:00 a. m.,5/10/14,12:00:00 a. m.,blk of HEALEY ST E,CRIMINAL DAMAGE TO PROPERTY,ARREST,0
II1400922,5/10/14,1:35:00 p. m.,5/10/14,1:35:00 p. m.,700 blk of FIFTH S,WARRANT-IN STATE,ARREST,0
II1400924,5/10/14,6:05:00 p. m.,5/10/14,6:05:00 p. m.,KIRBY AVE / STATE ST,WARRANT-IN STATE,ARREST,36
II1400927,5/10/14,9:08:00 p. m.,5/10/14,9:08:00 p. m.,ARCADE,CRIMINAL DAMAGE GOVT SUPPORT,ADMIN. CLOSE,0
II1400928,5/10/14,11:44:00 p. m.,5/10/14,11:44:00 p. m.,SIXTH ST / DANIEL ST E,ASSIST FIGHT,ADMIN. CLOSE,36
AI141300008,5/10/14,12:24:00 a. m.,5/10/14,12:24:00 a. m.,55 E HEALEY ST,LIQUOR,STUDENT DISCIPLINE,0
II1400938,5/12/14,8:14:00 p. m.,5/12/14,8:14:00 p. m.,ESPRESSO ROYALE,WARRANT-IN STATE,UNFOUNDED,14
UU1402207S,5/12/14,12:00:00 a. m.,4/24/14,10:00:00 a. m.,GOODWIN / ILLINOIS,BIKE ENFORCEMENT,REPORTED TO OTHER,14
UU1402264,5/12/14,12:00:00 a. m.,4/26/14,12:27:00 a. m.,100 blk of BUSEY AVE N,NOISE VIOLATION,REPORTED TO OTHER,0
UU1402362,5/12/14,12:00:00 a. m.,4/30/14,10:33:00 a. m.,blk of S GOODWIN AV/W,BIKE ENFORCEMENT,REPORTED TO OTHER,0
CC1403676,5/12/14,12:00:00 a. m.,5/1/14,7:30:00 p. m.,400 blk of E STOUGHTON ST,ARSON,REPORTED TO OTHER,0
CC1403486,5/12/14,12:00:00 a. m.,4/26/14,3:45:00 a. m.,FOURTH STREET / JOHN,SIMPLE ASSAULT,REPORTED TO OTHER,0
CC1403453,5/12/14,12:00:00 a. m.,4/24/14,1:53:00 a. m.,500 blk of ARMORY AV E,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1403451,5/12/14,12:00:00 a. m.,3/25/14,12:00:00 p. m.,CAFE PHO,DESTR/DAMAG/VAND,REPORTED TO OTHER,14
CC1403504,5/12/14,12:00:00 a. m.,4/26/14,8:22:00 p. m.,200 blk of E CHALMERS ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1403379,5/12/14,12:00:00 a. m.,4/23/14,9:55:00 a. m.,S FIFTH ST / JOHN ST,BIKE ENFORCEMENT,REPORTED TO OTHER,0
CC1403220,5/12/14,12:00:00 a. m.,4/17/14,8:00:00 p. m.,400 blk of WHITE E,TRESPASS,REPORTED TO OTHER,0
CC1403347,5/12/14,12:00:00 a. m.,4/22/14,7:29:00 a. m.,GREEN ST E / FIRST,DRUGS,REPORTED TO OTHER,0
CC1403050,5/12/14,12:00:00 a. m.,4/12/14,11:37:00 p. m.,SECOND ST / DANIEL ST,LIQUOR,REPORTED TO OTHER,0
CC1403194,5/12/14,12:00:00 a. m.,1/25/14,1:00:00 a. m.,300 blk of JOHN E,UNLAW USE ID,REPORTED TO OTHER,0
CC1403282,5/12/14,12:00:00 a. m.,4/19/14,11:34:00 p. m.,SECOND ST / DANIEL,LIQUOR,REPORTED TO OTHER,0
UU1402627,5/12/14,12:00:00 a. m.,5/12/14,9:35:00 p. m.,ORCHARD / HIGH,ROBBERY,REPORTED TO OTHER,0
CSA14-9,5/12/14,2:49:00 p. m.,5/8/14,UNKNOWN,CHAMPAIGN CAMPUS AREA,BATTERY,ADMIN. CLOSED,0
II1400942,5/13/14,6:44:00 p. m.,5/13/14,6:00:00 p. m.,ART EAST ANNEX STUDIO 2,SEXUAL ABUSE-CRIMINAL,UNFOUNDED,0
II1400952,5/14/14,9:30:00 p. m.,5/14/14,9:30:00 p. m.,NEIL S / JOHN,ASSIST CPD W/THEFT,ADMIN. CLOSE,1
FI141340481,5/14/14,11:44:00 p. m.,5/14/14,11:44:00 p. m.,INTERNATIONAL STUDIES,LIQUOR,STUDENT DISCIPLINE,0
II1400959,5/15/14,1:41:00 p. m.,5/13/14,12:00:00 p. m.,PARKING LOT E-8,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,0
CC1403790,5/15/14,12:00:00 a. m.,5/5/14,2:55:00 p. m.,PLASMA CENTER,AGGRAVATED ASSAULT,REPORTED TO OTHER,0
CC1403888,5/15/14,12:00:00 a. m.,5/8/14,12:38:00 a. m.,FRATERNITY HOUSE,SIMPLE ASSAULT,REPORTED TO OTHER,10
FI141350441,5/15/14,8:32:00 p. m.,5/15/14,8:32:00 p. m.,THIRD/HEALEY,LIQUOR,ADMIN. CLOSED,0
II1400964,5/16/14,5:39:00 a. m.,5/16/14,5:39:00 a. m.,1400 blk of IVANHOE WAY,METRO ACTIVATION,ADMIN. CLOSE,0
FI141360061,5/16/14,4:07:00 a. m.,5/16/14,4:07:00 a. m.,906 S GOODWIN,LIQUOR,STUDENT DISCIPLINE,0
FI141360034,5/16/14,1:55:00 a. m.,5/16/14,1:55:00 a. m.,1000 S FOURTH,LIQUOR,STUDENT DISCIPLINE,34
FI141360453,5/16/14,10:51:00 p. m.,5/16/14,10:51:00 p. m.,HENRY ADMIN BUILDING,LIQUOR,STUDENT DISCIPLINE,0
FI141360472,5/16/14,11:35:00 p. m.,5/16/14,11:35:00 p. m.,ARMORY/LOCUST,LIQUOR,STUDENT DISCIPLINE,0
II1400969,5/17/14,2:36:00 a. m.,5/17/14,2:36:00 a. m.,OAK ST S / ARMORY,BATTERY-AGGRAVATED,ADMIN. CLOSE,0
II1400974,5/17/14,2:49:00 p. m.,5/17/14,2:49:00 p. m.,S SIXTH ST / E WHITE STREET,WARRANT-IN STATE,ARREST,11
FI141370027,5/17/14,12:55:00 a. m.,5/17/14,12:55:00 a. m.,DANIEL/FIFTH,LIQUOR,ADMIN. CLOSED,50
II1400977,5/18/14,12:00:00 p. m.,5/18/14,12:00:00 p. m.,GOODWIN S / GREEN,WARRANT-IN STATE,ARREST,0
II1400978,5/18/14,1:08:00 p. m.,5/17/14,2:45:00 a. m.,GREEN ST W / WRIGHT,DECEPTIVE PRACTICES,PENDING,0
II1400979,5/18/14,2:40:00 p. m.,5/18/14,2:40:00 p. m.,THIRD / SPRINGFIELD,RESIST/OBSTRUCT/DISARM AN,ARREST,12
II1400981,5/18/14,10:21:00 p. m.,5/18/14,10:21:00 p. m.,WALNUT ST N / MAIN ST,CANNABIS-DELIVERY 30GM & UNDER,ARREST,0
AR141380103,5/18/14,3:56:00 a. m.,5/18/14,3:56:00 a. m.,1400-BLK W GREEN,LIQUOR,STUDENT DISCIPLINE,0
II1400991,5/20/14,4:26:00 a. m.,5/20/14,4:00:00 a. m.,MATERIALS SCIENCE ENG,CRIMINAL DAMAGE GOVT SUPPORT,ADMIN. CLOSE,0
FI141410332,5/21/14,5:12:00 p. m.,5/21/14,5:12:00 p. m.,ARC POOL,LIQUOR,STUDENT DISCIPLINE,0
II1400999,5/22/14,2:08:00 a. m.,5/22/14,2:05:00 a. m.,MSEB,TRESPASS-STATE SUPPORTED LAND,PENDING,0
FI141420425,5/22/14,8:42:00 p. m.,5/22/14,8:42:00 p. m.,STADIUM/OAK,LIQUOR,STUDENT DISCIPLINE,0
II1401001,5/23/14,4:38:00 p. m.,5/23/14,4:38:00 p. m.,FIRST ST / HEALEY ST E,CONTROLLED SUBSTANCE-POSS,ARREST,13
II1401002,5/24/14,1:14:00 a. m.,5/24/14,1:14:00 a. m.,HIGH ST W / COLER,RESIST/OBSTRUCT/DISARM AN,ARREST,29
II1401004,5/24/14,1:44:00 p. m.,5/24/14,1:44:00 p. m.,DUNLAP N / COLLEGE PARK COURT,DRIVING UNDER THE INFL-ALCOHOL,ARREST,47
FI141440070,5/24/14,2:49:00 a. m.,5/24/14,2:49:00 a. m.,EUCLID/ARMORY,THEFT,ADMIN. CLOSED,1
II1401008,5/26/14,12:40:00 a. m.,5/26/14,12:40:00 a. m.,GREGORY ST S / GREEN ST W,THEFT-LOST/MISLAID PROPERTY,ARREST,0
II1401009,5/26/14,12:40:00 a. m.,5/26/14,12:40:00 a. m.,GREEN ST / GREGORY ST,TRESPASS NOTICE,ADMIN. CLOSE,0
II1401011,5/26/14,3:45:00 p. m.,5/26/14,3:45:00 p. m.,SIXTH ST S / GREEN ST,TRESPASS NOTICE,ADMIN. CLOSE,0
II1401013,5/26/14,7:57:00 p. m.,5/26/14,7:57:00 p. m.,SKYLIGHT COURT,WARRANT-IN STATE,ARREST,21
CC1404106,5/27/14,12:00:00 a. m.,5/14/14,2:30:00 a. m.,700 blk of LOCUST S,AGGRAVATED ASSAULT,REPORTED TO OTHER,11
CC1404053,5/27/14,12:00:00 a. m.,5/13/14,3:45:00 a. m.,S FOURTH ST / E HEALEY ST,ROBBERY,REPORTED TO OTHER,0
CC1403943,5/27/14,12:00:00 a. m.,5/9/14,3:20:00 p. m.,DENS LIQUORS,LARCENY,REPORTED TO OTHER,0
CC1403900,5/27/14,12:00:00 a. m.,5/8/14,11:43:00 a. m.,SUPER PANTRY,DECP PRACTICE,REPORTED TO OTHER,31
CC1404004,5/27/14,12:00:00 a. m.,5/11/14,12:56:00 p. m.,FIRST ST S / DANIEL,DRUGS,REPORTED TO OTHER,0
CC1404002,5/27/14,12:00:00 a. m.,5/10/14,12:01:00 a. m.,THIRD ST / E DANIEL,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1404078,5/27/14,12:00:00 a. m.,5/12/14,5:00:00 p. m.,800 blk of THIRD ST S,DESTR/DAMAG/VAND,REPORTED TO OTHER,30
CC1404148,5/27/14,12:00:00 a. m.,5/14/14,3:00:00 p. m.,900 blk of THIRD ST/E DANIEL ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1404214,5/27/14,12:00:00 a. m.,5/17/14,2:24:00 a. m.,EL CHARRO,BURGLARY,REPORTED TO OTHER,0
CC1403841,5/27/14,12:00:00 a. m.,5/6/14,6:00:00 p. m.,FIRST ST / CHALMERS ST,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
FI141470276,5/27/14,10:30:00 a. m.,5/27/14,10:30:00 a. m.,610 E JOHN,WEAPON,STUDENT DISCIPLINE,11
II1401016,5/28/14,12:33:00 a. m.,5/28/14,12:33:00 a. m.,COLLEGE COURT / LINCOLN,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1401019,5/29/14,12:10:00 a. m.,5/29/14,12:10:00 a. m.,LOCUST / SPRINGFIELD E,DRUG EQUIPMENT-POSSESSION,ARREST,0
II1401023,5/29/14,1:47:00 p. m.,5/29/14,1:47:00 p. m.,TURNER HALL,HARRASMENT BY ELECTRONIC,ADMIN. CLOSE,0
CC1403955,5/29/14,12:00:00 a. m.,5/9/14,11:20:00 p. m.,WING'N OUT,UNLAW USE ID,REPORTED TO OTHER,0
II1401028,5/30/14,1:21:00 a. m.,5/30/14,1:21:00 a. m.,CHESTER ST / UNIVERSTIY,ASSIST CPD W/K-9,ADMIN. CLOSE,0
CC1402963,5/30/14,12:00:00 a. m.,4/10/14,3:29:00 a. m.,BANKIER APARTMENTS,DISORDERLY CONDUCT,REPORTED TO OTHER,37
CC1402823,5/30/14,12:00:00 a. m.,4/6/14,1:57:00 a. m.,IT'S BROTHER BAR,LIQUOR,REPORTED TO OTHER,22
CC1403736,6/2/14,12:00:00 a. m.,5/3/14,4:12:00 p. m.,900 blk of THIRD S,LIQUOR,REPORTED TO OTHER,34
CC1403875,6/2/14,12:00:00 a. m.,5/7/14,11:00:00 p. m.,IT'S BROTHERS,LIQUOR,REPORTED TO OTHER,0
UU1402589,6/4/14,12:00:00 a. m.,5/10/14,1:24:00 a. m.,700 blk of NEVADA W ST,LIQUOR,REPORTED TO OTHER,0
CC1404095,6/4/14,12:00:00 a. m.,8/18/13,12:00:00 p. m.,THIRD S / DANIEL,UNLAW USE ID,REPORTED TO OTHER,0
CC1403999,6/4/14,12:00:00 a. m.,3/1/14,10:00:00 p. m.,JOE'S BRWERY,UNLAW USE ID,REPORTED TO OTHER,14
CC1403742,6/4/14,12:00:00 a. m.,5/3/14,9:45:00 p. m.,1 MAIN,LIQUOR,REPORTED TO OTHER,13
CC1403952,6/4/14,12:00:00 a. m.,5/9/14,9:29:00 p. m.,blk of FOURTH ST,LIQUOR,REPORTED TO OTHER,47
CC1403876,6/4/14,12:00:00 a. m.,5/7/14,11:00:00 p. m.,ITS BROTHERS ABR,LIQUOR,REPORTED TO OTHER,0
II1401047,6/5/14,10:15:00 p. m.,6/5/14,10:15:00 p. m.,NEIL ST / BUENA VISTA,POSS OF DRUG PARAPHENALIA,ARREST,0
CC1403712,6/5/14,12:00:00 a. m.,5/3/14,12:18:00 a. m.,HIGH DIVE BAR,LIQUOR,REPORTED TO OTHER,15
II1401050,6/6/14,8:43:00 p. m.,6/6/14,8:43:00 p. m.,CUNNINGHAM AV / OAKLAND,ASSIST UPD W/K-9,ADMIN. CLOSE,0
II1401052,6/7/14,1:32:00 a. m.,6/7/14,1:31:00 a. m.,500 blk of KIRBY AVE E,CONTROLLED SUBSTANCE-,ARREST,0
II1401054,6/7/14,10:42:00 a. m.,6/7/14,10:42:00 a. m.,MICHIGAN / RACE,ASSIST UPD W/DISORDERLY,ADMIN. CLOSE,47
II1401057,6/7/14,3:27:00 p. m.,6/7/14,3:27:00 p. m.,I-57 / 229 MILE MARKER,ASSIST W/K-9,ADMIN. CLOSE,0
FI141580389,6/7/14,8:47:00 p. m.,6/7/14,8:27:00 p. m.,309 E GREEN,LIQUOR,STUDENT DISCIPLINE,0
II1401046,6/8/14,9:17:00 p. m.,6/5/14,9:17:00 p. m.,MARKET N / WASHINGTON,ASSIST CPD W/K-9,ADMIN. CLOSE,0
II1401058,6/8/14,10:44:00 p. m.,6/8/14,10:44:00 p. m.,RANDOLPH / EUREKA,ASSIST CPD W/K-9,ADMIN. CLOSE,0
FI141590288,6/8/14,5:24:00 p. m.,6/8/14,5:24:00 p. m.,MOBIL GAS STATION,LIQUOR,ADMIN. CLOSED,0
II1401060,6/9/14,12:57:00 p. m.,6/9/14,12:57:00 p. m.,KENNEY GYM,THEFT UNDER,ARREST,13
II1401062,6/9/14,8:21:00 p. m.,6/9/14,8:21:00 p. m.,FLORIDA AVE S / LINCOLN,WARRANT-IN STATE,ARREST,0
II1401068,6/10/14,11:11:00 p. m.,6/10/14,11:11:00 p. m.,FIFTH STREET S / SPRINGFIELD AVE,WARRANT-IN STATE,ARREST,0
CC1404553,6/10/14,12:00:00 a. m.,5/27/14,10:00:00 a. m.,FIFTH ST / E GREEN ST,LARCENY,REPORTED TO OTHER,7
CC1404489,6/10/14,12:00:00 a. m.,5/23/14,10:00:00 p. m.,200 blk of ARMORY E,DESTR/DAMAG/VAND,REPORTED TO OTHER,10
CC1404352,6/10/14,12:00:00 a. m.,5/20/14,6:15:00 p. m.,DEN LIQUORS,LARCENY,REPORTED TO OTHER,0
CC1404391,6/10/14,12:00:00 a. m.,5/22/14,1:15:00 p. m.,400 blk of CLARK ST E,DOMESTIC DISPUTE,REPORTED TO OTHER,23
CC1404336,6/10/14,12:00:00 a. m.,5/20/14,9:38:00 p. m.,FIFTH ST / WHITE ST,ROBBERY,REPORTED TO OTHER,0
CC1404417,6/10/14,12:00:00 a. m.,5/23/14,3:37:00 a. m.,E GREEN ST / THIRD STREET,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
II1401076,6/12/14,8:53:00 p. m.,6/12/14,8:15:00 p. m.,BASKETBALL COURTS,THEFT OVER,ADMIN. CLOSE,0
CC1404677,6/12/14,12:00:00 a. m.,5/30/14,2:10:00 a. m.,SECOND ST S / GREGORY ST E,DECP PRACTICE,REPORTED TO OTHER,0
CC1404776,6/12/14,12:00:00 a. m.,6/2/14,6:00:00 p. m.,CAMPUSTOWN RENTALS,DESTR/DAMAG/VAND,REPORTED TO OTHER,7
II1401078,6/14/14,12:27:00 a. m.,6/14/14,12:27:00 a. m.,THIRD ST S / JOHN ST E,MIP,ARREST,0
FI141650029,6/14/14,1:10:00 a. m.,6/14/14,1:10:00 a. m.,309 CRYSTAL LAKE DR,DOMESTIC,ADMIN. CLOSED,25
II1401083,6/15/14,12:52:00 a. m.,6/15/14,12:52:00 a. m.,MECH ENG LAB,CRIMINAL DAMAGE GOVT SUPPORT,ADMIN. CLOSE,0
II1401084,6/15/14,6:31:00 p. m.,6/15/14,6:31:00 p. m.,GOODWIN / GREGORY,THEFT UNDER,PENDING,44
CC1405191,6/15/14,12:00:00 a. m.,6/15/14,2:41:00 p. m.,WHITE ST / SECOND ST,LARCENY,REPORTED TO OTHER,15
II1401085,6/16/14,2:12:00 a. m.,6/16/14,2:12:00 a. m.,200 blk of GOODWIN S,CANNABIS-POSS 30 GM & UNDER,ARREST,49
II1401086,6/16/14,3:27:00 a. m.,6/16/14,3:00:00 a. m.,CERAMICS BUILDING,CRIMINAL DAMAGE GOVT SUPPORT,ADMIN. CLOSE,0
II1401095,6/17/14,6:55:00 p. m.,6/17/14,6:55:00 p. m.,500 blk of DUNLAP S,ASSIST CCSO W/K-9,ADMIN. CLOSE,0
II1401096,6/18/14,12:48:00 a. m.,6/17/14,11:23:00 p. m.,100 blk of PARK E,CONTROLLED SUBSTANCE-,ARREST,0
II1401097,6/18/14,2:33:00 p. m.,6/18/14,2:33:00 p. m.,CVS PHARMACY,TRESPASS NOTICE,ADMIN. CLOSE,0
II1401098,6/19/14,1:08:00 a. m.,6/19/14,1:08:00 a. m.,FOURTH ST / STOUGHTON,WARRANT-IN STATE,ARREST,0
II1401099,6/19/14,3:01:00 a. m.,6/19/14,2:37:00 a. m.,KOTO RAMEN,BURGLARY,ARREST,0
II1401107,6/21/14,8:33:00 a. m.,6/20/14,6:30:00 p. m.,HARDING BAND BUILDING,CRIMINAL DAMAGE GOVT SUPPORT,ADMIN. CLOSE,0
II1401108,6/21/14,2:58:00 p. m.,6/21/14,2:58:00 p. m.,NEIL ST S / SPRINGFIELD,WARRANT-IN STATE,ARREST,0
FI141630423,6/21/14,10:30:00 p. m.,6/21/14,10:30:00 p. m.,GOODWIN/SPRINGFIELD,TRESPASS,STUDENT DISCIPLINE,0
II1401112,6/22/14,11:19:00 p. m.,6/22/14,11:19:00 p. m.,SIXTH STREET S / E ARMORY AV,CANNABIS-POSSESSION OVER 30GM,ARREST,0
FI141730040,6/22/14,1:36:00 a. m.,6/22/14,1:36:00 a. m.,WRIGHT/GREEN,LIQUOR,STUDENT DISCIPLINE,0
II1401114,6/23/14,10:39:00 a. m.,6/18/14,10:00:00 a. m.,KENNY GYM,THEFT OVER,ADMIN. CLOSE,8
II1401121,6/25/14,11:04:00 p. m.,6/22/14,5:45:00 p. m.,ICE ARENA,THEFT UNDER,UNFOUNDED,0
CC1405175,6/25/14,12:00:00 a. m.,6/14/14,10:30:00 p. m.,FAT CITY,LIQUOR,REPORTED TO OTHER,0
II1401122,6/26/14,12:55:00 a. m.,6/26/14,12:55:00 a. m.,LOGAN / LOCUST,POSSESSION OF CANNABIS,ARREST,25
II1401127,6/26/14,10:35:00 p. m.,6/26/14,10:35:00 p. m.,LINCOLN AVE / ILLINOIS ST,THEFT-LOST/MISLAID PROPERTY,ADMIN. CLOSE,0
II1401128,6/26/14,11:06:00 p. m.,6/26/14,11:06:00 p. m.,FIFTH ST / GREEN ST,WARRANT-IN STATE,ARREST,0
II1401129,6/27/14,3:58:00 a. m.,6/27/14,3:58:00 a. m.,GREEN ST W / GOODWIN,LIQUOR-ILLEGAL CONSUMPTION BY,ARREST,0
FI141780053,6/27/14,2:49:00 a. m.,6/27/14,2:49:00 a. m.,FOURTH/CHALMERS,LIQUOR,ADMIN. CLOSED,0
II1401135,6/29/14,2:45:00 a. m.,6/29/14,2:45:00 a. m.,WRIGHT ST / SPRINGFIELD AVE,ASSIST CPD W/ARMED SUBJECT,ADMIN. CLOSE,0
AR141800020,6/29/14,12:49:00 a. m.,6/29/14,12:49:00 a. m.,TOWERS AT THRID,LIQUOR,STUDENT DISCIPLINE,0
UU1403526,6/30/14,12:00:00 a. m.,6/21/14,1:08:00 a. m.,600 blk of ILLINOIS ST W,NOISE VIOLATION,REPORTED TO OTHER,16
CC1404881,6/30/14,12:00:00 a. m.,6/5/14,3:30:00 p. m.,PHI KAPPA SIGMA,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
CC1405313,7/1/14,12:00:00 a. m.,6/18/14,11:42:00 p. m.,1100 blk of S FOURTH,MOTOR VEHICLE THEFT,REPORTED TO OTHER,18
CC1403907,7/1/14,12:00:00 a. m.,5/2/14,10:30:00 a. m.,WPGU,DECEPT PRACTICE,REPORTED TO OTHER,0
CC1405391,7/1/14,12:00:00 a. m.,6/21/14,2:34:00 a. m.,FOURTH / HEALEY,THROW DANGEROUS MATERIAL,REPORTED TO OTHER,0
FI141830047,7/2/14,2:24:00 a. m.,7/2/14,2:24:00 a. m.,FIFTH/STOUGHTON,LIQUOR,STUDENT DISCIPLINE,0
CC1405800,7/3/14,12:00:00 a. m.,7/3/14,7:29:00 p. m.,400 blk of SIXTH ST S,ARSON,REPORTED TO OTHER,1
II1401163,7/5/14,2:27:00 a. m.,7/5/14,2:27:00 a. m.,FIRST ST S / ARMORY,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1401170,7/6/14,8:51:00 p. m.,7/6/14,3:00:00 p. m.,UI GOLF COURSE,THEFT-MOTOR VEHICLE,UNFOUNDED,0
II1401172,7/7/14,9:58:00 a. m.,7/3/14,9:00:00 p. m.,REHAB EDUCATION CENTER,BURGLARY,ADMIN. CLOSE,11
II1401293,7/8/14,8:25:00 p. m.,7/8/14,8:25:00 p. m.,600 blk of S NEIL,OBSTRUCTING JUSTICE,PENDING,0
FI141890034,7/8/14,2:18:00 a. m.,7/8/14,2:18:00 a. m.,100-BLK DANIEL,LIQUOR,ADMIN. CLOSED,1
FI141900016,7/9/14,12:48:00 a. m.,7/9/14,12:48:00 a. m.,MATERIAL SCIENCE,LIQUOR,STUDENT DISCIPLINE,11
II1401188,7/11/14,4:19:00 a. m.,7/11/14,12:01:00 a. m.,CHEM ANNEX,CRIMINAL DAMAGE GOVT SUPPORT,UNFOUNDED,0
II1401190,7/11/14,6:27:00 p. m.,7/11/14,6:27:00 p. m.,SMOKE SHACK PARKING LOT,WARRANT-IN STATE,ARREST,0
II1401193,7/12/14,2:11:00 a. m.,7/12/14,2:11:00 a. m.,GREEN ST E / SECOND,MOB ACTION,ARREST,10
II1401195,7/12/14,9:10:00 p. m.,7/12/14,9:10:00 p. m.,WATER ST S / LOGAN,RESIST/OBSTRUCT/DISARM AN,ARREST,0
FI141930019,7/12/14,12:45:00 a. m.,7/12/14,12:45:00 a. m.,LINCOLN/WESTERN,LIQUOR,STUDENT DISCIPLINE,0
II1401199,7/13/14,5:37:00 p. m.,7/13/14,5:37:00 p. m.,600 blk of THIRD STREET S,WARRANT-IN STATE,ARREST,17
II1401200,7/13/14,7:58:00 p. m.,7/13/14,7:58:00 p. m.,1300 blk of OAK STREET S,WARRANT-IN STATE,ARREST,47
FI141940070,7/13/14,2:44:00 a. m.,7/13/14,2:44:00 a. m.,900 S FIFTH,LIQUOR,STUDENT DISCIPLINE,36
CC1401941,7/16/14,12:00:00 a. m.,3/8/14,2:35:00 a. m.,100 blk of GREGORY DR,DESTR/DAMAG/VAND,REPORTED TO OTHER,0
