Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
CC1502362,3/30/15,0:00,3/20/15,18:00,500 blk of FIRST ST S,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
II1500524,3/30/15,17:57,3/30/15,17:57,OAK STREET S / 1 GREGORY DRIVE,TRESPASS NOTICE,ADMIN. CLOSE,0
CC1502204,3/31/15,0:00,3/17/15,23:21,CLYBOURNE,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,14
FI150900025,3/31/15,2:06,3/31/15,2:06,909 S FIFTH,LIQUOR,STUDENT DISCIPLINE REFERRAL,21
II1500525,3/31/15,8:41,3/26/15,21:04,PHYSICAL PLANT,DISORDERLY CONDUCT-ALL OTHER,UNFOUNDED,0
II1500529,3/31/15,15:17,3/30/15,17:00,BUSEY EVANS RESIDENCE HAL,THEFT UNDER,ADMIN. CLOSE,50
II1500531,3/31/15,19:23,3/31/15,19:23,SUBWAY,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500532,4/1/15,23:58,3/31/15,23:58,CANOPY CLUB,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,25
II1500540,4/1/15,23:39,4/1/15,23:00,900 blk of BROADWAY N,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500547,4/2/15,17:06,4/2/15,16:45,PERSONNEL SERVICES,THEFT OVER,PENDING,0
AI150930026,4/3/15,0:56,4/3/15,0:56,MRL,LIQUOR,STUDENT DISCIPLINE REFERRAL,13
AR150940073,4/4/15,2:17,4/4/15,2:17,409 E CHALMERS,LIQUOR,STUDENT DISCIPLINE REFERRAL,27
FI150940029,4/4/15,0:58,4/4/15,0:58,2ND/GREEN,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
II1500557,4/4/15,2:07,4/4/15,2:07,FOURTH / DANIEL,LIQUOR-ILLEGAL POSS. BY MINOR,PENDING,0
II1500559,4/4/15,3:27,4/4/15,3:27,EADS ST / WRIGHT,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500560,4/4/15,12:08,4/4/15,0:00,BOUSFIELD,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,34
II1500561,4/4/15,14:05,4/4/15,1:30,PARKING LOT E-3,DOMESTIC DISPUTE,CLEARED EXCEPT. REFUSAL TO COO,17
II1500562,4/4/15,18:58,4/4/15,18:58,LINCOLN AV S / W GREEN ST,DRUG EQUIPMENT-POSSESSION,PENDING,0
II1500564,4/4/15,22:50,4/4/15,22:50,500 blk of JOHN,MIP ALCOHOL/LIQUOR,ARREST,0
II1500566,4/5/15,0:11,4/5/15,0:11,MATHEWS AVE S / OREGON,CANNABIS POSS 30 G AND UNDER - OLD,PENDING,15
II1500567,4/5/15,0:53,4/5/15,0:53,1400 blk of GREGORY DR,DRUG EQUIPMENT-POSSESSION,PENDING,47
II1500568,4/5/15,2:02,4/5/15,2:02,LINCOLN AV / PENNSYLVANIA,TRESPASS NOTICE,ADMIN. CLOSE,0
II1500569,4/5/15,15:08,4/5/15,15:08,LINCOLN AV / CLARK,DRUG EQUIPMENT-POSSESSION,ARREST,0
II1500571,4/5/15,19:20,4/5/15,19:20,BESLIN W / MATHEWS,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500574,4/6/15,8:47,4/6/15,8:47,PARKING LOT E-19,THEFT FROM COIN-OP MACHINE/DEVICE,STUDENT DISCIPLINE REFERRAL,17
II1500577,4/7/15,15:38,3/20/15,12:57,RANTOUL,FRAUD-CREDIT CARD,PENDING,0
II1500592,4/8/15,21:51,3/29/15,16:00,NUGENT RESIDENCE HALL,THEFT OVER,ADMIN. CLOSE,34
FI151000525,4/10/15,23:00,4/10/15,23:00,SIXTH/GREEN,AGG ASSAULT,ADMIN. CLOSED,0
II1500606,4/11/15,2:23,4/11/15,2:23,800 blk of FIRST S,ILLEGAL TRANSPORTATION OF LIQUOR,ARREST,0
II1500613,4/12/15,0:47,4/11/15,23:55,IRWIN ACADEMIC SERVICES,CRIMINAL DEFACEMENT OF PROPERTY,ADMIN. CLOSE,27
II1500615,4/12/15,2:44,4/12/15,2:44,WRIGHT ST / DANIEL,DRIVING UNDER THE INFL-ALCOHOL,ARREST,47
II1500619,4/12/15,20:57,4/12/15,17:30,WESTON RESIDENCE HALL,THEFT UNDER,ADMIN. CLOSE,34
CSA15-14,4/13/15,15:42,10/1-31/2011,UNKNOWN,309 E. GREEN,SEX OFFENSE,ADMIN. CLOSED,0
II1500621,4/13/15,10:55,3/25/15,16:45,4300 blk of SHETLAND PL NW,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500624,4/13/15,15:36,3/23/15,7:00,ORCHARD DOWNS,BURGLARY RESIDENTIAL,ADMIN. CLOSE,46
CC1502685,4/14/15,0:00,3/13/15,20:30,SOMA,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
II1500634,4/14/15,14:37,4/8/15,14:30,700 blk of SIXTH ST S,DECEPTIVE PRACTICES,PENDING,14
II1500640,4/14/15,19:44,4/14/15,19:44,600 blk of STATE ST S,DRUG EQUIPMENT-POSSESSION,ADMIN. CLOSE,0
II1500641,4/14/15,21:05,4/14/15,21:05,LINCOLN AVE S / PENNSYLVANIA AVE,DEFACING IDENTI.MARKS OF FIREARMS,ARREST,0
CC1502764,4/15/15,0:00,4/4/15,1:00,FIREHAUS BAR,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1502938,4/15/15,0:00,4/9/15,13:00,700 blk of FIRST ST S,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1503004,4/15/15,0:00,4/11/15,11:08,900 blk of S OAK ST,THEFT OF MOTOR VEH PARTS & ACCESS,REPORTED TO OTHER AGENCY,0
II1500646,4/15/15,10:44,4/15/15,10:44,2700 blk of HUNTERS POND RUN,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500648,4/15/15,18:26,4/15/15,18:26,GREEN STREET E / S FIRST STREET,WARRANT-IN STATE,ARREST,0
II1500649,4/15/15,18:21,4/15/15,18:21,ARCHITECTURE ANNEX,THEFT UNDER,ADMIN. CLOSE,36
II1500651,4/15/15,19:41,4/15/15,19:41,SIXTH STREET S / GREEN STREET,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,14
II1500652,4/15/15,23:26,4/15/15,23:26,NEIL ST S / GREEN STREET,CONTROLLED SUBSTANCE-POSS W/INTENT,ARREST,0
II1500657,4/16/15,13:32,4/15/15,12:52,ROSATI'S PIZZA,DECEPTIVE PRACTICES,PENDING,25
II1500659,4/16/15,20:13,4/15/15,12:00,DANIELS RESIDENCE HALL,DECEPTIVE PRACTICES,PENDING,13
CC1502361,4/17/15,0:00,11/15/14,22:00,FIFTH ST S / GREEN,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
CC1502488,4/17/15,0:00,3/26/15,13:30,GREEN / WRIGHT,THEFT-LOST/MISLAID PROPERTY,REPORTED TO OTHER AGENCY,47
CC1502562,4/17/15,0:00,3/29/15,8:20,AUTOZONE,THEFT-RETAIL,REPORTED TO OTHER AGENCY,0
CC1502577,4/17/15,0:00,3/21/15,12:00,1000 blk of THIRD ST S,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
CC1502631,4/17/15,0:00,3/31/15,16:59,"JOES BREWERY, CH",THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1502638,4/17/15,0:00,3/31/15,11:00,100 blk of HEALEY ST E,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
CC1502688,4/17/15,0:00,2/19/15,21:33,LEGEND'S BAR,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
CC1502695,4/17/15,0:00,8/31/14,22:00,LEGENDS,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
CC1502763,4/17/15,0:00,4/4/15,0:55,CLYBOURNE BAR,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1502777,4/17/15,0:00,4/4/15,15:33,500 blk of E GREEN ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1502796,4/17/15,0:00,4/4/15,16:00,blk of SPRINGFIELD AV E,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1502803,4/17/15,0:00,4/5/15,2:00,600 blk of CLARK ST E,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1502874,4/17/15,0:00,4/7/15,12:00,500 blk of WHITE E,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
CC1502876,4/17/15,0:00,4/7/15,23:37,200 blk of ARMORY AV E,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
CC1502885,4/17/15,0:00,4/8/15,9:51,700 blk of WRIGHT ST S,TRANSIENT MERCHANT/LICENSE REQUIRED,REPORTED TO OTHER AGENCY,11
CC1502907,4/17/15,0:00,4/3/15,18:47,500 blk of FIFTH ST S,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,0
CC1502918,4/17/15,0:00,4/6/15,8:00,200 blk of UNIVERSITY AV E,THEFT OVER,REPORTED TO OTHER AGENCY,0
CC1502920,4/17/15,0:00,4/9/15,2:20,SIGMA CHI,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1502987,4/17/15,0:00,4/10/15,20:09,MARKET PLACE MALL,RETAIL THEFT,REPORTED TO OTHER AGENCY,0
CC1503002,4/17/15,0:00,4/10/15,20:45,500 blk of DANIEL ST E,THEFT UNDER,REPORTED TO OTHER AGENCY,22
FI151070011,4/17/15,0:11,4/17/15,0:11,ALMA MATER,LIQUOR,STUDENT DISCIPLINE REFERRAL,47
FI151070058,4/17/15,2:21,4/17/15,2:21,1300 S Oak St,LIQUOR,ADMIN. CLOSED,37
II1500654,4/17/15,0:00,4/16/15,1:00,200 blk of FRANKLIN,METRO ACTIVATION,ADMIN. CLOSE,0
II1500660,4/17/15,8:13,4/15/15,8:13,SIEBEL BUILDING,THEFT UNDER,ADMIN. CLOSE,4
II1500667,4/17/15,18:04,4/17/15,18:04,BURRILL HALL,FRAUD-CREDIT CARD,PENDING,15
UU1500018,4/17/15,0:00,1/1/15,10:00,100 blk of LINCOLN AV S,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
UU1500401,4/17/15,0:00,1/23/15,22:42,800 blk of W OREGON ST,LIQUOR-PURCH/POSS/CONSUMP BY MINORS,REPORTED TO OTHER AGENCY,0
UU1500677,4/17/15,0:00,2/8/15,0:12,LINCOLN AVE N / SPRINGFIELD AVE,DRUG EQUIPMENT-POSSESSION,REPORTED TO OTHER AGENCY,0
UU1500750,4/17/15,0:00,2/12/15,1:24,800 blk of LINCOLN AV S,POSS DRUG PARAPHERNALIA,REPORTED TO OTHER AGENCY,0
UU1500960,4/17/15,0:00,2/24/15,23:15,NEVADA / GOODWIN,CANNABIS POSS 30 G AND UNDER - OLD,REPORTED TO OTHER AGENCY,50
UU1501102,4/17/15,0:00,3/6/15,17:10,HARVEY / STOUGHTON,LIQUOR-PURCH/POSS/CONSUMP BY MINORS,REPORTED TO OTHER AGENCY,0
UU1501428,4/17/15,0:00,3/24/15,6:50,200 blk of LINCOLN AV N,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
II1500677,4/19/15,1:37,4/19/15,1:37,PARKING LOT C-3,PUBLIC URINATION (C),ARREST,17
II1500679,4/19/15,4:19,4/19/15,4:19,SPRINGFIELD / SIXTH,RESIST/OBSTRUCT/DISARM AN OFFICER,ARREST,9
II1500681,4/19/15,10:49,4/19/15,0:01,BOUSFIELD RESIDENCE HALL,THEFT UNDER,UNFOUNDED,34
II1500682,4/19/15,23:40,4/19/15,23:40,DANIEL ST / SIXTH ST,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,18
00385-2015,4/20/15,13:00,2/13/15,3:00,BUSINESS INSTRUCTIONAL FACILITY,LIQUOR,STUDENT DISCPLINE REFERRAL,35
00797-2015,4/20/15,13:00,4/1/15,4:00,BROMLEY RESD HALL,LIQUOR,STUDENT DISCPLINE REFERRAL,0
00809-2015,4/20/15,13:00,4/3/15,1:53,LUNDGREN RESD HALL,LIQUOR,STUDENT DISCPLINE REFERRAL,34
00810-2015,4/20/15,13:00,3/11/15,14:30,SAUNDERS RESD HALL,LIQUOR,STUDENT DISCPLINE REFERRAL,36
FI151100009,4/20/15,0:23,4/20/15,0:23,PARKING LOT F-23,DRUGS,STUDENT DISCIPLINE REFERRAL,45
II1500697,4/22/15,0:51,4/22/15,0:51,FOURTH ST S / DANIEL ST E,PUBLIC URINATION (C),ARREST,21
CC1502941,4/23/15,0:00,4/9/15,23:30,FIRST ST S / GREEN,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1503028,4/23/15,0:00,4/11/15,22:10,ITS BROTHERS,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,14
CC1503030,4/23/15,0:00,4/11/15,23:00,ILLINI INN BAR,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1503037,4/23/15,0:00,4/12/15,1:10,WHITE HORSE,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1503038,4/23/15,0:00,4/12/15,1:30,CLYBOURNES,ALCOHOL/LIQUOR CONSUMPTION EMPLOYEE,REPORTED TO OTHER AGENCY,14
CC1503169,4/23/15,0:00,4/14/15,21:50,blk of JOHN E,BATTERY,REPORTED TO OTHER AGENCY,0
CC1503216,4/23/15,0:00,4/17/15,8:00,UNIVERSITY AV E / MARKET,TRESPASS-STATE SUPPORTED LAND,REPORTED TO OTHER AGENCY,0
CC1503232,4/23/15,0:00,4/16/15,22:00,GREEN ST E / LOCUST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
CC1503261,4/23/15,0:00,4/18/15,11:58,"CLYBORNS, CH",THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1503276,4/23/15,0:00,4/18/15,22:00,GREEN ST E / SIXTH ST,OBSTRUCTING IDENTIFICATION,REPORTED TO OTHER AGENCY,14
CC1503306,4/23/15,0:00,4/18/15,20:00,200 blk of WRIGHT ST S,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,11
II1500703,4/23/15,5:05,4/23/15,4:04,ELECTRICAL COMPUTER ENG,BATTERY,STUDENT DISCIPLINE REFERRAL,1
II1500704,4/23/15,7:22,4/23/15,4:00,MATERIAL SCIECNES AND ENG,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,11
II1500708,4/23/15,15:43,9/1/14,12:00,PENNSYLVANUA AVE RES HALL,OTHER CRIMINAL OFFENSES,PENDING,41
FI151140008,4/24/15,0:26,4/24/15,0:26,GREGORY/EUCLID,LIQUOR,STUDENT DISCIPLINE REFERRAL,34
UU1501482,4/24/15,0:00,3/27/15,17:35,GREEN ST / LINCOLN AVE S,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,0
UU1501538,4/24/15,0:00,3/30/15,9:00,LINCOLN LODGE MOTEL,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
UU1501658,4/24/15,0:00,4/6/15,1:05,LINCOLN LODGE,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
UU1501686,4/24/15,0:00,4/6/15,12:30,STONE CREEK CHURCH,BURGLARY,REPORTED TO OTHER AGENCY,0
CC1503034,4/25/15,0:00,4/12/15,0:01,KAM'S BAR,OTHER MISC/CPD ORDINANCE,REPORTED TO OTHER AGENCY,0
FI151150074,4/25/15,2:25,4/25/15,2:25,GOODWIN/GREEN,LIQUOR,STUDENT DISCIPLINE REFERRAL,16
II1500716,4/25/15,15:27,1/5/15,8:00,700 blk of GREGORY PL,THEFT OVER,ADMIN. CLOSE,26
FI151160040,4/26/15,1:20,4/26/15,1:20,"1103 S SIXTH, CH",LIQUOR,ADMIN. CLOSED,31
II1500721,4/26/15,12:56,4/26/15,12:56,MAIN QUAD,TRESPASS NOTICE,ADMIN. CLOSE,47
II1500722,4/26/15,18:31,4/26/15,18:20,blk of LEMON TREE DR,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
W15-1337,4/26/15,2:38,4/26/15,2:38,FIRST/GREEN,DRUGS,ADMIN. CLOSED,0
CC1503293,4/27/15,0:00,4/19/15,0:30,CHABAD CENTER,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1503498,4/27/15,0:00,4/25/15,11:00,FOURTH ST / JOHN ST,STALKING-AGGRAVATED,REPORTED TO OTHER AGENCY,0
II1500728,4/27/15,11:03,4/24/15,16:00,PRINTING SERVICES,THEFT UNDER,ARREST,0
II1500729,4/27/15,13:42,4/24/15,16:00,TURNER HALL GREENHOUSE,CRIMINAL DAMAGE GOVT SUPPORT PROP,PENDING,36
UU1501693,4/27/15,0:00,4/7/15,12:15,700 blk of MAIN ST W,DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,0
UU1501758,4/27/15,0:00,4/10/15,9:00,RACE ST / MICHIGAN,ABANDONED JUNK VEHICLES,REPORTED TO OTHER AGENCY,0
UU1501789,4/27/15,0:00,4/12/15,2:45,700 blk of ILLINOIS ST W,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,0
CC1503288,4/28/15,0:00,4/19/15,1:48,WINGING OUT,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
CC1503348,4/28/15,0:00,4/18/15,13:00,100 blk of GREGORY DR,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,34
CC1503363,4/28/15,0:00,4/17/15,8:00,400 blk of CHALMERS ST E,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,27
CC1503379,4/28/15,0:00,4/21/15,17:13,SPRINGFIELD VIADUCT,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1503382,4/28/15,0:00,4/16/15,12:00,ORANGE LEAF FROZEN YOGURT,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
CC1503398,4/28/15,0:00,4/18/15,0:01,"ALPHA KAPPA LAMBDA, CH",CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CSA15-15,4/28/15,14:05,4/28/15,2:00,2ND/CHALMERS,BATTERY,ADMIN. CLOSED,0
AR151190046,4/29/15,1:42,4/29/15,1:42,OUTSIDE MCKINLEY HEALTH CENTER,LIQUOR,STUDENT DISCIPLINE REFERRAL,32
FI151190049,4/29/15,1:39,4/29/15,1:39,603 E DANIEL,LIQUOR,STUDENT DISCIPLINE REFERRAL,23
FI151190074,4/29/15,2:58,4/29/15,2:58,1214 S FIRST,DRUGS,STUDENT DISCIPLINE REFERRAL,34
II1500742,4/29/15,0:01,4/29/15,0:00,1800 blk of CUNNINGHAM,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500745,4/29/15,20:23,4/29/15,20:23,ORCHARD DOWNS RESIDENCE H,ASSAULT,PENDING,46
II1500746,4/29/15,18:32,4/29/15,18:32,600 blk of WESTERN AV,DRUG EQUIPMENT-POSSESSION,PENDING,0
FI151200031,4/30/15,2:22,4/30/15,2:22,CHEMISTRY ANNEX,LIQUOR,STUDENT DISCIPLINE REFERRAL,47
II1500618,4/30/15,18:59,4/30/15,18:59,EVANS SCHOLAR,DEL/MANUF CANNABIS OVER 30 G -FEL,ARREST,0
II1500748,4/30/15,1:56,4/30/15,1:56,200 blk of SB I57 @ MM 238,ASSIST STATE POLICE,ADMIN. CLOSE,0
II1500717,5/1/15,17:22,4/25/15,17:22,100 blk of FOUNTAIN VALLEY,METRO ACTIVATION,ADMIN. CLOSE,0
II1500771,5/1/15,21:31,5/1/15,21:30,LINCOLN AVENUE RES HALL,ROBBERY-ARMED,ARREST,32
II1500773,5/2/15,14:58,4/1/15,14:58,NEWMARK CIVIL ENGINEERING,THEFT UNDER,ADMIN. CLOSE,1
II1500777,5/2/15,22:07,5/2/15,22:07,DANIEL ST E / FIFTH ST,WARRANT-IN STATE,ARREST,22
II1500779,5/3/15,1:52,5/3/15,1:52,GREEN ST / LOCUST ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1500780,5/3/15,14:42,5/3/15,14:42,1000 blk of ST MARY'S ROAD W,BATTERY,CLEARED EXCEPT. PROS. FAIL TO,0
II1500787,5/4/15,7:58,5/4/15,7:58,ASHTON WOODS RESIDENCE HA,BATTERY-DOMESTIC,ARREST,0
II1500792,5/4/15,17:52,5/3/15,17:00,PARKING LOT D-21,BURGLARY FROM MOTOR VEHICLE,PENDING,0
II1500800,5/5/15,17:31,4/11/14,1:00,1200 blk of FOURTH ST S,SEXUAL-ASSAULT-CRIMINAL,ADMIN. CLOSE,35
II1501102,5/5/15,14:40,5/5/15,14:40,1200 blk of SPRINGFIELD AV,EOD CALLOUT,ADMIN. CLOSE,0
FI151260042,5/6/15,2:22,5/6/15,2:22,FIRST/KIRBY,LIQUOR,ADMIN. CLOSED,0
II1500804,5/6/15,0:32,5/6/15,0:32,JAPAN HOUSE,DRUG EQUIPMENT-POSSESSION,STUDENT DISCIPLINE REFERRAL,0
II1500805,5/6/15,0:33,5/6/15,0:33,DUNCAN / KIRBY,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500806,5/6/15,1:30,5/6/15,1:25,2300 blk of FIRST ST S,DOGS RUNNING AT LARGE,ARREST,0
II1500807,5/6/15,8:35,5/5/15,20:00,CAMPUS REC,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,39
II1500811,5/6/15,12:01,4/17/15,20:04,900 blk of FIFTH ST S,FRAUD-CREDIT CARD,PENDING,22
II1500812,5/6/15,12:41,11/15/13,1:00,1200 blk of FIRST ST S,SEXUAL-ASSAULT-CRIMINAL,CLEARED EXCEPT. PROS. FAIL TO,34
II1500813,5/6/15,12:44,5/4/15,21:30,BUSEY EVANS HALL,UNLAWFUL RESTRAINT,PENDING,50
II1500819,5/6/15,22:19,5/6/15,22:19,WASHINGTON / KINCH,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
AI151270062,5/7/15,2:30,5/7/15,2:30,FIFTH/JOHN,LIQUOR,STUDENT DISCIPLINE REFERRAL,17
II1500821,5/7/15,6:16,5/6/15,21:00,PARKING LOT A-3,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
II1500823,5/7/15,10:46,5/7/15,10:46,DODSON S / E ILLINOIS,METRO ACTIVATION,ADMIN. CLOSE,0
FI151290041,5/9/15,1:10,5/9/15,1:10,BARTON RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,34
FI151290062,5/9/15,1:51,5/9/15,1:51,GREGORY/FOURTH,LIQUOR,STUDENT DISCIPLINE REFERRAL,0
FI151290418,5/9/15,20:18,5/9/15,20:18,FOURTH/GREGORY,LIQUOR,ADMIN. CLOSED,0
AR151300052,5/10/15,2:28,5/10/15,2:28,WARDALL RESD HALL,LIQUOR,STUDENT DISCIPLINE REFERRAL,16
II1500841,5/11/15,4:42,5/8/15,12:30,HENRY ADMINISTRATION BUIL,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,47
CC1503790,5/12/15,0:00,5/3/15,19:10,E DANIEL ST / SECOND ST,CANNABIS POSS OVER 30 G - OLD,REPORTED TO OTHER AGENCY,0
FI151320018,5/12/15,0:47,5/12/15,0:47,400 E DANIEL,LIQUOR,STUDENT DISCIPLINE REFERRAL,21
II1500855,5/12/15,21:09,5/12/15,12:00,BUSINESS INSTRUCTIONAL FA,THEFT UNDER,ADMIN. CLOSE,35
II1500856,5/13/15,8:07,5/13/15,0:19,ISTEM EDUCATION INITATIVE,CRIMINAL DAMAGE GOVT SUPPORT PROP,ARREST,34
II1500864,5/13/15,18:01,5/13/15,18:01,BRIGHTON DR / VAWTER ST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500865,5/13/15,21:22,5/13/15,12:00,TURNER STUDENT SERVICES,THEFT UNDER,PENDING,14
II1500967,5/14/15,13:30,5/14/15,13:30,IKENBERRY COMPUTER ROOM,THEFT OVER,ADMIN. CLOSE,34
II1500871,5/15/15,9:29,5/15/15,9:10,1300 blk of SPRINGFIELD AV,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,0
II1500872,5/15/15,12:24,5/15/15,12:24,OGLESBY HALL,DRUG EQUIPMENT-POSSESSION,ARREST,41
II1500873,5/15/15,12:56,5/15/15,12:00,VET MED BASIC SCIENCE,DISORDERLY CONDUCT-ALL OTHER,PENDING,0
FI151360001,5/16/15,0:01,5/16/15,0:01,24 GREEN ST E,LIQUOR,ADMIN. CLOSED,0
II1500880,5/16/15,1:26,5/16/15,1:26,ASHTON WOODS APARTMENT,ASSIST STATE POLICE,ADMIN. CLOSE,0
II1500884,5/16/15,16:31,5/8/15,16:31,LINCOLN AVENUE RESIDECE H,THEFT UNDER,ADMIN. CLOSE,32
II1500876,5/17/15,17:47,5/15/15,17:47,700 blk of ILLINOIS W,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500891,5/17/15,4:31,5/17/15,4:31,LANGE / ELLEN,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500897,5/17/15,23:31,5/17/15,23:31,100 blk of SIXTH N,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1500901,5/18/15,14:55,5/14/15,15:00,UNIVERSITY HIGH SCHOOL,THEFT OVER,ADMIN. CLOSE,7
CC1501824,5/19/15,0:00,3/6/15,16:08,SIXTH ST S / HEALEY,PUBLIC URINATION (C),REPORTED TO OTHER AGENCY,10
CC1503103,5/19/15,0:00,4/14/15,8:28,300 blk of FIFTH ST S,THEFT OVER,REPORTED TO OTHER AGENCY,0
CC1503133,5/19/15,0:00,4/15/15,1:20,300 blk of E GREGORY DR,MENTAL CASE-TRANSPORTATION,REPORTED TO OTHER AGENCY,34
CC1503248,5/19/15,0:00,4/17/15,22:00,CHIPOLTE MEXICAN GRILL,ALCOHOL/LIQ SALES INTOX SUBJ OR,REPORTED TO OTHER AGENCY,0
CC1503253,5/19/15,0:00,4/17/15,21:00,ILLINI VIDEO,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1503278,5/19/15,0:00,4/18/15,23:15,800 blk of SECOND ST S,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,0
CC1503287,5/19/15,0:00,4/19/15,0:30,900 blk of FIRST ST S,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
CC1503423,5/19/15,0:00,4/3/15,8:00,THIRD ST S / CHALMERS,FRAUD-DECEPTION,REPORTED TO OTHER AGENCY,0
CC1503459,5/19/15,0:00,4/19/15,9:00,SECOND ST S / ARMORY,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1503517,5/19/15,0:00,4/25/15,22:43,LOCUST ST / CHALMERS,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,REPORTED TO OTHER AGENCY,0
CC1503546,5/19/15,0:00,4/26/15,13:45,EL CHARRO,THEFT UNDER,REPORTED TO OTHER AGENCY,0
CC1503590,5/19/15,0:00,4/20/15,8:00,GREEN ST E / FOURTH,FRAUD-DECEPTION,REPORTED TO OTHER AGENCY,10
CC1503617,5/19/15,0:00,4/29/15,1:52,SECOND ST / JOHN ST,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,0
