Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,BlockId
LT18-019,5/16/19,15:54,7/2/2018 -,UNKNOWN,"388 STAG HILL, BUILDFORD, UNITED",STALKING,REPORTED TO OTHER AGENCY,0
CC1903401,5/17/19,0:00,5/9/19,10:14,100 blk of S FOURTH ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
CC1903503,5/17/19,0:00,5/12/19,23:30,JOHN ST / SECOND ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
CC1903574,5/17/19,0:00,5/15/19,1:00,SZECHUAN CHINA,THEFT FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
IF1900584,5/17/19,12:27,5/17/19,12:27,1010 ILLINOIS ST,LARCENY,ADMIN CLOSED,0
IF1900587,5/17/19,19:33,5/17/19,19:33,OAK/GREGORY,SIMPLE ASSAULT,ADMIN CLOSED,33
LT18-020,5/17/19,16:21,2/27/2018 -,UNKNOWN,"350 W MARYLAND ST, INDIANOPOLIS, IN",BURGLARY,REPORTED TO OTHER AGENCY,0
II1900606,5/18/19,10:25,5/18/19,10:20,FLORIDA AVE / ORCHARD ST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
CC1903705,5/20/19,0:00,5/19/19,15:12,300 blk of GREEN ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,0
CC1903710,5/20/19,7:00,5/19/19,20:20,"905 LOCUST ST, CHAMPAIGN",DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,0
CC1903466,5/21/19,0:00,5/11/19,12:00,200 blk of E SPRINGFIELD AVE,THEFT-IDENTITY,REPORTED TO OTHER AGENCY,0
CC1903562,5/21/19,0:00,5/13/19,17:00,900 blk of S ELM BL,OTHER TROUBLE/INFO RPT,REPORTED TO OTHER AGENCY,0
CC1903573,5/21/19,0:00,5/14/19,22:55,MCDONALDS,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CC1903602,5/21/19,0:00,5/15/19,16:00,300 blk of E WHITE ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
II1900611,5/21/19,13:14,5/21/19,13:14,ENGINEERING HALL,STALKING,ADMIN. CLOSE,11
CC1902885,5/22/19,0:00,4/20/19,23:00,IT'S BROTHERS,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,14
CC1903215,5/22/19,0:00,12/7/18,16:00,KAM'S,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
CC1903609,5/22/19,0:00,5/15/19,22:15,ACACIA HOUSE,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
IF1900609,5/24/19,2:51,5/24/19,2:51,SIXTH ST/ GREEN ST,LIQUOR-UNDERAGE,ADMIN CLOSED,14
II1900622,5/25/19,9:04,5/25/19,8:30,MIDTOWN PLAZA,BATTERY-DOMESTIC,ARREST,0
II1900623,5/25/19,14:59,5/25/19,14:45,PARKING LOT F-31,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,0
II1900625,5/26/19,14:32,1/15/18,8:00,1200 blk of MICHIGAN AVE E,HARASSMENT BY ELECTRONIC COMMUNICAT,ARREST,0
II1900629,5/27/19,2:02,5/27/19,2:02,LOCUST ST / SPRINGFIELD AVE E,WARRANT-IN STATE,ARREST,0
II1900631,5/28/19,1:43,5/28/19,1:40,FOELLINGER AUDITORIUM,THEFT $500 AND UNDER,ARREST,47
II1900633,5/28/19,18:31,5/28/19,18:31,GREGORY DR E / 4TH STREET,CANNABIS POSS OVER 10 - 100 G -MISD,ARREST,35
CC1903997,5/29/19,10:08,5/29/19,10:08,"407 E UNIVERSITY AVE, CHAMPAIGN",DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,0
CC1904011,5/30/19,0:00,5/29/19,18:00,blk of FIRST,SEXUAL-ASSAULT-CRIMINAL,REPORTED TO OTHER AGENCY,0
II1900640,5/30/19,17:16,5/30/19,15:15,ILLINI UNION BUS STOP,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,47
CC1904028,5/31/19,0:00,5/30/19,19:45,GREEN ST / S WRIFHT ST,ASSAULT-AGGRAVATED,REPORTED TO OTHER AGENCY,47
CC1904030,5/31/19,7:00,5/30/19,20:43,"504 E WHITE ST, CHAMPAIGN",DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,0
II1900639,5/31/19,12:20,5/31/19,12:20,100 blk of SCOTTSWOOD DR,RESIST/OBS CORRECT/POLICE/FIRE,PENDING,0
II1900644,5/31/19,14:30,5/30/19,6:37,ORCHARD DOWNS LAUDNRY,THEFT $500 AND UNDER,ADMIN. CLOSE,46
II1900646,5/31/19,21:09,5/31/19,20:00,OAK ST BASKETBALL COURT,BATTERY-AGGRAVATED,PENDING,0
CC1904088,6/1/19,7:00,6/1/19,18:01,"910 S THIRD ST, CHAMPAIGN",DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,0
II1900652,6/2/19,20:25,6/2/19,20:25,LINCOLN AVE S / IOWA ST W,WARRANT-IN STATE,ARREST,0
CC1904116,6/3/19,7:00,6/2/19,19:08,"331 STOUGHTON ST, CHAMPAIGN",SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,0
II1900654,6/3/19,15:56,6/3/19,15:00,DANIELS HALL BIKE RACK,THEFT $500 AND UNDER,ADMIN. CLOSE,0
II1900655,6/3/19,19:08,6/3/19,19:00,STADIUM DR E / OAK STREET,CRIMINAL DAMAGE TO PROPERTY,PENDING,37
CC1903817,6/5/19,0:00,5/22/19,20:00,blk of E CHALMERS ST,SEXUAL-ASSAULT-CRIMINAL,REPORTED TO OTHER AGENCY,0
CC1903843,6/5/19,0:00,5/20/19,0:00,blk of E ARMORY AV,FORGERY,REPORTED TO OTHER AGENCY,0
CC1904086,6/5/19,0:00,5/23/19,16:37,1000 blk of S FOURTH ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,27
LT18-021,6/6/19,11:50,6/26/18,16:20,"265 PEACHTREE CENTER AVE NE,",LARCENY,REPORTED TO OTHER AGENCY,0
CC1904151,6/7/19,0:00,6/3/19,17:31,200 blk of E ARMORY AV,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
IF1900644,6/8/19,14:14,6/8/19,14:14,1000 W SPRINGFIELD AVE,SIMPLE ASSAULT,ADMIN CLOSED,0
II1900669,6/10/19,19:56,6/10/19,19:05,OAK ST BASKETBALL COURTS,THEFT OVER $500,PENDING,0
UU1902775,6/10/19,7:00,6/8/19,19:33,"904 W GREEN ST, UR",DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,0
II1900670,6/11/19,0:06,6/11/19,0:06,SECOND ST S / GREEN ST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
CC1903977,6/12/19,0:00,5/28/19,18:09,CAMPUS PANTRY,SALES OF TOBACCO TO MINORS,REPORTED TO OTHER AGENCY,0
CC1904073,6/12/19,0:00,5/31/19,16:30,200 blk of S FOURTH ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,0
CC1904228,6/12/19,0:00,6/6/19,13:07,1500 blk of S NEIL ST,FRAUD-DECEPTION,REPORTED TO OTHER AGENCY,0
CC1904306,6/12/19,0:00,6/8/19,15:00,1000 blk of S SECOND ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
CSA19-108,6/12/19,10:57,6/20/17,18:00,IKENBERRY DINING HALL,SIMPLE ASSAULT,ADMIN CLOSED,34
II1900674,6/12/19,1:59,6/12/19,1:59,ELECTRICAL AND COMPUTER E,WARRANT-IN STATE,ARREST,1
II1900676,6/12/19,16:07,6/12/19,16:07,COORDINATED SCIENCE LAB,THEFT OVER $500,ARREST,1
II1900677,6/12/19,16:35,6/12/19,10:30,PARKING LOT E-24,BURGLARY FROM MOTOR VEHICLE,ADMIN. CLOSE,17
IF1900654,6/13/19,10:10,6/13/19,10:10,1408 Gregory Dr,DISORDERLY CONDUCT,ADMIN CLOSED,48
II1900680,6/13/19,14:32,6/1/19,0:01,TURNER HALL BIKE RACK,THEFT $500 AND UNDER,ADMIN. CLOSE,0
II1900683,6/14/19,9:21,5/13/19,0:01,ARBORETUM,THEFT OVER $500,ADMIN. CLOSE,0
II1900687,6/14/19,14:55,6/14/19,10:00,FOREIGN LANGUAGES BUILDIN,THEFT OF LOST/MISLAID PROPERTY,ADMIN. CLOSE,47
II1900688,6/14/19,17:50,6/10/19,8:00,PARKING LOT E-12,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,0
LT18-022,6/14/19,9:12,2/28/2018 -,UNKNOWN,"3071 WEST GRAND BOULEVARD,",DANGEROUS DRUGS,REPORTED TO OTHER AGENCY,0
II1900693,6/16/19,5:35,6/16/19,5:35,400 blk of CHURCH ST E,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
UU1902899,6/16/19,7:00,6/15/19,19:21,"707 W CALIFORNIA AVE, URBANA",DISORDERLY CONDUCT,REPORTED TO OTHER AGENCY,0
II1900701,6/18/19,14:23,6/14/19,16:00,MUSIC BUILDING,THEFT $500 AND UNDER,ADMIN. CLOSE,25
II1900703,6/18/19,22:27,6/17/19,17:00,FIRST ST S / HAZELWOOD DR,DECEPTIVE PRACTICES,PENDING,0
CC1904332,6/19/19,0:00,6/9/19,15:00,SCOTT PARK,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CC1904380,6/19/19,0:00,9/18/18,22:00,THE RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
CC1904398,6/19/19,0:00,6/11/19,23:30,PICCADILLY,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CC1904430,6/19/19,0:00,2/24/19,0:01,IT'S BROTHERS BAR,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,14
CC1904476,6/19/19,0:00,8/28/18,22:00,CLYBOURNES,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,14
IF1900666,6/19/19,9:30,6/19/19,9:30,1401 W GREEN ST/ILLINI UNION BUS,POSS LIQUOR-PUBLIC PROP,ADMIN CLOSED,47
IF1900670,6/19/19,11:15,6/19/19,11:15,1304 SPRINGFIELD AVE/DCL,DISORDERLY CONDUCT,ADMIN CLOSED,1
II1900706,6/19/19,23:47,6/19/19,23:47,FIRST ST S / WINDSOR RD E,OBSTRUCTING IDENTIFICATION,ARREST,0
CC1903295,6/20/19,0:00,5/5/19,9:05,200 blk of GREGORY DR,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,34
CC1903648,6/20/19,0:00,5/8/19,22:00,CRACKED THE EGG CAME FIRS,THEFT OVER $500,REPORTED TO OTHER AGENCY,14
CC1903742,6/20/19,0:00,5/19/19,22:30,800 blk of S OAK ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1903866,6/20/19,0:00,5/20/19,12:00,600 blk of E CLARK ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
CC1904571,6/20/19,0:00,5/20/19,15:54,2000 blk of S FIRST ST,VIOLATION ORDER PROTECTION,REPORTED TO OTHER AGENCY,0
II1900709,6/20/19,18:52,6/20/19,18:52,1000 blk of OAK ST S,POSSESSION STOLEN PROPERTY,ADMIN. CLOSE,0
UU1902206,6/20/19,0:00,5/10/19,22:50,SPRINGFIELD / MATHEWS,ASSIST TOW TRUCK,REPORTED TO OTHER AGENCY,0
IF1900675,6/22/19,22:12,6/22/19,22:12,"2010 N LINCOLN AVE, URBANA",DISORDERLY CONDUCT,ADMIN CLOSED,0
IF1900676,6/22/19,22:39,6/22/19,22:39,PARKING LOT D-22,POSS LIQUOR-PUBLIC PROP,ADMIN CLOSED,17
II1900713,6/22/19,8:44,6/21/19,0:15,PHILO RD / CURTIS,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,0
II1900719,6/23/19,22:30,6/23/19,22:30,CURTIS W / FIRST ST,WARRANT-IN STATE,ARREST,0
II1900720,6/24/19,18:23,6/24/19,18:23,COORDINATED SCIENCE LABRA,POSSESSION STOLEN PROPERTY,PENDING,1
II1900721,6/24/19,19:10,6/24/19,16:30,EVERITT LAB,THEFT $500 AND UNDER,PENDING,11
II1900724,6/24/19,14:29,6/24/19,14:24,SMITH MEMORIAL HALL,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,47
II1900722,6/25/19,9:43,6/25/19,9:43,SIXTH ST S / WHITE ST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
CC1904538,6/26/19,0:00,6/17/19,2:09,FIRST ST / E GREEN ST,WARRANT-IN STATE,REPORTED TO OTHER AGENCY,0
CC1904641,6/26/19,0:00,6/19/19,21:15,1100 blk of S FOURTH ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,31
CC1904657,6/26/19,0:00,6/20/18,12:00,400 blk of S SIXTH ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
CC1904746,6/26/19,0:00,6/23/19,13:42,300 blk of E SPRINGFIELD,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
IF1900686,6/26/19,13:42,6/26/19,13:42,201 PEABODY DR,DISORDERLY CONDUCT,ADMIN CLOSED,39
IF1900687,6/26/19,19:05,6/26/19,19:05,201 N GOODWIN AVE/SIBEL CENTER,LARCENY,ADMIN CLOSED,4
CC1904853,6/27/19,0:00,6/23/19,3:00,900 blk of S SECOND ST,UNLAWFUL RESTRAINT,REPORTED TO OTHER AGENCY,0
II1900725,6/27/19,0:39,6/27/19,0:39,blk of JOHN ST E,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1900728,6/27/19,16:15,6/27/19,16:00,MAIN QUAD,DISORDERLY CONDUCT-ALL OTHER,ARREST,47
II1900731,6/28/19,14:48,6/19/19,10:00,DCL,BATTERY,ADMIN. CLOSE,1
UU1903121,6/28/19,7:00,6/27/19,14:29,"702 W GREEN ST, URBANA",DOMESTIC BATTERY,REPORTED TO OTHER AGENCY,0
IF1900698,6/29/19,1:36,6/29/19,1:36,SIXTH ST/GREEN ST,BATTERY,ADMIN CLOSED,14
II1900734,6/30/19,2:22,6/30/19,2:22,GREEN STREET / SECOND STREET,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1900735,6/30/19,14:48,6/30/19,14:48,GREEN ST E / LOCUST ST,DRIVING UNDER INFLUENCE-DRUGS,ARREST,0
II1900737,7/2/19,16:11,7/2/19,15:30,700 blk of MAIN ST W,THEFT OVER $500,CLEARED EXCEPT. JUVENILE NO CU,0
II1900739,7/2/19,19:39,7/2/19,19:39,GOODWIN AVE N / EADS ST,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
CC1904649,7/3/19,0:00,6/20/19,3:30,ALPHA XI DELTA,SEARCH WARRANT SERVICE,REPORTED TO OTHER AGENCY,0
IF1900705,7/3/19,2:50,7/3/19,2:50,SECOND ST/GREEN ST,DISORDERLY CONDUCT,ADMIN CLOSED,0
II1900743,7/4/19,23:11,7/4/19,21:00,PARKING LOT C-10,THEFT $500 AND UNDER,ADMIN. CLOSE,17
CC1905138,7/6/19,0:00,7/5/19,2:00,400 blk of E WHITE ST,SEARCH WARRANT SERVICE,REPORTED TO OTHER AGENCY,0
IF1900728,7/8/19,23:12,7/8/19,23:12,OAK ST/GREGORY,TRESPASS,ADMIN CLOSED,42
II1900750,7/8/19,7:52,7/7/19,16:30,700 blk of GREGORY ST S,THEFT-MOTOR VEHICLE,PENDING,26
II1900751,7/8/19,8:44,7/6/19,23:45,ORCHARD DOWNS RESIDENCE,THEFT OF LOST/MISLAID PROPERTY,ADMIN. CLOSE,46
II1900752,7/8/19,15:33,7/7/19,8:50,NATURAL HISTORY BUILDING,THEFT $500 AND UNDER,ADMIN. CLOSE,47
II1900756,7/9/19,19:21,3/11/19,0:01,PUBLIC SAFETY BUILDING,DECEPTIVE PRACTICES,ADMIN. CLOSE,0
LT18-024,7/9/19,9:00,10/26/2018 -,UNKNOWN,"102-40 DITMARS BLVD, EAST",LARCENY,REPORTED TO OTHER AGENCY,0
CC1905056,7/10/19,0:00,7/1/19,17:00,AMKO-SPR,THEFT OF LOST/MISLAID PROP,REPORTED TO OTHER AGENCY,0
CC1905072,7/10/19,0:00,7/3/19,12:00,blk of E ARMORY AVE,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
CC1905123,7/10/19,0:00,7/5/19,9:10,300 blk of CHALMERS ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
IF1900736,7/11/19,21:45,7/11/19,21:45,1800 S FIRST ST,DISORDERLY CONDUCT,ADMIN CLOSED,43
IF1900743,7/12/19,23:35,7/12/19,23:35,1 LOGAN ST / VIADUCT,POSS LIQUOR-PUBLIC PROP,ADMIN CLOSED,0
IF1900756,7/12/19,23:06,7/13/19,23:06,LOGAN ST / WATER ST,LIQUOR-PUBLIC PROP,ADMIN CLOSED,0
II1900767,7/12/19,16:42,7/9/19,10:00,blk of GERTY DR,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,0
IF1900749,7/13/19,16:59,7/13/19,16:59,FIRST / DANIEL,POSS LIQUOR-PUBLIC PROP,ADMIN CLOSED,0
II1900770,7/13/19,21:30,7/13/19,21:30,FOURTH ST / DANIEL,CARRYING ALCOHOL/LIQ OUT OF PREMISE,ARREST,21
UU1903414,7/13/19,7:00,7/12/19,12:36,"901 WESTERN AVE, URBANA",SEXUAL ASSAULT,REPORTED TO OTHER AGENCY,0
IF1900760,7/15/19,9:16,7/15/19,9:16,809 S WRIGHT ST / ILLINI BOOKSTORE,THREATS,ADMIN CLOSED,18
II1900771,7/15/19,12:27,7/15/19,12:27,PEABODY DR E / FIRST ST,VIOLATION ORDER PROTECTION,ADMIN. CLOSE,38
II1900772,7/15/19,17:00,7/15/19,10:30,EVERITT LAB BIKE RACK,THEFT $500 AND UNDER,PENDING,11
CC1905452,7/16/19,7:00,7/16/19,0:22,"59 E GREEN ST, CHAMPAIGN",DISORDERLY CONDUCT,REPORTED TO OTHER AGENCY,0
II1900774,7/16/19,12:07,7/1/19,0:01,MCKINLEY HEALTH CENTER,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,32
II1900776,7/16/19,17:43,7/16/19,17:43,NEIL ST / WINDSOR RD E,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
LT18-026,7/16/19,8:36,11/17/18,18:58,"9801 INTERNATIONAL DRIVE, ORLANDO,",FELONY - ARREST,REPORTED TO OTHER AGENCY,0
II1900788,7/19/19,11:27,7/19/19,10:00,MUSIC EDUCATION ANNEX,CRIMINAL DEFACEMENT OF PROPERTY,ADMIN. CLOSE,26
IF1900762,7/20/19,2:34,7/20/19,2:34,100 E GREEN ST,BATTERY,ADMIN CLOSED,0
II1900790,7/20/19,19:10,7/20/19,19:10,WRIGHT ST N / PARK ST E,WARRANT-IN STATE,ARREST,0
II1900791,7/21/19,0:55,7/21/19,20:10,UNIVERSITY AVE W / COLER,WARRANT-IN STATE,ARREST,0
CC1905569,7/22/19,7:00,7/19/19,21:10,S FIRST ST / LOGAN ST,INDECENT EXPOSURE,REPORTED TO OTHER AGENCY,0
IF1900768,7/22/19,13:15,7/22/19,22:10,707 MATHEWS AV / ENGINEERING BL,LARCENY,ADMIN CLOSED,47
II1900794,7/22/19,0:31,7/22/19,23:10,FIRST ST S / HEALEY,OBSTRUCTING JUSTICE,ARREST,0
UU1903553,7/22/19,0:00,7/19/19,0:10,400 blk of BUSEY AV S,BATTERY,REPORTED TO OTHER AGENCY,0
CC1904152,7/23/19,0:00,6/2/19,1:10,600 blk of STOUGHTON ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CC1904290,7/23/19,0:00,6/8/19,2:10,"MCDONALDS-GRE, CH",WARRANT-IN STATE,REPORTED TO OTHER AGENCY,10
CC1904567,7/23/19,0:00,6/17/19,3:10,300 blk of N WRIGHT ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,0
CC1904835,7/23/19,0:00,6/25/19,4:10,WALGREENS,THEFT-RETAIL,REPORTED TO OTHER AGENCY,0
II1900800,7/23/19,9:28,7/23/19,5:10,LEVIS FACULTY CENTER,VIOLATION ORDER PROTECTION,ARREST,0
II1900802,7/23/19,20:12,7/23/19,6:10,CASEY'S,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1900803,7/23/19,22:11,7/23/19,7:10,600 blk of WHITE ST,RESIST/OBS CORRECT/POLICE/FIRE,ARREST,0
CC1905304,7/24/19,0:00,7/10/19,8:10,JOHN ST / FIFTH ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CC1905327,7/24/19,0:00,7/11/19,9:10,GREEN ST / S FOURTH ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
II1900804,7/24/19,16:19,7/24/19,10:10,CSL,THEFT OVER $500,ARREST,0
II1900805,7/24/19,22:22,7/24/19,11:10,ROGER ADAMS LAB,THEFT OVER $500,PENDING,15
II1900808,7/25/19,13:13,7/10/19,12:10,GREGORY PLACE APARTMENTS,THEFT $500 AND UNDER,ADMIN. CLOSE,0
II1900811,7/26/19,2:10,7/26/19,13:10,STOUGHTON E / FOURTH,BREATH ALCOHOL OVER LIMIT,ARREST,0
II1900816,7/26/19,13:40,7/26/19,14:10,PARKING LOT B-21,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,17
II1900820,7/28/19,13:51,7/28/19,15:10,ROSATI'S PIZZA,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,25
II1900821,7/28/19,10:15,7/28/19,16:10,300 blk of ALEXANDER N,EOD CALLOUT,ADMIN. CLOSE,0
CSA19-115,7/29/19,13:14,7/18/19,17:10,I HOTEL & CONFERENCE CENTER,STALKING,ADMIN CLOSED,0
IF1900780,7/29/19,8:35,7/29/19,18:10,707 S MATHEWS / FOREIGN LANGUAGE,DISORDERLY CONDUCT,ADMIN CLOSED,47
IF1900782,7/29/19,2:45,7/29/19,19:10,200 E UNIVERSITY AVE,PUBLIC URINATION,ADMIN CLOSED,0
II1900826,7/29/19,13:37,7/29/19,20:10,MATERIAL RESEARCH LAB,VIOLATION ORDER PROTECTION,PENDING,13
II1900828,7/29/19,7:50,7/29/19,21:10,SIXTH / STOUGHTON,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
CC1905852,7/30/19,0:00,7/29/19,22:10,STOUGHTON ST / S SIXTH ST,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,0
II1900827,7/30/19,1:01,7/30/19,23:10,MERRY ANN'S DINER,WARRANT-IN STATE,ARREST,0
II1900831,7/30/19,21:00,7/30/19,0:10,POST C,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
LT18-027,7/30/19,9:00,02/26/2019 -,1:10,"455 MADISON AVE, NEW YORK, NY",GRAND LARCENY,REPORTED TO OTHER AGENCY,0
CC1905219,7/31/19,0:00,7/13/18,2:10,CLYBOURNE,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,14
CC1905290,7/31/19,0:00,4/11/19,3:10,200 blk of GREEN ST E,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,0
II1900841,8/3/19,3:39,8/3/19,4:10,WALNUT ST N / COLUMBIA E,DRIVING UNDER THE INFL-ALCOHOL,ARREST,0
II1900843,8/5/19,0:41,8/5/19,5:10,LINCOLN AV S / NEVADA W,UNLAWFUL USE OF WEAPONS,ARREST,0
II1900845,8/5/19,10:34,12/27/18,6:10,MUMFORD HALL,CYBERSTALKING,PENDING,36
II1900850,8/6/19,2:26,8/6/19,7:10,FIRST ST N / UNIVERSITY AVE,THEFT-MOTOR VEHICLE,PENDING,0
CC1905697,8/7/19,0:00,7/23/19,8:10,E GREEN ST / LOCUST ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,0
CC1905724,8/7/19,0:00,7/19/19,9:10,500 blk of W GREEN ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,0
CC1905783,8/7/19,0:00,8/1/18,10:10,600 blk of CHALMERS ST,UNAUTHORIZED VIDEOTAPING/LIVE VIDEO,REPORTED TO OTHER AGENCY,23
CC1905784,8/7/19,0:00,7/26/19,11:10,900 blk of S FOURTH ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,21
II1900852,8/7/19,11:05,8/4/19,12:10,GOODWIN/GREEN APARTMENTS,THEFT $500 AND UNDER,ADMIN. CLOSE,16
II1900854,8/7/19,12:14,7/22/19,13:10,SAUNDERS RESIDNECE HALL,THEFT-LABOR OR SERVICES,STUDENT DISCIPLINE REFERRAL,34
CC1906227,8/12/19,0:00,8/11/19,14:10,300 blk of STOUGHTON ST,FIGHTING,REPORTED TO OTHER AGENCY,0
II1900860,8/12/19,9:21,8/11/19,15:10,ARBORETUM IDEA GARDEN,BURGLARY,ADMIN. CLOSE,46
CC1905750,8/15/19,0:00,7/21/19,16:10,200 blk of PEABODY DR,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,34
CC1905940,8/15/19,0:00,8/1/19,17:10,MR CRAB,ALCOHOL/LIQUOR LICENSE REQUIRED,REPORTED TO OTHER AGENCY,0
CC1905956,8/15/19,0:00,8/1/19,18:10,S SIXTH ST / E GREEN ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,14
CC1905970,8/15/19,0:00,8/1/19,19:10,THE WHOPPER-GRE,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,0
CC1905984,8/15/19,0:00,8/2/19,20:10,SIXTH / HEALEY ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,0
II1900872,8/15/19,23:32,8/15/19,21:10,500 blk of COLUMBIA AV E,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
IF1900835,8/16/19,2:14,8/16/19,22:10,SIXTY ST / JOHN,LIQUOR-UNDERAGE,ADMIN CLOSED,29
II1900876,8/17/19,2:02,8/17/19,23:10,SALT AND LIGHT,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,0
II1900880,8/17/19,18:32,8/17/19,0:10,GOODWIN AVE N / SPRINGFIELD AVE,DISORDERLY CONDUCT-ALL OTHER,ARREST,40
IF1900853,8/18/19,23:59,8/16/19,1:10,300 JOHN ST,PUBLIC URINATION,ADMIN CLOSED,0
II1900882,8/18/19,1:06,8/18/19,2:10,GREEN ST E / FOURTH ST,MIP ALCOHOL/LIQUOR,ARREST,0
II1900883,8/19/19,6:59,8/19/19,3:10,FOURTH ST / KIRBY AVE,SEX OFFENDER-FAIL TO REGISTER,ARREST,40
CC1905333,8/20/19,0:00,7/12/19,4:10,S OAK ST / E ARMORY,TRAFFIC SIGN VIOLATION,REPORTED TO OTHER AGENCY,30
CC1905950,8/20/19,0:00,7/2/19,5:10,blk of STADIUM DR,THEFT OF LOST/MISLAID PROP,REPORTED TO OTHER AGENCY,37
II1900891,8/20/19,15:43,8/20/19,6:10,JSM APARTMENTS,FRAUD-CREDIT CARD,REFERRED TO OTHER JURISDICTION,0
II1900894,8/20/19,23:58,8/20/19,7:10,SPRINGFIELD AVE / MATHEWS,ILLEGAL TRANSPORTATION OF LIQUOR,ARREST,0
UU1903328,8/20/19,0:00,7/8/19,8:10,1000 blk of SPRINGFIELD AV,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
UU1903567,8/20/19,0:00,7/20/19,9:10,700 blk of ELM ST W,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,0
IF1900859,8/21/19,4:44,8/21/19,10:10,905 GOODWIN AVE,LIQUOR-UNDERAGE,ADMIN CLOSED,49
