Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,
,,,,,,,,
II1800841,7/26/2018,13:38,7/24/2018,10:30,ILLINI UNION,THEFT $500 AND UNDER,PENDING,
,,,,,,,,
II1800844,7/26/2018,16:44,7/26/2018,16:44,21000 blk of WALNUT HILL CT,EOD CALLOUT,ADMIN. CLOSE,
,,,,,,,,
UR1803416,7/26/2018,7:00,7/26/2018,6:07,HARVEY/SPRINGFIELD,DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1804510,7/27/2018,0:00,6/4/2018,11:46,"AVENUE APTS-UNI #505, CH",WARRANT-IN STATE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1804672,7/27/2018,0:00,6/10/2018,12:00,600 blk of E GREEN ST,LOST ARTICLES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1804673,7/27/2018,0:00,6/10/2018,12:07,600 blk of E GREEN ST,LOST ARTICLES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1804702,7/27/2018,0:00,6/1/2018,8:00,900 blk of S OAK ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1804705,7/27/2018,0:00,6/1/2018,8:00,800 blk of LOCUST ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1804710,7/27/2018,0:00,6/1/2018,8:00,900 blk of S OAK ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1804732,7/27/2018,0:00,6/11/2018,17:00,400 blk of E HEALEY ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1804776,7/27/2018,0:00,6/13/2018,15:02,600 blk of S WRIGHT ST,TRESPASS TO LAND/REAL PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1804808,7/27/2018,0:00,6/14/2018,12:15,600 blk of S SIXTH ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1804834,7/27/2018,0:00,6/15/2018,12:00,400 blk of E HEALEY ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1804911,7/27/2018,0:00,6/16/2018,18:00,800 blk of S OAK ST,THEFT-MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805134,7/27/2018,0:00,6/25/2018,21:00,500 blk of E UNIVERSITY AV,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805134,7/27/2018,0:00,6/25/2018,21:00,500 blk of E UNIVERSITY AV,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805306,7/27/2018,0:00,6/28/2018,0:01,500 blk of E CLARK ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805581,7/27/2018,0:00,6/28/2018,12:00,500 blk of STOUGHTON ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1800895,7/27/2018,0:23,7/27/2018,0:23,1409 W GREEN,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
II1800845,7/27/2018,4:08,7/27/2018,4:08,FIFTH ST / JOHN ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,
,,,,,,,,
II1800845,7/27/2018,4:08,7/27/2018,4:08,FIFTH ST / JOHN ST,BREATH ALCOHOL OVER LIMIT,ARREST,
,,,,,,,,
CC1805987,7/28/2018,0:00,7/26/2018,10:00,GREEN ST / FIFTH STREET,INTIMIDATION,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805993,7/28/2018,0:00,7/27/2018,14:50,100 blk of E GREEN ST,ASSAULT-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805993,7/28/2018,0:00,7/27/2018,14:50,100 blk of E GREEN ST,HOME INVASION,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805993,7/28/2018,0:00,7/27/2018,14:50,100 blk of E GREEN ST,DISORDERLY CONDUCT-ALL OTHER,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1800847,7/28/2018,10:16,7/28/2018,10:16,ELECTRICAL AND COMPUTER E,THEFT OVER $500,ARREST,
,,,,,,,,
II1800849,7/28/2018,14:03,7/25/2018,20:00,SEATTLE WASHINGTON,ASSIST OTHER POLICE DEPT,REFERRED TO OTHER JURISDICTION,
,,,,,,,,
II1800850,7/28/2018,19:14,7/28/2018,19:14,COORDINATED SCIENCE LAB,THEFT OVER $500,ARREST,
,,,,,,,,
II1800850,7/28/2018,19:14,7/28/2018,19:14,COORDINATED SCIENCE LAB,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1800853,7/29/2018,9:56,7/28/2018,22:00,700 blk of GREGORY ST S,BURGLARY FROM MOTOR VEHICLE,PENDING,
,,,,,,,,
II1800853,7/29/2018,9:56,7/28/2018,22:00,700 blk of GREGORY ST S,FRAUD-CREDIT CARD,PENDING,
,,,,,,,,
II1800854,7/29/2018,11:24,7/26/2018,15:00,ILLINOIS TERMINAL,THEFT OF LOST/MISLAID PROPERTY,PENDING,
,,,,,,,,
II1800855,7/30/2018,7:28,7/30/2018,7:26,ECE,THEFT OVER $500,ARREST,
,,,,,,,,
II1800856,7/30/2018,13:13,7/30/2018,11:45,SNYDER RESIDENCE HAL,BATTERY,PENDING,
,,,,,,,,
II1800858,7/30/2018,14:10,7/30/2018,14:10,ECE,THEFT OVER $500,ARREST,
,,,,,,,,
II1800859,7/30/2018,17:27,7/30/2018,10:00,ORCHARD DOWNS,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1800861,7/30/2018,20:36,7/30/2018,20:36,ILLINI UNION,DISORDERLY CONDUCT-ALL OTHER,PENDING,
,,,,,,,,
II1800861,7/30/2018,20:36,7/30/2018,20:36,ILLINI UNION,TRESPASS-VEHICLE,PENDING,
,,,,,,,,
II1800863,7/31/2018,12:43,7/31/2018,12:43,ECE,THEFT OVER $500,ARREST,
,,,,,,,,
CC1805759,8/1/2018,0:00,7/15/2018,17:30,blk of E GREEN ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1800868,8/1/2018,15:23,7/16/2018,10:00,ROGER ADAMS LAB,THEFT OVER $500,PENDING,
,,,,,,,,
II1800870,8/1/2018,18:25,8/1/2018,18:25,THIRD ST / JOHN ST E,ILLEGAL TRANSPORTATION OF LIQUOR,ARREST,
,,,,,,,,
CC1804004,8/2/2018,0:00,5/18/2018,4:25,100 blk of E GREEN ST,SEARCH WARRANT SERVICE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1804004,8/2/2018,0:00,5/18/2018,4:25,100 blk of E GREEN ST,NO FOID CARD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-144,8/2/2018,15:32,9/29/2017,UNKNOWN,RESIDENCE HALL,FONDLING,ADMIN CLOSED,
,,,,,,,,
IF1800922,8/2/2018,23:57,8/2/2018,23:57,1800 S LINCOLN AVE,DRUGS,ADMIN CLOSED,
,,,,,,,,
II1800871,8/2/2018,0:17,8/2/2018,0:17,900 blk of FIRST ST S,OBSTRUCTING IDENTIFICATION,ARREST,
,,,,,,,,
II1800871,8/2/2018,0:17,8/2/2018,0:17,900 blk of FIRST ST S,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1800871,8/2/2018,0:17,8/2/2018,0:17,900 blk of FIRST ST S,RESIST/OBS CORRECT/POLICE/FIRE,ARREST,
,,,,,,,,
II1800871,8/2/2018,0:17,8/2/2018,0:17,900 blk of FIRST ST S,POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN,WARNING (TRAFFIC),
,,,,,,,,
II1800874,8/3/2018,22:18,8/3/2018,22:18,COORDINATED SCIENCE LAB,POSS OF DRUG PARAPHERNALIA -ORD,ARREST,
,,,,,,,,
II1800874,8/3/2018,22:18,8/3/2018,22:18,COORDINATED SCIENCE LAB,THEFT OVER $500,ARREST,
,,,,,,,,
CC1806200,8/5/2018,0:00,8/4/2018,17:10,blk of E ARMORY AV,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1800875,8/5/2018,2:10,8/5/2018,2:04,700 blk of THIRD ST S,LIQUOR-ILLEGAL CONSUMPTION BY,ARREST,
,,,,,,MINOR,,
,,,,,,,,
II1800875,8/5/2018,2:10,8/5/2018,2:04,700 blk of THIRD ST S,CRIMINAL DAMAGE TO PROPERTY,ARREST,
,,,,,,,,
II1800879,8/6/2018,19:20,8/6/2018,19:20,OAK STREET S / STADIUM DRIVE,WARRANT-IN STATE,ARREST,
,,,,,,,,
CC1805589,8/7/2018,0:00,10/7/2017,16:00,blk of E GREEN,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805590,8/7/2018,0:00,3/29/2018,22:00,JOE'S BREWERY,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805770,8/7/2018,0:00,12/20/2017,0:01,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805784,8/7/2018,0:00,7/14/2018,17:00,SECOND / HEALEY,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805822,8/7/2018,0:00,7/21/2018,3:30,1400 blk of WESTERN AV,HOME INVASION,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805847,8/7/2018,0:00,7/22/2018,1:45,200 blk of S THIRD ST,ARSON,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805883,8/7/2018,0:00,7/23/2018,16:41,COUNTY MARKET,RETAIL THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805902,8/7/2018,0:00,7/3/2018,18:00,LEGENDS,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805904,8/7/2018,0:00,4/14/2018,12:00,300 blk of E DANIEL ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805970,8/7/2018,0:00,7/26/2018,21:00,500 blk of S THIRD ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805975,8/7/2018,0:00,7/26/2018,21:00,300 blk of E SPRINGFIELD AV,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806013,8/7/2018,0:00,6/26/2018,16:00,300 blk of E SPRINGFIELD AV,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806024,8/7/2018,0:00,7/28/2018,19:28,300 blk of E CLARK ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806031,8/7/2018,0:00,7/28/2018,15:00,100 blk of E DANIEL ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806037,8/7/2018,0:00,7/28/2018,15:00,400 blk of S SIXTH ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806037,8/7/2018,0:00,7/28/2018,15:00,400 blk of S SIXTH ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806040,8/7/2018,0:00,2/24/2018,12:00,JOES,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806054,8/7/2018,0:00,7/27/2018,7:30,300 blk of E ARMORY,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806077,8/7/2018,0:00,7/30/2018,17:30,COUNTY MARKET,RETAIL THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806087,8/7/2018,0:00,7/31/2018,12:22,300 blk of E CLARK ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806087,8/7/2018,0:00,7/31/2018,12:22,300 blk of E CLARK ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806087,8/7/2018,0:00,7/31/2018,12:22,300 blk of E CLARK ST,PEDESTRIAN STOPS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806101,8/7/2018,0:00,8/1/2018,1:00,900 blk of S FIRST ST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806134,8/7/2018,0:00,6/2/2018,0:00,900 blk of S THIRD ST,THEFT-IDENTITY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806139,8/7/2018,0:00,7/27/2018,9:00,100 blk of E GREEN ST,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806239,8/7/2018,0:00,8/6/2018,10:22,100 blk of GREGORY DR,WARRANT-IN STATE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA17-263,8/7/2018,14:15,2/17/2017,11:06,SORORITY,STALKING,ADMIN CLOSED,
,,,,,,,,
CSA18-146,8/7/2018,14:13,2/12/2018,14:05,ON CAMPUS,STALKING,ADMIN CLOSED,
,,,,,,,,
II1800880,8/7/2018,19:53,8/7/2018,19:53,MEDICAL SCIENSE BLDG,THEFT OVER $500,ARREST,
,,,,,,,,
CC1805831,8/8/2018,0:00,5/12/2018,14:10,800 blk of S FIRST ST,THEFT-MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806169,8/8/2018,0:00,8/2/2018,17:00,300 blk of E GREEN ST,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806169,8/8/2018,0:00,8/2/2018,17:00,300 blk of E GREEN ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806170,8/8/2018,0:00,7/29/2018,9:00,100 blk of E GREEN ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806204,8/8/2018,0:00,8/4/2018,19:15,COLDSTONE CREAMERY,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806216,8/8/2018,0:00,8/4/2018,17:00,500 blk of W GREEN ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805769,8/9/2018,0:00,2/15/2018,0:01,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805951,8/9/2018,0:00,2/24/2018,0:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806039,8/9/2018,0:00,7/5/2018,17:30,S FIRST ST / E GREEN ST,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-147,8/9/2018,10:42,1/29/2015,UNKNOWN,IKENBERRY DINING HALL,FONDLING,ADMIN CLOSED,
,,,,,,,,
CSA18-148,8/9/2018,13:20,1/1/2018,7:00,ON CAMPUS,STALKING,ADMIN CLOSED,
,,,,,,,,
II1800885,8/9/2018,12:48,8/9/2018,12:48,700 blk of GREGORY ST S,TRESPASS-STATE SUPPORTED LAND,ARREST,
,,,,,,,,
II1800886,8/9/2018,18:50,8/9/2018,17:40,ORCHARD DOWNS,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
CSA17-264,8/10/2018,10:28,3/6/2017,15:00,ON CAMPUS,FONDLING,ADMIN CLOSED,
,,,,,,,,
CSA18-149,8/10/2018,16:31,5/1/2018,19:00,ON CAMPUS,STALKING,ADMIN CLOSED,
,,,,,,,,
IF1800935,8/11/2018,13:58,8/11/2018,13:58,STATE FARM CENTER,CRIMINAL DAMAGE,ADMIN CLOSED,
,,,,,,,,
II1800890,8/11/2018,18:52,8/11/2018,18:52,COORDINATED SCIENCE LAB,THEFT OVER $500,ARREST,
,,,,,,,,
II1800892,8/12/2018,13:57,8/12/2018,13:57,LINCOLN AV / WINDSOR,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1800893,8/12/2018,18:25,8/12/2018,18:25,MEDICAL SCIENCES BLDG,THEFT OVER $500,ARREST,
,,,,,,,,
II1800894,8/12/2018,21:27,8/12/2018,21:27,MEDICAL SCIENCES,THEFT OVER $500,ARREST,
,,,,,,,,
II1800896,8/13/2018,14:56,8/9/2018,12:00,IDEA GARDEN,CRIMINAL DAMAGE GOVT SUPPORT,ADMIN. CLOSE,
,,,,,,PROP,,
,,,,,,,,
II1800896,8/13/2018,14:56,8/9/2018,12:00,IDEA GARDEN,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1800899,8/15/2018,12:24,8/13/2018,16:12,I-HOTEL,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1800900,8/15/2018,14:09,8/15/2018,14:05,MEDICAL SCIENCE BLDG,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
CC1805771,8/16/2018,0:00,8/4/2017,23:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806273,8/16/2018,0:00,8/2/2018,13:13,300 blk of E DANIEL ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806301,8/16/2018,0:00,8/7/2018,23:00,PIZZA HUT,FORGERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806370,8/16/2018,0:00,8/11/2018,1:25,FIREHAUS,TRESPASS NOTICE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806370,8/16/2018,0:00,8/11/2018,1:25,FIREHAUS,PEDESTRIAN STOPS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806370,8/16/2018,0:00,8/11/2018,1:25,FIREHAUS,DISORDERLY CONDUCT-ALL OTHER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806429,8/16/2018,0:00,7/19/2018,8:00,500 blk of E JOHN ST,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1800901,8/16/2018,17:03,8/16/2018,17:01,UNIVERSITY AVE / MCCULLOUGH,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
UU1803782,8/16/2018,0:00,8/15/2018,8:46,TWIN CITY BIBLE CHURCH,OTHER TROUBLE/INFO RPT,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1800902,8/17/2018,16:49,8/17/2018,16:49,MEDICAL SCIENCES BUILDING,THEFT OVER $500,ARREST,
,,,,,,,,
II1800903,8/17/2018,20:01,8/17/2018,19:55,600 blk of GREEN ST E,BATTERY-AGGRAVATED,ARREST,
,,,,,,,,
II1800904,8/19/2018,19:16,8/19/2018,19:16,NUGENT RESIDENCE HALL,DRUG EQUIPMENT-POSSESSION,ARREST,
,,,,,,,,
II1800904,8/19/2018,19:16,8/19/2018,19:16,NUGENT RESIDENCE HALL,DEL/MANUF CANNABIS OVER 30 G -FEL,ARREST,
,,,,,,,,
II1801041,8/20/2018,10:00,4/3/2018,0:01,800 blk of HAWTHORNE DR,THEFT OVER $500,PENDING,
,,,,,,,,
01954-2018,8/21/2018,11:42,8/18/2018,15:28,HOPKINS RESIDENCE HALL,CRIMINAL DAMAGE,ADMIN CLOSED,
,,,,,,,,
CSA18-150,8/21/2018,13:30,8/15/2018,19:00,ON CAMPUS,STALKING,ADMIN CLOSED,
,,,,,,,,
IF1800971,8/21/2018,23:33,8/21/2018,23:33,RED LION,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
CC1806447,8/22/2018,0:00,7/21/2018,12:00,900 blk of S THIRD ST,THEFT OF LOST/MISLAID PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806644,8/22/2018,0:00,8/22/2018,0:05,700 blk of S SIXTH ST,RECKLESS CONDUCT -CITY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CSA18-151,8/22/2018,12:13,8/20/2018,UNKNOWN,UNKNOWN LOCATION,RAPE,ADMIN CLOSED,
,,,,,,,,
CSA18-152,8/22/2018,12:17,2018,UNKNOWN,OUT OF STATE,RAPE/DATING VIOLENCE,ADMIN CLOSED,
,,,,,,,,
CSA18-154,8/22/2018,16:03,8/20/2018,UNKNOWN,PRIVATE APARTMENT,RAPE,ADMIN CLOSED,
,,,,,,,,
IF1800972,8/22/2018,1:24,8/22/2018,1:24,SIXTH/JOHN,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
II1800911,8/22/2018,8:36,8/21/2018,17:00,PARKING LOT C-3,CRIMINAL DAMAGE GOVT SUPPORT,ADMIN. CLOSE,
,,,,,,PROP,,
,,,,,,,,
,,,,,,,,
01957-2018,8/23/2018,9:20,9/19/2018,2:40,SIXTH/JOHN,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
01977-2018,8/23/2018,9:24,8/23/2018,0:20,SNYDER RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
CC1805385,8/23/2018,0:00,7/4/2018,9:00,S FIRST ST / KIRBY,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805459,8/23/2018,0:00,7/7/2018,15:05,400 blk of E HEALEY ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805681,8/23/2018,0:00,7/15/2018,20:46,500 blk of S FIFTH ST,LOST ARTICLES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805723,8/23/2018,0:00,7/17/2018,7:52,MARRIOTT,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1805962,8/23/2018,0:00,7/26/2018,14:00,600 blk of E UNIVERSITY AVE,ROBBERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806050,8/23/2018,0:00,7/29/2018,18:11,600 blk of S SIXTH,THEFT $500 AND UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806080,8/23/2018,0:00,7/30/2018,21:00,800 blk of S OAK ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806364,8/23/2018,0:00,8/10/2018,19:20,GREEN ST / FIRST ST,PEDESTRIAN STOPS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806364,8/23/2018,0:00,8/10/2018,19:20,GREEN ST / FIRST ST,POSSESSION OF CANNABIS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806620,8/23/2018,0:00,7/6/2018,0:01,600 blk of E GREEN ST,THEFT OVER $500,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806678,8/23/2018,0:00,8/23/2018,2:00,900 blk of S LOCUST ST,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1800976,8/23/2018,0:29,8/23/2018,0:29,700 BLK SIXTH ST,DRUGS,ADMIN CLOSED,
,,,,,,,,
IF1800977,8/23/2018,2:07,8/23/2018,2:07,204 PEABODY DR,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
IF1800979,8/23/2018,1:46,8/23/2018,1:46,THIRD/GREEN,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
UR1803895,8/23/2018,7:00,8/22/2018,17:28,ILLINOIS/LINCOLN,RECKLESS CONDUCT,REPORTED TO OTHER AGENCY,
,,,,,,,,
UU1803458,8/23/2018,0:00,7/28/2018,2:10,blk of SPRINGFIELD AVE,SEXUAL ABUSE-CRIMINAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806475,8/24/2018,0:00,4/12/2018,22:00,RED LION,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806486,8/24/2018,0:00,8/28/2017,12:00,CIRCLE K,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806488,8/24/2018,0:00,10/27/2017,19:30,JOE'S BREWERY,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1806706,8/24/2018,0:00,8/24/2018,4:00,400 blk of GINGERBEND,SEXUAL-ASSAULT-CRIMINAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1800986,8/24/2018,1:08,8/24/2018,1:08,TAFT RESIDENCE HALL,DRUGS,STUDENT DISC REFERRAL,
,,,,,,,,
IF1800988,8/24/2018,2:16,8/24/2018,2:16,50 BLK GREGORY DR,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1800990,8/24/2018,0:17,8/24/2018,0:17,200 BLK PEABODY DR,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1800991,8/24/2018,1:04,8/24/2018,1:04,1000 BLK PENNSYLVANIA AVE,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
IF1800992,8/24/2018,1:58,8/24/2018,1:58,1001 COLLEGE CT,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
II1800914,8/24/2018,3:01,8/24/2018,3:01,FIFTH ST / UNIVERSITY AVE,RESIST/OBS CORRECT/POLICE/FIRE,PENDING,
,,,,,,,,
II1800914,8/24/2018,3:01,8/24/2018,3:01,FIFTH ST / UNIVERSITY AVE,UNLAWFUL USE OF WEAPONS,PENDING,
,,,,,,,,
II1800917,8/24/2018,19:14,8/24/2018,10:30,I-HOTEL,THEFT $500 AND UNDER,PENDING,
,,,,,,,,
CC1806741,8/25/2018,0:00,8/24/2018,23:30,400 blk of E SPRINGFIELD,ROBBERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1800998,8/25/2018,1:11,8/25/2018,1:11,400 BLK GREEN ST,PUBLIC URINATION,ADMIN CLOSED,
,,,,,,,,
II1800921,8/25/2018,14:39,8/21/2018,10:00,SIEBEL CENTER,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1800922,8/25/2018,16:23,7/22/2018,21:08,ROSATIS,FRAUD-DECEPTION,PENDING,
,,,,,,,,
CC1806773,8/26/2018,0:00,8/26/2018,0:01,OAK ST / E JOHN ST,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
IF1801006,8/26/2018,23:37,8/26/2018,23:37,200 BLK ARMORY,PUBLIC POSSESSION OF ALCOHOL,ADMIN CLOSED,
,,,,,,,,
IF1801007,8/26/2018,0:06,8/26/2018,0:06,700 BLK S FIRST ST,PUBLIC URINATION,ADMIN CLOSED,
,,,,,,,,
IF1801009,8/26/2018,2:38,8/26/2018,2:38,SCOTT RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
IF1801010,8/26/2018,3:08,8/26/2018,3:08,BLAISDELL RESIDENCE HALL,LIQUOR-UNDERAGE,STUDENT DISC REFERRAL,
,,,,,,,,
IF1801013,8/26/2018,2:27,8/26/2018,2:27,WASSAJA RESIDENCE HALL,LIQUOR-UNDERAGE,ADMIN CLOSED,
,,,,,,,,
II1800927,8/26/2018,11:14,8/26/2018,11:14,SIXTH ST S / GREGORY,EOD CALLOUT,ADMIN. CLOSE,
,,,,,,,,
II1800928,8/26/2018,15:37,8/26/2018,12:15,ONE SOUTH,THEFT OF LOST/MISLAID PROPERTY,ARREST,
,,,,,,,,
II1800930,8/26/2018,19:31,8/19/2018,10:00,SHERMAN RESIDENCE HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1800932,8/26/2018,21:16,8/26/2018,20:11,ILLINI UNION BOOKSTORE,THEFT $500 AND UNDER,ARREST,
,,,,,,,,
II1800933,8/27/2018,0:45,8/27/2018,0:40,PARKING LOT F-23,DRUG EQUIPMENT-POSSESSION,ARREST,
,,,,,,,,
