Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,
,,,,,,,,
CC1605750,8/7/2016,0:00,6/28/2016,15:10,200 blk of E WHITE ST,FORCIBLE SEX OFFENSE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605542,8/7/2016,0:00,6/15/2016,12:00,1000 blk of S OAK ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605642,8/7/2016,0:00,6/25/2016,0:50,THIRD ST / JOHN ST,DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604532,8/7/2016,0:00,5/19/2016,17:00,300 blk of E GREEN ST,DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,
,,,,,,,,
F16-1092,8/7/2016,1:17,8/7/2016,1:17,SIXTH/DANIEL,SIMPLE ASSAULT,ADMIN. CLOSED,
,,,,,,,,
F16-1099,8/7/2016,1:37,8/7/2016,1:37,SIXTH/DANIEL,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,
,,,,,,,,
II1601207,8/8/2016,17:40,8/8/2016,17:40,UNIVERSITY AVE / LINCOLN AVE,CANNABIS POSS 30 G AND UNDER - OLD,PENDING,
,,,,,,,,
II1601202,8/8/2016,10:32,8/8/2016,10:30,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
II1601209,8/9/2016,20:27,8/9/2016,20:27,DORNER DR / GREGORY DR,CANNABIS POSS OVER 30 G - OLD,ARREST,
,,,,,,,,
II1601209,8/9/2016,20:27,8/9/2016,20:27,DORNER DR / GREGORY DR,DEL/MANUF CANNABIS OVER 30 G -FEL,ARREST,
,,,,,,,,
II1601210,8/9/2016,23:22,8/9/2016,23:21,PENNSYLVANIA AVE / SIXTH ST,WARRANT ARREST,ARREST,
,,,,,,,,
CC1605137,8/9/2016,0:00,6/10/2016,12:00,200 blk of CHALMERS ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605383,8/10/2016,0:00,6/17/2016,16:42,600 blk of E ARMORY AV,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605350,8/10/2016,0:00,3/11/2016,23:30,KAMS,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606223,8/10/2016,0:00,6/10/2016,23:00,900 blk of S THIRD ST,STALKING,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605732,8/10/2016,0:00,6/27/2016,21:35,300 blk of E GREEN ST,ROBBERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606354,8/10/2016,0:00,6/16/2016,8:00,300 blk of E JOHN ST,MOTOR VEHICLE THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606730,8/10/2016,0:00,7/28/2016,13:50,HEALEY ST / FOURTH ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606805,8/10/2016,0:00,7/29/2016,19:00,700 blk of S LOCUST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601213,8/10/2016,14:32,8/9/2016,12:00,BECKMAN INSTITUTE,THEFT $500 AND UNDER,CLEARED EXCEPT. JUVENILE NO CU,
,,,,,,,,
CC1604435,8/10/2016,0:00,2/19/2016,22:30,CLYBOURNE BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606785,8/10/2016,0:00,7/29/2016,18:00,300 blk of E UNIVERSITY AV,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606680,8/10/2016,0:00,7/27/2016,1:46,RED LION,LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606043,8/10/2016,0:00,4/1/2016,23:00,JOES BREWERY,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604675,8/10/2016,0:00,5/26/2016,19:44,CIRCLE K,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606088,8/10/2016,0:00,7/7/2016,22:57,COUNTY MARKET,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606801,8/10/2016,0:00,7/17/2016,17:00,100 blk of E DANIEL ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606041,8/10/2016,0:00,4/9/2016,23:30,CLYBOURNE BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606263,8/10/2016,0:00,4/9/2016,21:00,KAMS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604204,8/10/2016,0:00,4/1/2016,22:00,KAMS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606269,8/10/2016,0:00,3/18/2016,22:00,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605788,8/10/2016,0:00,6/29/2016,14:00,200 blk of E CLARK ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604651,8/10/2016,0:00,4/18/2016,23:00,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606788,8/10/2016,0:00,7/30/2016,2:19,CIRCLE K,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605775,8/10/2016,0:00,6/29/2016,12:10,600 blk of E WHITE ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604109,8/10/2016,0:00,4/26/2016,1:30,DOMINOS,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606259,8/10/2016,0:00,7/14/2016,3:19,200 blk of E DANIEL ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605279,8/10/2016,0:00,6/14/2016,11:30,DOLLAR GENERAL,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606165,8/10/2016,0:00,7/10/2016,1:00,CIRCLE K,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606634,8/10/2016,0:00,7/25/2016,19:15,blk of E DANIEL ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606670,8/10/2016,0:00,6/29/2016,12:00,WINGING OUT,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605544,8/10/2016,0:00,6/21/2016,22:54,CAFFE BENE,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606035,8/10/2016,0:00,4/1/2016,23:15,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606320,8/10/2016,0:00,7/10/2016,3:00,BURRITO KING,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604711,8/10/2016,0:00,5/27/2016,19:00,SECOND ST / E UNIVERSITY AVE,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604863,8/10/2016,0:00,6/2/2016,0:20,200 blk of E GREEN ST,FUGITIVE FROM JUSTICE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605241,8/10/2016,0:00,6/13/2016,10:12,300 blk of E SPRINGFIELD AV,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605414,8/10/2016,0:00,6/18/2016,17:11,MARKET / LOGAN,DOMESTIC - UNLAWFUL RESTRAINT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605926,8/10/2016,0:00,6/28/2016,18:15,COUNTY MARKET,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606262,8/10/2016,0:00,12/18/2015,21:30,BROTHERS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605904,8/10/2016,0:00,7/3/2016,16:00,COUNTY MARKET,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605700,8/10/2016,0:00,6/26/2016,21:15,blk of E ARMORY AV,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604431,8/10/2016,0:00,2/26/2016,21:00,KAMS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605094,8/10/2016,0:00,6/9/2016,12:55,300 blk of E GREEN ST,ROBBERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604653,8/10/2016,0:00,1/30/2016,21:00,RED LION BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606725,8/10/2016,0:00,3/11/2016,20:00,KAMS,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604430,8/10/2016,0:00,2/12/2016,22:30,600 blk of E DANIEL ST,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604728,8/10/2016,0:00,5/28/2016,13:40,COUNTY MARKET,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605100,8/10/2016,0:00,6/4/2016,22:00,300 blk of E WHITE ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605242,8/10/2016,0:00,6/13/2016,11:00,500 blk of S FIFTH ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604840,8/10/2016,0:00,6/1/2016,9:30,ILLINOIS TERMINAL,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605108,8/10/2016,0:00,6/10/2016,0:04,blk of E JOHN ST,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605482,8/10/2016,0:00,6/19/2016,22:00,100 blk of E GREEN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604203,8/10/2016,0:00,3/11/2016,23:00,KAMS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605169,8/10/2016,0:00,6/9/2016,20:00,400 blk of E UNIVERSITY AVE,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605476,8/10/2016,0:00,6/18/2016,10:00,500 blk of E WHITE ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606704,8/10/2016,0:00,7/27/2016,14:30,100 blk of E GREEN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606268,8/10/2016,0:00,3/12/2016,20:30,CLYBOURNE BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606302,8/10/2016,0:00,7/15/2016,2:40,blk of CHESTER ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606214,8/10/2016,0:00,7/12/2016,15:42,S THIRD STREET / HEALEY,DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604433,8/10/2016,0:00,4/1/2016,17:00,KAMS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606271,8/10/2016,0:00,10/23/2015,19:00,LEGENDS,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604643,8/10/2016,0:00,5/25/2016,22:00,THIRD ST / GREEN ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601213,8/10/2016,14:32,8/9/2016,12:00,BECKMAN INSTITUTE,TRESPASS-STATE SUPPORTED LAND,ADMIN. CLOSE,
,,,,,,,,
CC1605971,8/10/2016,0:00,7/4/2016,20:45,blk of E JOHN ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605637,8/10/2016,0:00,6/25/2016,0:05,900 blk of LOCUST ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604586,8/10/2016,0:00,5/17/2016,0:01,BETA THETA PI,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605248,8/10/2016,0:00,5/30/2016,11:00,500 blk of BASH CT,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605475,8/10/2016,0:00,6/20/2016,13:06,100 blk of E GREEN ST,ROBBERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605777,8/10/2016,0:00,6/14/2016,12:00,500 blk of S SECOND ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605863,8/10/2016,0:00,7/2/2016,0:40,COUNTY MARKET,OBSTRUCTING IDENTIFICATION,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605354,8/10/2016,0:00,3/4/2016,23:00,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601211,8/10/2016,2:55,8/10/2016,2:55,UNIVERSITY AVE / LINCOLN AVE N,DUI,ARREST,
,,,,,,,,
CC1604770,8/10/2016,0:00,5/30/2016,0:10,300 blk of E GREEN ST,RESISTING/OBSTRUCTING,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605243,8/10/2016,0:00,5/29/2016,12:00,COMM UNITED CHURCH,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606040,8/10/2016,0:00,4/23/2016,23:00,BROTHERS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605792,8/10/2016,0:00,6/29/2016,22:42,blk of E JOHN ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606775,8/10/2016,0:00,7/29/2016,17:30,300 blk of E JOHN,DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606211,8/10/2016,0:00,7/15/2015,17:00,LAYALINE GRILL,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606624,8/10/2016,0:00,7/25/2016,13:33,COUNTY MARKET,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606726,8/10/2016,0:00,4/22/2016,20:00,CLYBOURNE,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605250,8/10/2016,0:00,6/13/2016,17:15,500 blk of S FIRST ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605952,8/10/2016,0:00,7/4/2016,22:00,500 blk of S THIRD ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605430,8/10/2016,0:00,6/19/2016,4:06,BYERS VACUUM,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604928,8/10/2016,0:00,6/3/2016,17:00,300 blk of S LOCUST ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604645,8/10/2016,0:00,5/25/2016,22:54,CIRCLE K,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605817,8/10/2016,0:00,6/21/2016,12:00,300 blk of E SPRINGFIELD,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605186,8/10/2016,0:00,6/12/2016,1:40,1100 blk of EUCLID ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605245,8/10/2016,0:00,6/13/2016,16:00,ILLINOIS TERMINAL,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604762,8/10/2016,0:00,5/25/2016,17:22,300 blk of E GREEN ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606724,8/10/2016,0:00,3/19/2016,21:00,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606718,8/10/2016,0:00,3/11/2016,23:00,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605929,8/10/2016,0:00,7/1/2016,18:00,ILLINOIS TERMINAL,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606086,8/10/2016,0:00,7/8/2016,10:50,400 blk of BRIAR LN,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605726,8/10/2016,0:00,6/27/2016,16:00,blk of CHALMERS ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605770,8/10/2016,0:00,6/28/2016,17:00,500 blk of E GREEN ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606546,8/10/2016,0:00,7/23/2016,2:10,JOHN ST / SECOND ST,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606194,8/10/2016,0:00,7/12/2016,5:04,800 blk of S FOURTH ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606552,8/10/2016,0:00,7/23/2016,4:00,GREEN ST / FIRST ST,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605773,8/10/2016,0:00,6/29/2016,3:30,blk of E JOHN ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604869,8/10/2016,0:00,3/12/2016,22:00,KAMS BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605271,8/10/2016,0:00,6/12/2016,19:30,500 blk of S SIXTH ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604579,8/10/2016,0:00,5/24/2016,6:20,PANERA BREAD,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606698,8/10/2016,0:00,7/20/2016,12:00,300 blk of E SPRINGFIELD AV,DOMESTIC VIOLENCE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606164,8/10/2016,0:00,7/10/2016,23:30,700 blk of S FIFTH ST,SIMPLE ASSAULT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606285,8/10/2016,0:00,7/14/2016,6:00,300 blk of E HEALEY ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605194,8/10/2016,0:00,6/11/2016,13:30,200 blk of E JOHN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605814,8/10/2016,0:00,6/30/2016,11:30,blk of E HEALEY ST,DRUGS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606274,8/10/2016,0:00,7/14/2016,13:42,300 blk of E GREEN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604931,8/10/2016,0:00,6/2/2016,20:00,300 blk of E GREEN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606272,8/10/2016,0:00,7/14/2016,11:15,1100 blk of ARBOR ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606781,8/10/2016,0:00,7/29/2016,3:30,300 blk of E JOHN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604429,8/10/2016,0:00,12/31/2015,22:00,CLYBOURNE BAR,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606174,8/10/2016,0:00,7/7/2016,17:00,300 blk of E WHITE ST,BURGLARY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1604646,8/10/2016,0:00,11/5/2015,23:00,700 blk of S FIFTH ST,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606074,8/10/2016,0:00,7/8/2016,10:47,COUNTY MARKET,DRUGS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605220,8/10/2016,0:00,5/15/2016,0:01,blk of E JOHN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606081,8/10/2016,0:00,7/6/2016,15:00,blk of E JOHN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605898,8/10/2016,0:00,7/2/2016,19:00,500 blk of S THIRD ST,DESTR/DAMAG/VAND,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606692,8/10/2016,0:00,7/21/2016,17:30,600 blk of S SIXTH ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606221,8/10/2016,0:00,7/12/2016,21:54,LOCUST ST / GREEN ST,ARSON,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606228,8/10/2016,0:00,7/13/2016,2:47,THIRD ST / E CLARK ST,DRUGS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1605345,8/10/2016,0:00,6/16/2016,1:30,CIRCLE K,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606720,8/10/2016,0:00,5/5/2016,22:00,RED LION,UNLAWFUL USE OF ID,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606064,8/10/2016,0:00,7/8/2016,2:30,200 blk of S THIRD ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1606798,8/10/2016,0:00,5/13/2016,12:00,blk of E JOHN ST,LARCENY,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601215,8/11/2016,18:17,8/11/2016,12:00,OGLESBY RESIDENCE HALL,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
II1601216,8/11/2016,19:44,8/11/2016,14:42,NUGENT RESIDENCE HALL,DECEPTIVE PRACTICES,PENDING,
,,,,,,,,
II1601218,8/12/2016,3:28,8/12/2016,3:28,THIRD S / STOUGHTON,RESIST/OBSTRUCT,ARREST,
,,,,,,,,
II1601219,8/12/2016,2:35,8/12/2016,2:35,DAVENPORT HALL,BURGLARY,PENDING,
,,,,,,,,
II1601065,8/12/2016,11:57,8/12/2016,11:57,DODSON DR S / MAIN,CONTROLLED SUBSTANCE-POSS W/INTENT,ARREST,
,,,,,,,,
II1601220,8/12/2016,14:50,8/12/2016,13:09,GREGORY PLACE,DECEPTIVE PRACTICES,PENDING,
,,,,,,,,
F16-1115,8/12/2016,15:30,8/12/2016,15:30,ENGINEERING HALL,THEFT,ADMIN. CLOSED,
,,,,,,,,
II1601224,8/14/2016,8:50,8/13/2016,17:00,ALICE CAMPBELL ALUMNI,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,
,,,,,,,,
II1601225,8/14/2016,20:52,8/14/2016,20:45,SIEBEL CENTER,BATTERY-AGGRAVATED,PENDING,
,,,,,,,,
II1601225,8/14/2016,20:52,8/14/2016,20:45,SIEBEL CENTER,ROBBERY-ARMED,PENDING,
,,,,,,,,
F16-1117,8/14/2016,20:35,8/14/2016,20:35,GREEN/CHESTNUT,DRUGS,ADMIN. CLOSED,
,,,,,,,,
II1601227,8/15/2016,13:36,8/15/2016,13:36,PARKING LOT D-6,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
F16-1124,8/15/2016,12:00,8/15/2016,12:00,ASHTON WOODS RESIDENCE,DOMESTIC VIOLENCE,ADMIN. CLOSED - VERBAL ONLY,
,,,,,,,,
F16-1132,8/15/2016,12:01,8/15/2016,12:01,ASHTON WOODS RESIDENCE,DOMESTIC VIOLENCE,ADMIN. CLOSED,
,,,,,,,,
II1601235,8/16/2016,14:58,8/16/2016,14:58,LINCOLN / UNIVERSITY,THEFT $500 AND UNDER,ARREST,
,,,,,,,,
II1601235,8/16/2016,14:58,8/16/2016,14:58,LINCOLN / UNIVERSITY,RESIST/OBSTRUCT/DISARM AN OFFICER,ARREST,
,,,,,,,,
II1601236,8/16/2016,16:46,8/13/2016,16:00,NOYES LAB,THEFT $500 AND UNDER,ADMIN. CLOSE,
,,,,,,,,
F16-1122,8/16/2016,21:24,8/16/2016,21:24,LUNDGREN RESD HALL,DRUG,ADMIN. CLOSED,
,,,,,,,,
F16-1133,8/16/2016,12:32,8/16/2016,12:32,IKENBERRY COMMONS,SIMPLE ASSAULT,ADMIN. CLOSED,
,,,,,,,,
II1601239,8/17/2016,11:32,8/12/2016,15:00,ARMORY,THEFT OVER $500,ADMIN. CLOSE,
,,,,,,,,
AI16-1126,8/17/2016,2:26,8/17/2016,2:26,GREGORY/THIRD,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1601248,8/18/2016,11:28,8/18/2016,11:28,1000 blk of LINCOLN AV S,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,
,,,,,,,,
II1601246,8/18/2016,9:18,8/18/2016,9:15,NEVADA ST W / GREGORY ST,DOMESTIC DISPUTE,ADMIN. CLOSE,
,,,,,,,,
II1601249,8/18/2016,10:47,7/29/2016,12:00,1800 blk of NEIL ST S,DECEPTIVE PRACTICES,REFERRED TO OTHER,
,,,,,,,JURISDICTION,
,,,,,,,,
II1601247,8/18/2016,10:45,5/6/2015,0:00,500 blk of MAIN ST W,UNLAWFUL RESTRAINT,CLEARED EXCEPT. PROS. FAIL TO,
,,,,,,,,
II1601247,8/18/2016,10:45,5/6/2015,0:00,500 blk of MAIN ST W,SEXUAL ABUSE-CRIMINAL,CLEARED EXCEPT. PROS. FAIL TO,
,,,,,,,,
II1601247,8/18/2016,10:45,5/6/2015,0:00,500 blk of MAIN ST W,SEXUAL ASSAULT-AGG CRIMINAL,CLEARED EXCEPT. PROS. FAIL TO,
,,,,,,,,
II1601245,8/18/2016,9:19,8/18/2016,9:19,2000 blk of VAWTER,METRO,PENDING,
,,,,,,,,
II1601247,8/18/2016,10:45,5/6/2015,0:00,500 blk of MAIN ST W,BATTERY,CLEARED EXCEPT. PROS. FAIL TO,
,,,,,,,,
AR16-1136,8/18/2016,23:58,8/18/2016,23:58,LIBRARY AND INFORMATIONAL SCIENCES,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1601260,8/19/2016,23:37,8/17/2016,23:00,200 blk of GREEN ST E,POSSESSION OF STOLEN CREDIT CARD,ADMIN. CLOSE,
,,,,,,,,
II1601256,8/19/2016,17:49,8/19/2016,17:49,ILLINOIS TERMINAL,WARRANT ARREST,ARREST,
,,,,,,,,
II1601260,8/19/2016,23:37,8/17/2016,23:00,200 blk of GREEN ST E,POSSESSION OF STOLEN CREDIT CARD,PENDING,
,,,,,,,,
II1601255,8/19/2016,16:34,8/18/2016,8:30,AFRICAN AMERICAN STUDIES,CRIMINAL DAMAGE GOVT SUPPORT PROP,ADMIN. CLOSE,
,,,,,,,,
II1601260,8/19/2016,23:37,8/17/2016,23:00,200 blk of GREEN ST E,POSSESSION OF STOLEN CREDIT CARD,PENDING,
,,,,,,,,
F16-1140,8/19/2016,4:06,8/19/2016,4:06,TEMPLE HOYNE BUELL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CSA16-024,8/19/2016,17:21,8/17/2016,23:00,GREGORY PLACE APARTMENTS,SEX OFFENSE,ADMIN CLOSED,
,,,,,,,,
UU1604277,8/20/2016,0:00,8/11/2016,21:30,1000 blk of SPRINGFIELD AVE,MOTOR VEHICLE THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
II1601343,8/20/2016,2:01,8/19/2016,0:44,200 blk of DANIEL ST E,SEXUAL-ASSAULT-CRIMINAL,PENDING,
,,,,,,,,
II1601343,8/20/2016,2:01,8/19/2016,0:44,200 blk of DANIEL ST E,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
II1601261,8/20/2016,23:15,8/20/2016,23:15,CHALMERS ST / OAK ST S,MIP ALCOHOL/LIQUOR,ARREST,
,,,,,,,,
AI16-1146,8/20/2016,22:33,8/20/2016,22:33,FOURTH/GREEN,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AI16-1150,8/20/2016,23:43,8/20/2016,23:43,SECOND/DANIEL,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,
,,,,,,,,
