Incident;Date reported;Time reported;Date occurred;Time occurred;General Location;Crime Description;Disposition;
;;;;;;;;
UU1902206;6/20/2019;0:00;5/10/2019;22:50;SPRINGFIELD / MATHEWS;ELECTRONIC COMMUNICATION-TEXTING;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1900710;6/21/2019;0:16;6/21/2019;0:16;COORDINATED SCIENCE LAB;THEFT OVER $500;ARREST;
;;;;;;;;
CC1904691;6/22/2019;0:00;6/21/2019;4:05;blk of E GREEN ST;BATTERY-AGGRAVATED;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904691;6/22/2019;0:00;6/21/2019;4:05;blk of E GREEN ST;ROBBERY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904692;6/22/2019;0:00;6/21/2019;15:15;600 blk of E GREEN ST;BATTERY-AGGRAVATED;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1900675;6/22/2019;22:12;6/22/2019;22:12;2010 N LINCOLN AVE, URBANA;DISORDERLY CONDUCT;ADMIN CLOSED;
;;;;;;;;
IF1900676;6/22/2019;22:39;6/22/2019;22:39;PARKING LOT D-22;POSS LIQUOR-PUBLIC PROP;ADMIN CLOSED;
;;;;;;;;
II1900713;6/22/2019;8:44;6/21/2019;0:15;PHILO RD / CURTIS;CRIMINAL DAMAGE GOVT SUPPORT PROP;ADMIN. CLOSE;
;;;;;;;;
II1900714;6/22/2019;10:42;6/19/2019;18:00;ARC;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1900716;6/22/2019;20:24;6/22/2019;20:24;ELECTRICAL AND COMPUTER E;THEFT $500 AND UNDER;ARREST;
;;;;;;;;
CC1904710;6/23/2019;0:00;6/22/2019;6:11;600 blk of E CLARK ST;BATTERY-DOMESTIC;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904710;6/23/2019;0:00;6/22/2019;6:11;600 blk of E CLARK ST;RESIST/OBS CORRECT/POLICE/FIRE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904731;6/23/2019;0:00;6/18/2019;18:00;blk of E GREEN ST;BATTERY-DOMESTIC;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1900719;6/23/2019;22:30;6/23/2019;22:30;CURTIS W / FIRST ST;WARRANT-IN STATE;ARREST;
;;;;;;;;
II1900720;6/24/2019;18:23;6/24/2019;18:23;COORDINATED SCIENCE LABRA;POSSESSION STOLEN PROPERTY;PENDING;
;;;;;;;;
II1900721;6/24/2019;19:10;6/24/2019;16:30;EVERITT LAB;THEFT $500 AND UNDER;PENDING;
;;;;;;;;
II1900724;6/24/2019;14:29;6/24/2019;14:24;SMITH MEMORIAL HALL;DISORDERLY CONDUCT-ALL OTHER;ADMIN. CLOSE;
;;;;;;;;
II1900722;6/25/2019;9:43;6/25/2019;9:43;SIXTH ST S / WHITE ST;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
CC1904538;6/26/2019;0:00;6/17/2019;2:09;FIRST ST / E GREEN ST;WARRANT-IN STATE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904538;6/26/2019;0:00;6/17/2019;2:09;FIRST ST / E GREEN ST;DEL/MANUF CANNABIS OVER 30 G -FEL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904538;6/26/2019;0:00;6/17/2019;2:09;FIRST ST / E GREEN ST;IMPROPER USE OF SIGNAL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904538;6/26/2019;0:00;6/17/2019;2:09;FIRST ST / E GREEN ST;OBSTRUCTING JUSTICE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904607;6/26/2019;0:00;6/5/2018;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904608;6/26/2019;0:00;5/9/2018;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904609;6/26/2019;0:00;10/12/2018;23:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904641;6/26/2019;0:00;6/19/2019;21:15;1100 blk of S FOURTH ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904642;6/26/2019;0:00;6/19/2019;17:00;200 blk of S FOURTH ST;BURGLARY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904657;6/26/2019;0:00;6/20/2018;12:00;400 blk of S SIXTH ST;DECEPTIVE PRACTICES;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904686;6/26/2019;0:00;10/6/2018;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904688;6/26/2019;0:00;6/19/2019;19:00;200 blk of E CLARK ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904689;6/26/2019;0:00;10/17/2018;23:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904734;6/26/2019;0:00;6/23/2019;1:25;200 blk of E GREEN ST;TRESPASSING;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904746;6/26/2019;0:00;6/23/2019;13:42;300 blk of E SPRINGFIELD;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904750;6/26/2019;0:00;6/23/2019;1:00;500 blk of S THIRD ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1900686;6/26/2019;13:42;6/26/2019;13:42;201 PEABODY DR;DISORDERLY CONDUCT;ADMIN CLOSED;
;;;;;;;;
IF1900687;6/26/2019;19:05;6/26/2019;19:05;201 N GOODWIN AVE/SIBEL CENTER;LARCENY;ADMIN CLOSED;
;;;;;;;;
CC1904853;6/27/2019;0:00;6/23/2019;3:00;900 blk of S SECOND ST;UNLAWFUL RESTRAINT;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904853;6/27/2019;0:00;6/23/2019;3:00;900 blk of S SECOND ST;BATTERY-DOMESTIC;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1900725;6/27/2019;0:39;6/27/2019;0:39;blk of JOHN ST E;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
II1900728;6/27/2019;16:15;6/27/2019;16:00;MAIN QUAD;DISORDERLY CONDUCT-ALL OTHER;ARREST;
;;;;;;;;
UU1903110;6/27/2019;7:00;6/27/2019;1:28;101 N BUSEY AVE, URBANA;DOMESTIC BATTERY;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1900731;6/28/2019;14:48;6/19/2019;10:00;DCL;BATTERY;ADMIN. CLOSE;
;;;;;;;;
UU1903121;6/28/2019;7:00;6/27/2019;14:29;702 W GREEN ST, URBANA;DOMESTIC BATTERY;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1900698;6/29/2019;1:36;6/29/2019;1:36;SIXTH ST/GREEN ST;BATTERY;ADMIN CLOSED;
;;;;;;;;
II1900734;6/30/2019;2:22;6/30/2019;2:22;GREEN STREET / SECOND STREET;DRIVING UNDER THE INFL-ALCOHOL;ARREST;
;;;;;;;;
II1900734;6/30/2019;2:22;6/30/2019;2:22;GREEN STREET / SECOND STREET;ILLEGAL TRANSPORTATION OF LIQUOR;ARREST;
;;;;;;;;
II1900735;6/30/2019;14:48;6/30/2019;14:48;GREEN ST E / LOCUST ST;DRIVING UNDER INFLUENCE-DRUGS;ARREST;
;;;;;;;;
II1900735;6/30/2019;14:48;6/30/2019;14:48;GREEN ST E / LOCUST ST;CONTROLLED SUBSTANCE-POSSESSION;ARREST;
;;;;;;;;
II1900735;6/30/2019;14:48;6/30/2019;14:48;GREEN ST E / LOCUST ST;FORGERY;PENDING;
;;;;;;;;
CC1904597;7/1/2019;0:00;8/24/2018;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904610;7/1/2019;0:00;8/23/2018;23:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904611;7/1/2019;0:00;10/13/2018;22:00;JOE'S BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904715;7/1/2019;0:00;6/6/2019;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904717;7/1/2019;0:00;9/21/2018;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
01943-2019;7/2/2019;8:27;5/5/2019;3:00;PRIVATE APARTMENT;RAPE;ADMIN CLOSED;
;;;;;;;;
CSA19-111;7/2/2019;8:55;2019;UNKNOWN;UNKNOWN LOCATION;INTIMIDATION/STALKING;ADMIN CLOSED;
;;;;;;;;
II1900737;7/2/2019;16:11;7/2/2019;15:30;700 blk of MAIN ST W;THEFT OVER $500;CLEARED EXCEPT. JUVENILE NO CU;
;;;;;;;;
II1900739;7/2/2019;19:39;7/2/2019;19:39;GOODWIN AVE N / EADS ST;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
CC1904649;7/3/2019;0:00;6/20/2019;3:30;ALPHA XI DELTA;SEARCH WARRANT SERVICE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904649;7/3/2019;0:00;6/20/2019;3:30;ALPHA XI DELTA;BURGLARY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904649;7/3/2019;0:00;6/20/2019;3:30;ALPHA XI DELTA;UNLAWFUL POSS/USE WEAPON BY FELON;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904719;7/3/2019;0:00;5/15/2019;0:01;blk of E JOHN ST;BURGLARY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904774;7/3/2019;0:00;6/15/2019;15:46;200 blk of E GREEN ST;THEFT OVER $500;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904811;7/3/2019;0:00;6/24/2019;15:00;300 blk of E SPRINGFIELD AVE;THEFT OVER $500;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904812;7/3/2019;0:00;6/24/2019;23:00;blk of E JOHN ST;THEFT FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904882;7/3/2019;0:00;6/28/2019;1:19;BROTHERS BAR;USE OF FORCE BY OFFICER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904882;7/3/2019;0:00;6/28/2019;1:19;BROTHERS BAR;FIGHTING;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904882;7/3/2019;0:00;6/28/2019;1:19;BROTHERS BAR;BATTERY -CITY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904943;7/3/2019;0:00;6/29/2019;20:50;900 blk of S FIRST ST;DECEPTIVE PRACTICES;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1900705;7/3/2019;2:50;7/3/2019;2:50;SECOND ST/GREEN ST;DISORDERLY CONDUCT;ADMIN CLOSED;
;;;;;;;;
II1900740;7/3/2019;15:08;7/3/2019;13:00;ALTGELD HALL;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1900743;7/4/2019;23:11;7/4/2019;21:00;PARKING LOT C-10;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
CC1905138;7/6/2019;0:00;7/5/2019;2:00;400 blk of E WHITE ST;SEARCH WARRANT SERVICE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905138;7/6/2019;0:00;7/5/2019;2:00;400 blk of E WHITE ST;SEXUAL-ASSAULT-CRIMINAL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CSA19-112;7/8/2019;10:11;9/1/2018;UNKNOWN;UNKNOWN LOCATION;SEXUAL HARASSMENT;ADMIN CLOSED;
;;;;;;;;
IF1900728;7/8/2019;23:12;7/8/2019;23:12;OAK ST/GREGORY;TRESPASS;ADMIN CLOSED;
;;;;;;;;
II1900750;7/8/2019;7:52;7/7/2019;16:30;700 blk of GREGORY ST S;THEFT-MOTOR VEHICLE;PENDING;
;;;;;;;;
II1900751;7/8/2019;8:44;7/6/2019;23:45;ORCHARD DOWNS RESIDENCE;THEFT OF LOST/MISLAID PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1900752;7/8/2019;15:33;7/7/2019;8:50;NATURAL HISTORY BUILDING;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1900753;7/8/2019;16:15;7/3/2019;19:30;CARR RESIDENCE HALL;THEFT OVER $500;ADMIN. CLOSE;
;;;;;;;;
II1900755;7/9/2019;17:22;7/9/2019;17:20;ASHTON WOODS;DOMESTIC DISPUTE;ADMIN. CLOSE;
;;;;;;;;
II1900756;7/9/2019;19:21;3/11/2019;0:01;PUBLIC SAFETY BUILDING;DECEPTIVE PRACTICES;ADMIN. CLOSE;
;;;;;;;;
LT18-024;7/9/2019;9:00;10/26/2018 -;UNKNOWN;102-40 DITMARS BLVD, EAST;LARCENY;REPORTED TO OTHER AGENCY;
;;;10/28/2018;;ELMHURST, NY;;;
;;;;;;;;
;;;;;;;;
CC1904988;7/10/2019;0:00;4/12/2019;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904994;7/10/2019;0:00;3/1/2019;22:00;KAMS BAR;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904998;7/10/2019;0:00;6/28/2019;12:00;100 blk of E GREEN ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905001;7/10/2019;0:00;9/29/2018;22:30;KAMS;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905002;7/10/2019;0:00;7/1/2019;15:30;blk of E GREEN ST;OTHER CRIMINAL OFFENSES;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905011;7/10/2019;0:00;6/28/2019;15:00;100 blk of E GREEN ST;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905056;7/10/2019;0:00;7/1/2019;17:00;AMKO-SPR;THEFT OF LOST/MISLAID PROP;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905062;7/10/2019;0:00;7/3/2019;13:28;CIRCLE K;THEFT-RETAIL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905062;7/10/2019;0:00;7/3/2019;13:28;CIRCLE K;WARRANT-IN STATE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905062;7/10/2019;0:00;7/3/2019;13:28;CIRCLE K;TRESPASS TO LAND/REAL PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905072;7/10/2019;0:00;7/3/2019;12:00;blk of E ARMORY AVE;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905123;7/10/2019;0:00;7/5/2019;9:10;300 blk of CHALMERS ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904986;7/11/2019;0:00;7/13/2018;14:30;CLYBOURNES;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904987;7/11/2019;0:00;4/6/2019;11:30;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904993;7/11/2019;0:00;3/1/2019;22:00;KAMS;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904995;7/11/2019;0:00;4/14/2019;23:00;KAMS BAR;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1900736;7/11/2019;21:45;7/11/2019;21:45;1800 S FIRST ST;DISORDERLY CONDUCT;ADMIN CLOSED;
;;;;;;;;
II1900765;7/11/2019;20:50;6/24/2019;16:48;WILLARD AIRPORT;ASSIST COUNTY POLICE;PENDING;
;;;;;;;;
CSA19-113;7/12/2019;16:07;2019;UNKNOWN;FRATERNITY;STALKING;ADMIN CLOSED;
;;;;;;;;
IF1900743;7/12/2019;23:35;7/12/2019;23:35;1 LOGAN ST / VIADUCT;POSS LIQUOR-PUBLIC PROP;ADMIN CLOSED;
;;;;;;;;
IF1900756;7/12/2019;23:06;7/13/2019;23:06;LOGAN ST / WATER ST;LIQUOR-PUBLIC PROP;ADMIN CLOSED;
;;;;;;;;
II1900767;7/12/2019;16:42;7/9/2019;10:00;blk of GERTY DR;DISORDERLY CONDUCT-ALL OTHER;ADMIN. CLOSE;
;;;;;;;;
IF1900746;7/13/2019;0:28;7/13/2019;0:28;FIRST ST / GREEN ST;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
IF1900749;7/13/2019;16:59;7/13/2019;16:59;FIRST / DANIEL;POSS LIQUOR-PUBLIC PROP;ADMIN CLOSED;
;;;;;;;;
II1900770;7/13/2019;21:30;7/13/2019;21:30;FOURTH ST / DANIEL;CARRYING ALCOHOL/LIQ OUT OF PREMISE;ARREST;
;;;;;;;;
UU1903414;7/13/2019;7:00;7/12/2019;12:36;901 WESTERN AVE, URBANA;SEXUAL ASSAULT;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1900796;7/14/2019;0:05;7/14/2019;0:05;COUNTY MARKET;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
II1900796;7/14/2019;0:05;7/14/2019;0:05;COUNTY MARKET;POSSESSION STOLEN PROPERTY;ADMIN. CLOSE;
;;;;;;;;
IF1900760;7/15/2019;9:16;7/15/2019;9:16;809 S WRIGHT ST / ILLINI BOOKSTORE;THREATS;ADMIN CLOSED;
;;;;;;;;
II1900771;7/15/2019;12:27;7/15/2019;12:27;PEABODY DR E / FIRST ST;VIOLATION ORDER PROTECTION;ADMIN. CLOSE;
;;;;;;;;
II1900772;7/15/2019;17:00;7/15/2019;10:30;EVERITT LAB BIKE RACK;THEFT $500 AND UNDER;PENDING;
;;;;;;;;
CC1905452;7/16/2019;7:00;7/16/2019;0:22;59 E GREEN ST, CHAMPAIGN;DISORDERLY CONDUCT;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1900774;7/16/2019;12:07;7/1/2019;0:01;MCKINLEY HEALTH CENTER;DISORDERLY CONDUCT-ALL OTHER;ADMIN. CLOSE;
;;;;;;;;
II1900776;7/16/2019;17:43;7/16/2019;17:43;NEIL ST / WINDSOR RD E;DRIVING UNDER THE INFL-ALCOHOL;ARREST;
;;;;;;;;
II1900777;7/16/2019;22:14;7/16/2019;19:19;ILLINI UNION;DECEPTIVE PRACTICES;ADMIN. CLOSE;
;;;;;;;;
LT18-025;7/16/2019;4:18;12/9/2018;UNKNOWN;GOTHIA TOWERS, GöTEBORG, SWEDEN;LARCENY;REPORTED TO OTHER AGENCY;
;;;;;;;;
LT18-026;7/16/2019;8:36;11/17/2018;18:58;9801 INTERNATIONAL DRIVE, ORLANDO,;FELONY - ARREST;REPORTED TO OTHER AGENCY;
;;;;;FL;;;
CC1905463;7/17/2019;0:00;7/16/2019;12:59;CIRCLE K;RETAIL THEFT;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905463;7/17/2019;0:00;7/16/2019;12:59;CIRCLE K;DISORDERLY CONDUCT-ALL OTHER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905463;7/17/2019;0:00;7/16/2019;12:59;CIRCLE K;ASSAULT;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905467;7/17/2019;0:00;7/16/2019;14:55;100 blk of E HEALEY ST;DOMESTIC DISPUTE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905467;7/17/2019;0:00;7/16/2019;14:55;100 blk of E HEALEY ST;RECKLESS CONDUCT;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905467;7/17/2019;0:00;7/16/2019;14:55;100 blk of E HEALEY ST;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1900779;7/17/2019;9:35;6/15/2019;16:33;WILLARD AIRPORT;THEFT-MOTOR VEHICLE;PENDING;
;;;;;;;;
II1900779;7/17/2019;9:35;6/15/2019;16:33;WILLARD AIRPORT;FRAUD-DECEPTION;PENDING;
;;;;;;;;
II1900779;7/17/2019;9:35;6/15/2019;16:33;WILLARD AIRPORT;FRAUD-CREDIT CARD;PENDING;
;;;;;;;;
II1900779;7/17/2019;9:35;6/15/2019;16:33;WILLARD AIRPORT;THEFT-IDENTITY;PENDING;
;;;;;;;;
II1900781;7/17/2019;15:30;7/17/2019;15:30;WILLARD AIRPORT;RESIST/OBS CORRECT/POLICE/FIRE;PENDING;
;;;;;;;;
II1900781;7/17/2019;15:30;7/17/2019;15:30;WILLARD AIRPORT;FRAUD-DECEPTION;PENDING;
;;;;;;;;
II1900781;7/17/2019;15:30;7/17/2019;15:30;WILLARD AIRPORT;THEFT BY LESSEE;PENDING;
;;;;;;;;
II1900781;7/17/2019;15:30;7/17/2019;15:30;WILLARD AIRPORT;THEFT OVER $500;ARREST;
;;;;;;;;
II1900781;7/17/2019;15:30;7/17/2019;15:30;WILLARD AIRPORT;THEFT-IDENTITY;ARREST;
;;;;;;;;
II1900781;7/17/2019;15:30;7/17/2019;15:30;WILLARD AIRPORT;FRAUD-CREDIT CARD;ARREST;
;;;;;;;;
II1900781;7/17/2019;15:30;7/17/2019;15:30;WILLARD AIRPORT;FALSE ID-POSS (MISC);ARREST;
;;;;;;;;
II1900781;7/17/2019;15:30;7/17/2019;15:30;WILLARD AIRPORT;OBSTRUCTING JUSTICE;PENDING;
;;;;;;;;
II1900782;7/18/2019;3:07;7/18/2019;3:05;UNI HIGH SCHOOL;THEFT $500 AND UNDER;ARREST;
;;;;;;;;
II1900784;7/18/2019;14:16;7/18/2019;10:30;LOOMIS LAB;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1900785;7/18/2019;17:56;7/18/2019;14:00;HUFF HALL;THEFT OVER $500;ADMIN. CLOSE;
;;;;;;;;
II1900787;7/19/2019;8:45;12/1/2018;0:01;GARAGE AND CAR POOL;THEFT OVER $500;UNFOUNDED;
;;;;;;;;
II1900788;7/19/2019;11:27;7/19/2019;10:00;MUSIC EDUCATION ANNEX;CRIMINAL DEFACEMENT OF PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1900789;7/19/2019;21:51;7/19/2019;16:15;PARKING LOT E-12;BURGLARY FROM MOTOR VEHICLE;ADMIN. CLOSE;
;;;;;;;;
IF1900762;7/20/2019;2:34;7/20/2019;2:34;100 E GREEN ST;BATTERY;ADMIN CLOSED;
;;;;;;;;
II1900790;7/20/2019;19:10;7/20/2019;19:10;WRIGHT ST N / PARK ST E;WARRANT-IN STATE;ARREST;
;;;;;;;;
II1900791;7/21/2019;0:55;7/21/2019;0:55;UNIVERSITY AVE W / COLER;WARRANT-IN STATE;ARREST;
;;;;;;;;
II1900793;7/21/2019;22:42;7/21/2019;12:00;ORCHARD DOWNS;THEFT OVER $500;ADMIN. CLOSE;
;;;;;;;;
CC1905569;7/22/2019;7:00;7/19/2019;19:36;S FIRST ST / LOGAN ST;INDECENT EXPOSURE;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1900768;7/22/2019;13:15;7/22/2019;13:15;707 MATHEWS AV / ENGINEERING BL;LARCENY;ADMIN CLOSED;
;;;;;;;;
II1900794;7/22/2019;0:31;7/22/2019;0:31;FIRST ST S / HEALEY;OBSTRUCTING JUSTICE;ARREST;
;;;;;;;;
II1900799;7/22/2019;16:13;7/17/2019;17:00;ILLINI UNION;THEFT OVER $500;ADMIN. CLOSE;
;;;;;;;;
UU1903553;7/22/2019;0:00;7/19/2019;20:03;400 blk of BUSEY AV S;BATTERY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904152;7/23/2019;0:00;6/2/2019;19:30;600 blk of STOUGHTON ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904290;7/23/2019;0:00;6/8/2019;23:33;MCDONALDS-GRE, CH;WARRANT-IN STATE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904309;7/23/2019;0:00;6/9/2019;10:00;500 blk of STOUGHTON ST;BURGLARY RESIDENTIAL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904567;7/23/2019;0:00;6/17/2019;14:00;300 blk of N WRIGHT ST;THEFT OVER $500;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904680;7/23/2019;0:00;6/19/2019;0:00;500 blk of E UNIVERSITY AV;FORGERY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904835;7/23/2019;0:00;6/25/2019;17:23;WALGREENS;THEFT-RETAIL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1904961;7/23/2019;0:00;6/29/2019;23:00;800 blk of S FIRST ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1900800;7/23/2019;9:28;7/23/2019;8:00;LEVIS FACULTY CENTER;VIOLATION ORDER PROTECTION;ARREST;
;;;;;;;;
II1900802;7/23/2019;20:12;7/23/2019;20:00;CASEY'S;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
II1900803;7/23/2019;22:11;7/23/2019;22:11;600 blk of WHITE ST;RESIST/OBS CORRECT/POLICE/FIRE;ARREST;
;;;;;;;;
CC1905207;7/24/2019;0:00;5/25/2019;12:00;400 blk of E GREEN ST;THEFT-RETAIL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905213;7/24/2019;0:00;12/27/2018;12:00;blk of E GREEN ST;DECEPTIVE PRACTICES;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905213;7/24/2019;0:00;12/27/2018;12:00;blk of E GREEN ST;THEFT OVER $500;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905213;7/24/2019;0:00;12/27/2018;12:00;blk of E GREEN ST;OTHER CRIMINAL OFFENSES;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905235;7/24/2019;0:00;7/9/2019;1:00;100 blk of E GREEN ST;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905235;7/24/2019;0:00;7/9/2019;1:00;100 blk of E GREEN ST;TRESPASS-VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905239;7/24/2019;0:00;7/8/2019;19:00;blk of E JOHN ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905253;7/24/2019;0:00;7/5/2019;12:00;300 blk of E JOHN ST;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905262;7/24/2019;0:00;7/9/2019;14:17;900 blk of LOCUST ST;POSSESSION STOLEN PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905264;7/24/2019;0:00;7/5/2019;0:01;blk of E GREEN ST;BURGLARY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905287;7/24/2019;0:00;7/9/2019;1:30;600 blk of S FIRST ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905301;7/24/2019;0:00;7/10/2019;16:09;COUNTY MARKET;THEFT OF LOST/MISLAID PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1905304;7/24/2019;0:00;7/10/2019;23:15;JOHN ST / FIFTH ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
