Incident;Date reported;Time reported;Date occurred;Time occurred;General Location;Crime Description;Disposition;
;;;;;;;;
01239-2017;5/24/2017;9:46;4/15/2017;14:10;IUB;LARCENY;ADMIN CLOSED;
;;;;;;;;
01284-2017;5/24/2017;10:05;5/1/2017;0:00;FOLLINGER HALL;SIMPLE ASSAULT;ADMIN CLOSED;
;;;;;;;;
II1700719;5/26/2017;22:43;5/26/2017;22:43;UNIVERSITY / GUARDIAN;WARRANT-IN STATE;ARREST;
;;;;;;;;
IT1700281;5/26/2017;22:55;5/26/2017;22:55;UNIVERSITY / GUARDIAN;CANNABIS POSS 10 GM OR LESS -ORD;ARREST;
;;;;;;;;
II1700718;5/26/2017;2:25;5/26/2017;2:23;MCDONALDS;BATTERY;ADMIN. CLOSE;
;;;;;;;;
II1700718;5/26/2017;2:25;5/26/2017;2:23;MCDONALDS;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
II1700720;5/26/2017;23:34;5/26/2017;23:34;UNIVERSITY AVE / GUARDIAN;WARRANT-IN STATE;ARREST;
;;;;;;;;
IT1700283;5/26/2017;22:00;5/26/2017;22:00;UNIVERSITY / GUARDIAN;POSS OF DRUG PARAPHERNALIA -ORD;ARREST;
;;;;;;;;
IT1700283;5/26/2017;22:00;5/26/2017;22:00;UNIVERSITY / GUARDIAN;CANNABIS POSS 10 GM OR LESS -ORD;ARREST;
;;;;;;;;
IF1700777;5/26/2017;0:50;5/26/2017;0:50;801 S WRIHT;DOMESTIC DISPUTE;ADMIN CLOSED;
;;;;;;;;
IF1700781;5/26/2017;8:45;5/26/2017;8:44;WATER SURVEY;ILLEGAL DUMPING;ADMIN CLOSED;
;;;;;;;;
IT1700285;5/27/2017;22:29;5/27/2017;22:29;KIRBY AVE / FOURTH ST;POSS OF DRUG PARAPHERNALIA -ORD;ARREST;
;;;;;;;;
II1700721;5/27/2017;18:19;5/27/2017;18:19;COUNTY MARKET;WARRANT-IN STATE;ARREST;
;;;;;;;;
IT1700285;5/27/2017;22:29;5/27/2017;22:29;KIRBY AVE / FOURTH ST;CANNABIS POSS 10 GM OR LESS -ORD;ARREST;
;;;;;;;;
IF1700783;5/27/2017;0:41;5/27/2017;0:41;FIFTH/GREEN;PUBLIC URINATION;ADMIN CLOSED;
;;;;;;;;
II1700723;5/28/2017;8:38;5/28/2017;8:38;POST I;WARRANT-IN STATE;ARREST;
;;;;;;;;
II1700725;5/30/2017;15:17;5/26/2017;17:00;SMITH MUSIC BUILDING;CRIMINAL DAMAGE GOVT SUPPORT PROP;ADMIN. CLOSE;
;;;;;;;;
IF1700794;5/30/2017;18:39;5/27/2017;18:39;PARKING LOT C-7;THROW DANG MATERIALS;ADMIN CLOSED;
;;;;;;;;
II1700728;5/31/2017;18:42;5/31/2017;18:42;ILLINI UNION;TRESPASS-STATE SUPPORTED LAND;ARREST;
;;;;;;;;
IF1700804;5/31/2017;22:39;5/31/2017;22:39;2048 HAZELWOOD;DRUGS;ADMIN CLOSED;
;;;;;;;;
II1700730;6/1/2017;15:15;5/29/2017;21:30;ECE;THEFT OVER $500;ADMIN. CLOSE;
;;;;;;;;
II1700732;6/1/2017;23:26;6/1/2017;23:26;NEIL ST / SPRINGFIELD AVE;DELIVERY CONTROLLED SUB;ARREST;
;;;;;;;;
IT1700293;6/1/2017;17:31;6/1/2017;17:31;GOODWIN AVE / ILLINOIS ST;POSS OF DRUG PARAPHERNALIA -ORD;ARREST;
;;;;;;;;
II1700732;6/1/2017;23:26;6/1/2017;23:26;NEIL ST / SPRINGFIELD AVE;DEL/MANUF CANNABIS UNDER 30 G -MISD;ARREST;
;;;;;;;;
IT1700293;6/1/2017;17:31;6/1/2017;17:31;GOODWIN AVE / ILLINOIS ST;CANNABIS POSS 10 GM OR LESS -ORD;ARREST;
;;;;;;;;
IF1700805;6/1/2017;1:12;6/1/2017;1:12;606 PRAIRIE ST;DRUGS;ADMIN CLOSED;
;;;;;;;;
IF1700806;6/1/2017;1:25;6/1/2017;1:25;63 CHESTER;MUTUAL COMBATANTS;ADMIN CLOSED;
;;;;;;;;
CSA17-117;6/1/2017;13:23;3/15/2017;UNKNOWN;ORCHARD DOWNS APARTMENTS;SEX HARASSMENT;ADMIN CLOSED;
;;;;;;;;
CSA17-119;6/1/2017;13:45;9/9/2016;UNKNOWN;1100 BLK S FIRST;RAPE;ADMIN CLOSED;
;;;;;;;;
II1700734;6/2/2017;18:17;6/2/2017;18:15;DANIEL ST E / SECOND ST;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
IF1700808;6/2/2017;14:46;6/2/2017;14:46;ARBORTEUM;PUBLIC URINATION;ADMIN CLOSED;
;;;;;;;;
II1700735;6/3/2017;13:32;6/3/2017;13:32;ILLINOIS TERMINAL;WARRANT-IN STATE;ARREST;
;;;;;;;;
II1700737;6/3/2017;21:52;6/3/2017;21:52;FLORIDA AV W / LINCOLN AVE;WARRANT-IN STATE;ARREST;
;;;;;;;;
II1700739;6/4/2017;16:38;6/4/2017;16:38;UNIVERSITY AVE E / SIXTH ST N;WARRANT-IN STATE;ARREST;
;;;;;;;;
II1700739;6/4/2017;16:38;6/4/2017;16:38;UNIVERSITY AVE E / SIXTH ST N;DEL/MANUF CANNABIS UNDER 30 G -MISD;ARREST;
;;;;;;;;
II1700740;6/4/2017;19:05;6/4/2017;18:30;TALBOT LAB;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1700742;6/4/2017;22:50;6/4/2017;22:50;NEWMARK CIVIL ENGINEERING;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
CC1704571;6/5/2017;0:00;5/23/2017;16:30;400 blk of STOUGHTON;IMPOUNDED VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1700749;6/5/2017;21:00;6/5/2017;21:00;CHURCH ST / SABIN AVE;RESIST/OBS CORRECT/POLICE/FIRE;PENDING;
;;;;;;;;
II1700745;6/5/2017;12:35;5/10/2017;12:00;3300 blk of CYPRESS CREEK RD;THEFT OVER $500;ADMIN. CLOSE;
;;;;;;;;
CC1704085;6/5/2017;0:00;5/11/2017;8:21;600 blk of E GREEN ST;DAMAGING PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704638;6/5/2017;0:00;5/25/2017;16:00;200 blk of S WRIGHT ST;BURGLARY RESIDENTIAL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704679;6/5/2017;0:00;5/27/2017;16:43;300 blk of E SPRINGFIELD AV;FRAUD-CREDIT CARD;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704571;6/5/2017;0:00;5/23/2017;16:30;400 blk of STOUGHTON;BURGLARY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704577;6/5/2017;0:00;5/24/2017;9:00;SEVEN SAINTS;FRAUD-CREDIT CARD;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704733;6/5/2017;0:00;5/29/2017;16:45;COUNTY MARKET;THEFT-RETAIL;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1700749;6/5/2017;21:00;6/5/2017;21:00;CHURCH ST / SABIN AVE;BATTERY-AGGRAVATED;PENDING;
;;;;;;;;
CC1704642;6/5/2017;0:00;4/1/2017;10:00;MARRIOTT;THEFT-IDENTITY;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1700749;6/5/2017;21:00;6/5/2017;21:00;CHURCH ST / SABIN AVE;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
CC1704364;6/5/2017;0:00;2/17/2017;20:30;JOE'S BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704650;6/5/2017;0:00;5/26/2017;9:55;blk of E HEALEY ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704431;6/5/2017;0:00;5/19/2017;22:55;FIREHAUS;ALCOHOL/LIQ SALES INTOX SUBJ OR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704557;6/5/2017;0:00;5/22/2017;17:00;400 blk of E HEALEY ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704622;6/5/2017;0:00;5/23/2017;15:00;blk of E UNIVERSITY;THEFT OF LOST/MISLAID PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704661;6/5/2017;0:00;5/26/2017;15:27;500 blk of S THIRD ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1702954;6/5/2017;0:00;4/8/2017;2:50;PHI SIGMA KAPPA;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704571;6/5/2017;0:00;5/23/2017;16:30;400 blk of STOUGHTON;DRUG EQUIPMENT-POSSESSION;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704429;6/5/2017;0:00;5/19/2017;22:20;HOULIHANS;ALCOHOL/LIQUOR BASSET LICENSE REQ;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704571;6/5/2017;0:00;5/23/2017;16:30;400 blk of STOUGHTON;POSSESSION STOLEN PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704540;6/5/2017;0:00;5/22/2017;18:30;200 blk of E CLARK ST;BATTERY-DOMESTIC;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704733;6/5/2017;0:00;5/29/2017;16:45;COUNTY MARKET;DISORDERLY CONDUCT-ALL OTHER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704683;6/5/2017;0:00;5/27/2017;19:12;COUNTY MARKET;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704085;6/5/2017;0:00;5/11/2017;8:21;600 blk of E GREEN ST;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704501;6/5/2017;0:00;5/17/2017;0:01;LATEA LOUNGE;FRAUD-CREDIT CARD;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704571;6/5/2017;0:00;5/23/2017;16:30;400 blk of STOUGHTON;CANNABIS POSS OVER 10 - 100 G -MISD;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704556;6/6/2017;0:00;5/23/2017;18:54;blk of E GREEN ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1700750;6/6/2017;9:57;5/31/2017;18:30;MORRILL HALL;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
IF1700822;6/6/2017;17:28;6/6/2017;17:28;614 PENNSYLVANIA;CRIMINAL DAMAGE;ADMIN CLOSED;
;;;;;;;;
IF1700825;6/6/2017;22:15;6/6/2017;22:15;PARKING LOT F-29;DRUGS;ADMIN CLOSED;
;;;;;;;;
II1700755;6/7/2017;18:14;6/7/2017;1:25;ROGER ADAMS LAB;HARASSMENT BY ELECTRONIC COMMUNICAT;PENDING;
;;;;;;;;
II1700756;6/7/2017;19:29;6/7/2017;19:28;1900 blk of CUNNINGHAM N;METRO ACTIVATION;ADMIN. CLOSE;
;;;;;;;;
II1700758;6/8/2017;22:54;6/8/2017;22:54;ACTIVITIES AND RECREATION;WARRANT-IN STATE;ARREST;
;;;;;;;;
IF1700830;6/8/2017;8:53;6/8/2017;8:53;2300 S FIRST ST;BATTERY;ADMIN CLOSED;
;;;;;;;;
II1700791;6/9/2017;9:29;6/9/2017;9:20;BUSEY AVE / STOUGHTON ST;FALSE PERSONATION OF PEACE OFFICER;PENDING;
;;;;;;;;
II1700765;6/9/2017;18:43;6/9/2017;18:43;FIFTH ST / STOUGHTON ST;POSSESSION OF STOLEN FIREARM;ARREST;
;;;;;;;;
II1700765;6/9/2017;18:43;6/9/2017;18:43;FIFTH ST / STOUGHTON ST;WARRANT-IN STATE;ARREST;
;;;;;;;;
II1700765;6/9/2017;18:43;6/9/2017;18:43;FIFTH ST / STOUGHTON ST;DELIVERY CONTROLLED SUB;ARREST;
;;;;;;;;
II1700766;6/9/2017;19:24;6/9/2017;19:24;SIXTH ST S / GREEN ST;BATTERY-AGGRAVATED;ARREST;
;;;;;;;;
II1700763;6/9/2017;16:03;6/8/2017;8:00;200 blk of GREEN ST E;CRIMINAL DEFACEMENT OF PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1700764;6/9/2017;16:57;6/5/2017;16:00;VET MED BASIC SCIENCE;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1700765;6/9/2017;18:43;6/9/2017;18:43;FIFTH ST / STOUGHTON ST;CANNABIS POSS 10 GM OR LESS -ORD;ARREST;
;;;;;;;;
II1700765;6/9/2017;18:43;6/9/2017;18:43;FIFTH ST / STOUGHTON ST;ARMED VIOLENCE;ARREST;
;;;;;;;;
IT1700301;6/10/2017;1:22;6/10/2017;1:22;500 blk of GREEN ST E;CANNABIS POSS 10 GM OR LESS -ORD;ARREST;
;;;;;;;;
II1700772;6/10/2017;20:19;6/10/2017;17:45;FIRST ST S / CHALMERS;BURGLARY FROM MOTOR VEHICLE;ADMIN. CLOSE;
;;;;;;;;
II1700773;6/10/2017;20:40;6/9/2017;17:00;HEALEY ST E / FOURTH ST;CRIMINAL DAMAGE TO PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1700770;6/10/2017;13:15;4/30/2017;17:00;WRIGHT ST S / CLARK ST;CRIMINAL DAMAGE TO PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1700769;6/10/2017;0:42;6/10/2017;0:42;PARKING LOT A-9;CRIMINAL DAMAGE TO PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1700774;6/10/2017;23:54;5/15/2017;12:00;400 blk of SPRINGFIELD AV E;BURGLARY FROM MOTOR VEHICLE;ADMIN. CLOSE;
;;;;;;;;
II1700770;6/10/2017;13:15;4/30/2017;17:00;WRIGHT ST S / CLARK ST;BURGLARY FROM MOTOR VEHICLE;ADMIN. CLOSE;
;;;;;;;;
II1700772;6/10/2017;20:19;6/10/2017;17:45;FIRST ST S / CHALMERS;CRIMINAL DAMAGE TO PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1700773;6/10/2017;20:40;6/9/2017;17:00;HEALEY ST E / FOURTH ST;BURGLARY FROM MOTOR VEHICLE;ADMIN. CLOSE;
;;;;;;;;
II1700780;6/11/2017;22:38;6/11/2017;22:38;WASHINGTON ST W / NEIL ST;FALSE PERSONATION OF PEACE OFFICER;ARREST;
;;;;;;;;
II1700779;6/11/2017;20:41;6/11/2017;20:41;SMALL ANIMAL CLINIC;DRIVING UNDER THE INFL-ALCOHOL;ARREST;
;;;;;;;;
II1700780;6/11/2017;22:38;6/11/2017;22:38;WASHINGTON ST W / NEIL ST;RESIST/OBS CORRECT/POLICE/FIRE;ARREST;
;;;;;;;;
II1700780;6/11/2017;22:38;6/11/2017;22:38;WASHINGTON ST W / NEIL ST;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
II1700780;6/11/2017;22:38;6/11/2017;22:38;WASHINGTON ST W / NEIL ST;ASSAULT;ARREST;
;;;;;;;;
II1700779;6/11/2017;20:41;6/11/2017;20:41;SMALL ANIMAL CLINIC;BREATH ALCOHOL OVER LIMIT;ARREST;
;;;;;;;;
II1700775;6/11/2017;0:12;6/11/2017;0:12;RED LION;FIGHTING;ARREST;
;;;;;;;;
II1700883;6/11/2017;22:37;6/11/2017;22:37;WASHINGTON ST E / FOURTH ST;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
II1700776;6/11/2017;2:24;6/11/2017;2:24;ARMORY AVE E / SECOND ST;BREATH ALCOHOL OVER LIMIT;ARREST;
;;;;;;;;
II1700777;6/11/2017;17:51;6/11/2017;17:51;500 blk of HEALEY ST E;CRIMINAL DAMAGE TO PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1700776;6/11/2017;2:24;6/11/2017;2:24;ARMORY AVE E / SECOND ST;DRIVING UNDER THE INFL-ALCOHOL;ARREST;
;;;;;;;;
II1700778;6/11/2017;20:58;1/3/2017;9:57;1100 blk of GREEN ST W;HARASSMENT BY ELECTRONIC COMMUNICAT;ADMIN. CLOSE;
;;;;;;;;
II1700781;6/12/2017;0:30;6/10/2017;21:46;500 blk of THIRD ST S;BURGLARY FROM MOTOR VEHICLE;ADMIN. CLOSE;
;;;;;;;;
II1700789;6/12/2017;19:15;6/12/2017;1:24;200 blk of WATER ST;BURGLARY FROM MOTOR VEHICLE;ADMIN. CLOSE;
;;;;;;;;
II1700782;6/12/2017;0:41;6/6/2017;12:00;1600 blk of VALLEY RD;THEFT $500 AND UNDER;PENDING;
;;;;;;;;
II1700782;6/12/2017;0:41;6/6/2017;12:00;1600 blk of VALLEY RD;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
II1700781;6/12/2017;0:30;6/10/2017;21:46;500 blk of THIRD ST S;CRIMINAL DAMAGE TO PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1700785;6/12/2017;14:09;5/20/2017;12:00;600 blk of STOUGHTON ST;CRIMINAL DAMAGE TO PROPERTY;ADMIN. CLOSE;
;;;;;;;;
IF1700846;6/12/2017;16:30;6/12/2017;16:30;616 E GREEN;LIQUOR-UNDERAGE;ADMIN CLOSED;
;;;;;;;;
II1700793;6/13/2017;13:58;6/13/2017;8:55;HUFF HALL;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
II1700799;6/13/2017;19:23;6/13/2017;19:22;NUGENT RESIDENCE HALL;HARASSMENT BY ELECTRONIC COMMUNICAT;ADMIN. CLOSE;
;;;;;;;;
II1700794;6/13/2017;14:36;6/12/2017;12:00;QDOBA;THEFT $500 AND UNDER;ADMIN. CLOSE;
;;;;;;;;
01467-2017;6/13/2017;8:41;4/20/2017;0:00;INTERNET;DECEPTIVE PRACTICES;ADMIN CLOSED;
;;;;;;;;
II1700800;6/14/2017;10:48;6/11/2017;14:30;STUDENT DINING AND RESIDE;THEFT OF LOST/MISLAID PROPERTY;ADMIN. CLOSE;
;;;;;;;;
II1700807;6/15/2017;14:22;6/15/2017;14:20;ILLINOIS TERMINAL;ASSAULT;PENDING;
;;;;;;;;
II1700807;6/15/2017;14:22;6/15/2017;14:20;ILLINOIS TERMINAL;TRESPASS TO LAND/REAL PROPERTY;PENDING;
;;;;;;;;
II1700807;6/15/2017;14:22;6/15/2017;14:20;ILLINOIS TERMINAL;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
II1700803;6/15/2017;9:02;6/14/2017;16:00;NOYES LAB;THEFT OVER $500;ADMIN. CLOSE;
;;;;;;;;
CSA17-120;6/15/2017;11:39;5/1/2016;UNKNOWN;UNKNOWN LOCATION;DOMESTIC OFFENSE;ADMIN CLOSED;
;;;;;;;;
CC1704063;6/16/2017;0:00;5/7/2017;2:54;1000 blk of LOCUST ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704011;6/16/2017;0:00;5/8/2017;3:00;500 blk of E WHITE ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704249;6/16/2017;0:00;12/31/2016;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704433;6/16/2017;0:00;5/19/2017;23:15;PICCADILLY;ALCOHOL/LIQ SALES INTOX SUBJ OR;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704409;6/16/2017;0:00;5/19/2017;2:30;500 blk of S SECOND ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704375;6/16/2017;0:00;5/16/2017;2:45;WINGIN OUT;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704181;6/16/2017;0:00;5/13/2017;19:37;SPRINGFIELD / FOURTH;CANNABIS POSS 10 GM OR LESS -ORD;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704422;6/16/2017;0:00;5/19/2017;12:00;ILLINOLIS TERMINAL;THEFT OF LOST/MISLAID PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704735;6/16/2017;0:00;5/27/2017;21:00;900 blk of LOCUST ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704927;6/16/2017;0:00;6/4/2017;17:00;300 blk of CHALMERS ST;CRIMINAL DAMAGE TO PROPERTY;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704150;6/16/2017;0:00;5/12/2017;23:30;THIRD ST / ARMORY AV;PEDESTRIAN STOPS;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704086;6/16/2017;0:00;3/21/2017;23:30;CLYBOURNE;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704334;6/16/2017;0:00;1/18/2017;8:00;300 blk of E JOHN ST;FRAUD-DECEPTION;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704159;6/16/2017;0:00;5/13/2017;4:45;400 blk of CHALMERS ST;THEFT OVER $500;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1700812;6/16/2017;17:31;6/16/2017;1:50;600 blk of DANIEL ST E;BATTERY-DOMESTIC;PENDING;
;;;;;;;;
CC1704150;6/16/2017;0:00;5/12/2017;23:30;THIRD ST / ARMORY AV;MIP ALCOHOL/LIQUOR;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1700810;6/16/2017;14:39;6/11/2017;22:00;JOHN ST E / THIRD;DISORDERLY CONDUCT-ALL OTHER;ADMIN. CLOSE;
;;;;;;;;
CC1704850;6/16/2017;0:00;6/2/2017;2:00;blk of E JOHN ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704066;6/16/2017;0:00;5/10/2017;20:02;MAIZE;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704336;6/16/2017;0:00;5/10/2017;15:00;300 blk of S WRIGHT ST;FRAUD-CREDIT CARD;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704618;6/16/2017;0:00;5/18/2017;12:00;300 blk of E ARMORY AV;THEFT FROM BUILDING;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704741;6/16/2017;0:00;5/28/2017;21:28;CIRCLE K;THEFT-RETAIL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704181;6/16/2017;0:00;5/13/2017;19:37;SPRINGFIELD / FOURTH;POSS OF DRUG PARAPHERNALIA -ORD;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704081;6/16/2017;0:00;8/22/2016;0:01;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704339;6/16/2017;0:00;5/17/2017;16:42;400 blk of E GREEN ST;DISORDERLY CONDUCT-ALL OTHER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704150;6/16/2017;0:00;5/12/2017;23:30;THIRD ST / ARMORY AV;POSS ALCOHOL/LIQ PUBLIC PROP/PARKIN;REPORTED TO OTHER AGENCY;
;;;;;;;;
II1700814;6/16/2017;22:25;6/16/2017;22:25;500 blk of PARK HAVEN CT;ASSIST OTHER POLICE DEPT;ADMIN. CLOSE;
;;;;;;;;
CC1704096;6/16/2017;0:00;10/24/2016;0:01;JOE'S BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704862;6/16/2017;0:00;6/2/2017;11:34;100 blk of E GREEN ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704394;6/16/2017;0:00;5/18/2017;20:30;300 blk of E JOHN ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704787;6/16/2017;0:00;5/29/2017;12:00;200 blk of E WHITE ST;DECEPTIVE PRACTICES;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704359;6/16/2017;0:00;5/18/2017;0:11;500 blk of E UNIVERSITY AV;BATTERY-DOMESTIC;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704244;6/16/2017;0:00;12/30/2016;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704876;6/16/2017;0:00;5/30/2017;0:01;1300 blk of N LINCOLN;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704734;6/16/2017;0:00;5/29/2017;14:30;300 blk of E SPRINGFIELD AV;DECEPTIVE PRACTICES;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704518;6/16/2017;0:00;5/22/2017;20:43;900 blk of S FIRST ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704394;6/16/2017;0:00;5/18/2017;20:30;300 blk of E JOHN ST;RESIST/OBS CORRECT/POLICE/FIRE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704169;6/16/2017;0:00;5/13/2017;2:00;blk of E JOHN ST;TRESPASS-RESIDENCE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704238;6/16/2017;0:00;9/17/2016;23:00;BROTHERS BAR;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1703785;6/16/2017;0:00;4/29/2017;13:15;400 blk of E ARMORY AV;THEFT-MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704119;6/16/2017;0:00;3/13/2017;21:30;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704846;6/16/2017;0:00;6/2/2017;9:14;400 blk of STOUGHTON ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704927;6/16/2017;0:00;6/4/2017;17:00;300 blk of CHALMERS ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704426;6/16/2017;0:00;5/18/2017;11:00;300 blk of E SPRINGFIELD;OTHER TROUBLE/INFO RPT;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704120;6/16/2017;0:00;3/11/2017;22:00;RED LION;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704206;6/16/2017;0:00;5/13/2017;21:00;600 blk of E WHITE ST;BURGLARY FROM MOTOR VEHICLE;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704260;6/16/2017;0:00;5/14/2017;22:00;200 blk of E DANIEL ST;BURGLARY RESIDENTIAL;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704234;6/16/2017;0:00;1/27/2017;23:00;CLYBOURNE;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704240;6/16/2017;0:00;1/28/2017;22:00;JOE'S BREWERY;UNLAWFUL USE OF I.D.;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704820;6/16/2017;0:00;6/1/2017;15:00;200 blk of S THIRD ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
CC1704801;6/16/2017;0:00;5/20/2017;16:00;200 blk of E WHITE ST;THEFT $500 AND UNDER;REPORTED TO OTHER AGENCY;
;;;;;;;;
IF1700861;6/17/2017;1:13;6/17/2017;1:13;ARBORETUM;LIQUOR-UNDERAGE/PUBLIC POSSESSION;STUDENT DISC REFERRAL;
;;;;;;;;
IF1700868;6/17/2017;21:21;6/17/2017;21:26;TOWNSEND RESIDENCE HALL;DRUGS;ADMIN CLOSED;
;;;;;;;;
