Incident,Date reported,Time reported,Date occurred,Time occurred,General Location,Crime Description,Disposition,
,,,,,,,,
II1501432,8/31/2015,22:27,8/31/2015,22:17,1000 blk of WESTERN AV,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1501433,9/1/2015,2:43,9/1/2015,2:40,COLOMBIA W / STATE,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
II1501433,9/1/2015,2:43,9/1/2015,2:40,COLOMBIA W / STATE,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1501433,9/1/2015,2:43,9/1/2015,2:40,COLOMBIA W / STATE,BURGLARY FROM MOTOR VEHICLE,ARREST,
,,,,,,,,
II1501434,9/1/2015,8:48,8/26/2015,17:02,COBLE HALL,THEFT UNDER,PENDING,
,,,,,,,,
II1501437,9/1/2015,16:07,9/1/2015,16:07,MECHANICAL ENGINEERING,UNLAWFUL RESTRAINT,ARREST,
,,,,,,,,
II1501437,9/1/2015,16:07,9/1/2015,16:07,MECHANICAL ENGINEERING,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1501437,9/1/2015,16:07,9/1/2015,16:07,MECHANICAL ENGINEERING,DISORDERLY CONDUCT-ALL OTHER,ARREST,
,,,,,,,,
AI152450030,9/2/2015,1:29,9/2/2015,1:29,GOODWIN/GREGORY,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CC1502450,9/2/2015,0:00,3/24/2015,20:58,400 blk of E STOUGHTON,HARASSMENT BY TELEPHONE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1502450,9/2/2015,0:00,3/24/2015,20:58,400 blk of E STOUGHTON,DOMESTIC DISPUTE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1504464,9/2/2015,0:00,5/21/2015,22:00,THIRD ST S / CHALMERS,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1504926,9/2/2015,0:00,6/10/2015,9:38,200 blk of GREEN ST E,BATTERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1504926,9/2/2015,0:00,6/10/2015,9:38,200 blk of GREEN ST E,ROBBERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506569,9/2/2015,0:00,7/31/2015,14:00,600 blk of STOUGHTON ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506569,9/2/2015,0:00,7/31/2015,14:00,600 blk of STOUGHTON ST,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506581,9/2/2015,0:00,7/31/2015,22:18,600 blk of UNIVERSITY E,POSSESSION OF CANNABIS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506609,9/2/2015,0:00,8/1/2015,13:30,TUMBLE INN,THEFT GENERALLY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506615,9/2/2015,0:00,8/1/2015,16:05,WALGREENS,RETAIL THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506634,9/2/2015,0:00,8/2/2015,10:45,300 blk of GREEN ST E,POSSESSION OF CANNABIS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506641,9/2/2015,0:00,7/29/2015,17:30,S FIRST ST / HEALEY ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506649,9/2/2015,0:00,8/2/2015,0:01,1100 blk of S SECOND ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506653,9/2/2015,0:00,8/2/2015,13:30,100 blk of UNIVERSITY AV E,BURGLARY FROM MOTOR VEHICLE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506655,9/2/2015,0:00,8/3/2015,0:35,600 blk of CLARK ST E,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507278,9/2/2015,0:00,8/20/2015,16:01,HABITAT FOR HUMANITY,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507327,9/2/2015,0:00,8/21/2015,23:40,900 blk of THIRD ST S,UNLAWFUL USE OF I.D.,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507327,9/2/2015,0:00,8/21/2015,23:40,900 blk of THIRD ST S,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507336,9/2/2015,0:00,8/22/2015,2:23,WINGIN OUT,MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507378,9/2/2015,0:00,8/22/2015,23:55,"BROMLEY HALL-THI, UI",MIP ALCOHOL/LIQUOR,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507384,9/2/2015,0:00,8/23/2015,1:07,100 blk of CHALMERS ST,TRESPASS-RESIDENCE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507384,9/2/2015,0:00,8/23/2015,1:07,100 blk of CHALMERS ST,RESIST/OBSTRUCT/DISARM AN OFFICER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507384,9/2/2015,0:00,8/23/2015,1:07,100 blk of CHALMERS ST,USE OF FORCE BY OFFICER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507385,9/2/2015,0:00,8/23/2015,1:27,300 blk of E JOHN ST,PUBLIC URINATION (C),REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507397,9/2/2015,0:00,8/23/2015,3:37,900 blk of OAK ST S,BONFIRES PROHIBITED,REPORTED TO OTHER AGENCY,
,,,,,,,,
FI152450522,9/2/2015,23:50,9/2/2015,23:50,HOPKINS RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1501440,9/2/2015,0:47,9/2/2015,0:47,GRAINGER LIBRARY,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1501442,9/2/2015,5:51,9/2/2015,5:51,ILLNI SHUTTLE BUS,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1501443,9/2/2015,9:30,9/2/2015,9:30,ENGINEERING HALL,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1501443,9/2/2015,9:30,9/2/2015,9:30,ENGINEERING HALL,POSSESSION STOLEN PROPERTY,ARREST,
,,,,,,,,
II1501445,9/2/2015,15:25,6/14/2015,12:00,SCOTT RESIDENCE HALL,THEFT-IDENTITY,PENDING,
,,,,,,,,
II1501445,9/2/2015,15:25,6/14/2015,12:00,SCOTT RESIDENCE HALL,DECEPTIVE PRACTICES,PENDING,
,,,,,,,,
AI152460053,9/3/2015,4:00,9/3/2015,4:00,HOPKINS RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CSA15-22,9/3/2015,13:54,01/01/2015-,UNKNOWN,UNKNOWN,STALKING,ADMIN. CLOSED,
,,,9/1/2015,,,,,
,,,,,,,,
,,,,,,,,
CSA15-23,9/3/2015,15:58,9/6/2015,UNKNOWN,RESIDENCE HALL,SEX OFFENSE,ADMIN. CLOSED,
,,,,,,,,
FI152460034,9/3/2015,2:30,9/3/2015,2:30,LINCOLN AVENUE RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI152460546,9/3/2015,23:31,9/3/2015,23:31,ILLINOIS STREET RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1501451,9/3/2015,1:15,9/3/2015,1:15,FOURTH ST / CLARK ST,HYPODERMIC NEEDLE/SYRINGE-POSS/SALE,ARREST,
,,,,,,,,
II1501451,9/3/2015,1:15,9/3/2015,1:15,FOURTH ST / CLARK ST,DRUG EQUIPMENT-POSSESSION,ARREST,
,,,,,,,,
II1501451,9/3/2015,1:15,9/3/2015,1:15,FOURTH ST / CLARK ST,THEFT-RETAIL,ARREST,
,,,,,,,,
II1501453,9/3/2015,12:25,9/3/2015,11:57,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
II1501454,9/3/2015,13:02,9/3/2015,12:30,MAIN LIBRARY,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1501456,9/3/2015,14:16,9/3/2015,14:07,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
II1501457,9/3/2015,14:20,8/30/2015,0:00,BABCOCK RESIDENCE HALL,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1501459,9/3/2015,15:05,9/3/2015,14:09,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
AI152470021,9/4/2015,0:39,9/4/2015,0:39,SIXTH/DANIEL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AI152470029,9/4/2015,1:05,9/4/2015,1:05,OGLESBY RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI152470330,9/4/2015,3:30,9/4/2015,3:30,TAFT RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,ADMIN. CLOSED,
,,,,,,,,
II1501465,9/4/2015,13:17,9/4/2015,12:57,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
AI152480059,9/5/2015,2:40,9/5/2015,2:40,OGLESBY RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AI152480059,9/5/2015,2:40,9/5/2015,2:40,OGLESBY RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AR152480018,9/5/2015,1:00,9/5/2015,1:00,TRELEASE RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI152480018,9/5/2015,1:00,9/5/2015,1:00,GREEN/WRIGHT,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1501472,9/5/2015,2:18,9/5/2015,2:18,GREEN ST / LOCUST ST,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,
,,,,,,,,
II1501472,9/5/2015,2:18,9/5/2015,2:18,GREEN ST / LOCUST ST,DRIVING UNDER INFLUENCE-DRUGS,ARREST,
,,,,,,,,
II1501473,9/5/2015,2:39,9/5/2015,2:30,DORNER DR / GREGORY DR,MOB ACTION,PENDING,
,,,,,,,,
II1501473,9/5/2015,2:39,9/5/2015,2:30,DORNER DR / GREGORY DR,ROBBERY,PENDING,
,,,,,,,,
II1501474,9/5/2015,10:35,9/4/2015,23:00,CHABAD JEWISH CENTER,CRIMINAL DAMAGE TO PROPERTY,PENDING,
,,,,,,,,
II1501481,9/5/2015,15:59,9/5/2015,15:00,STUDENT STAFF APARTMENTS,BATTERY-DOMESTIC,ARREST,
,,,,,,,,
II1501482,9/5/2015,17:27,9/5/2015,1:50,ILLINI UNION,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
FI152490437,9/6/2015,21:57,9/6/2015,21:57,SHERMAN RESD HALL,DECEPTIVE PRACTICES,ADMIN. CLOSED,
,,,,,,,,
II1501483,9/6/2015,0:14,9/6/2015,0:14,FIRST ST / GREEN ST,ILLEGAL TRANSPORTATION OF LIQUOR,ARREST,
,,,,,,,,
II1501483,9/6/2015,0:14,9/6/2015,0:14,FIRST ST / GREEN ST,DRIVING UNDER THE INFL-ALCOHOL,ARREST,
,,,,,,,,
II1501483,9/6/2015,0:14,9/6/2015,0:14,FIRST ST / GREEN ST,WARRANT-IN STATE,ARREST,
,,,,,,,,
II1501483,9/6/2015,0:14,9/6/2015,0:14,FIRST ST / GREEN ST,BREATH ALCOHOL OVER LIMIT,ARREST,
,,,,,,,,
II1501487,9/6/2015,23:36,9/6/2015,23:36,GREEN ST W / MATHEWS AVE,DRIVING UNDER INFLUENCE-DRUGS,ARREST,
,,,,,,,,
AI152500028,9/7/2015,1:00,9/7/2015,1:00,KRANNERT CENTER FOR PERFORMING ARTS,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AI152500085,9/7/2015,3:37,9/7/2015,3:37,OGLESBY RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1501488,9/7/2015,1:24,9/6/2015,23:36,GREEN ST / MATHEWS AV S,CANNABIS POSS 30 G AND UNDER - OLD,ARREST,
,,,,,,,,
II1501489,9/7/2015,17:11,9/5/2015,15:45,CAMPUS REC OUTDOOR CENTER,THEFT UNDER,PENDING,
,,,,,,,,
AI152510039,9/8/2015,2:55,9/8/2015,2:55,503 JOHN ST E,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI152510029,9/8/2015,1:44,9/8/2015,1:44,601 FOURTH ST S,PUBLIC URINATION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1501492,9/8/2015,5:11,9/8/2015,5:11,DIGITAL COMPUTER LAB,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1501492,9/8/2015,5:11,9/8/2015,5:11,DIGITAL COMPUTER LAB,TRESPASS-STATE SUPPORTED LAND,ARREST,
,,,,,,,,
II1501495,9/8/2015,9:49,9/1/2015,17:00,PENNSYLVANIA AVE RESIDENC,THEFT-LOST/MISLAID PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1501502,9/8/2015,14:35,9/8/2015,14:20,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
II1501503,9/8/2015,15:34,9/4/2015,13:30,JOE'S BREWERY,DISORDERLY CONDUCT-ALL OTHER,PENDING,
,,,,,,,,
II1501503,9/8/2015,15:34,9/4/2015,13:30,JOE'S BREWERY,ASSIST OTHER POLICE DEPT,ADMIN. CLOSE,
,,,,,,,,
II1501506,9/8/2015,17:07,9/8/2015,17:07,SIEBEL CENTER,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1501506,9/8/2015,17:07,9/8/2015,17:07,SIEBEL CENTER,DOMESTIC DISPUTE,ADMIN. CLOSE,
,,,,,,,,
II1501506,9/8/2015,17:07,9/8/2015,17:07,SIEBEL CENTER,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1501508,9/8/2015,21:01,9/8/2015,9:30,PSYCHOLOGY BUILDING,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1501509,9/8/2015,21:07,9/8/2015,16:30,LAW BUILDING,THEFT-LOST/MISLAID PROPERTY,UNFOUNDED,
,,,,,,,,
AI152520034,9/9/2015,2:14,9/9/2015,2:14,ENGLISH BUILDING,UNLAWFUL POSSESSION OF ID,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI152520012,9/9/2015,0:38,9/9/2015,0:38,SPEECH AND HEARING,THROWING DANGEROUS MATERIALS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
FI152520483,9/9/2015,22:01,9/9/2015,22:01,HOPKINS RESD HALL,DRUGS,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1501511,9/9/2015,9:26,9/9/2015,8:30,STATE FARM CENTER,BATTERY,REFERRED TO OTHER JURISDICTION,
,,,,,,,,
II1501512,9/9/2015,12:29,8/19/2015,0:01,CAMPUS RECREATION CENTER,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1501514,9/9/2015,13:42,7/22/2015,16:00,SIEBEL CENTER,THEFT UNDER,ADMIN. CLOSE,
,,,,,,,,
II1501516,9/9/2015,15:54,9/9/2015,15:15,800 blk of WRIGHT ST S,THEFT-RETAIL,ARREST,
,,,,,,,,
II1501519,9/9/2015,18:59,8/21/2015,11:00,1100 blk of FLORIDA AV W,THEFT-MOTOR VEHICLE,ADMIN. CLOSE,
,,,,,,,,
II1501520,9/9/2015,18:34,9/7/2015,14:30,PARKING LOT E31,THEFT-MOTOR VEHICLE,UNFOUNDED,
,,,,,,,,
II1501522,9/9/2015,19:42,9/8/2015,8:00,PARKING LOT E-31,CRIMINAL DAMAGE TO PROPERTY,ADMIN. CLOSE,
,,,,,,,,
II1501526,9/9/2015,21:52,9/9/2015,21:52,OGLESBY RESIDENCE HALL,CONTROLLED SUBSTANCE-POSSESSION,ADMIN. CLOSE,
,,,,,,,,
II1501526,9/9/2015,21:52,9/9/2015,21:52,OGLESBY RESIDENCE HALL,CANNABIS POSS 30 G AND UNDER - OLD,ADMIN. CLOSE,
,,,,,,,,
FI152530039,9/10/2015,2:56,9/10/2015,2:56,1005 COLLEGE CT,THEFT UNDER,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1501529,9/10/2015,10:47,8/1/2015,8:00,CHEM LIFE SCIENCES,DISORDERLY CONDUCT-ALL OTHER,ADMIN. CLOSE,
,,,,,,,,
II1501529,9/10/2015,10:47,8/1/2015,8:00,CHEM LIFE SCIENCES,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1501529,9/10/2015,10:47,8/1/2015,8:00,CHEM LIFE SCIENCES,HARASSMENT BY TELEPHONE,ADMIN. CLOSE,
,,,,,,,,
II1501532,9/10/2015,20:14,9/10/2015,20:14,KRANNERT CENTER FOR PERFO,TRESPASS NOTICE,ADMIN. CLOSE,
,,,,,,,,
II1501532,9/10/2015,20:14,9/10/2015,20:14,KRANNERT CENTER FOR PERFO,THEFT UNDER,PENDING,
,,,,,,,,
AI152540053,9/11/2015,2:45,9/11/2015,2:45,WARDALL RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
AI152540515,9/11/2015,23:08,9/11/2015,23:08,TRELEASE RESD HALL,LIQUOR - UNDERAGE CONSUMPTION,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
CC1507337,9/11/2015,0:00,8/22/2015,2:23,300 blk of WHITE ST E,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507519,9/11/2015,0:00,5/16/2015,12:00,PSI UPSILON,THEFT OVER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507534,9/11/2015,0:00,8/22/2015,20:00,1000 blk of S THIRD ST,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507536,9/11/2015,0:00,8/26/2015,21:30,WHITE ST E / FOURTH ST S,ROBBERY-ARMED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507540,9/11/2015,0:00,8/27/2015,0:51,E JOHN ST / THIRD ST,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507540,9/11/2015,0:00,8/27/2015,0:51,E JOHN ST / THIRD ST,ROBBERY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507576,9/11/2015,0:00,8/27/2015,16:00,UNIVERSITY GROUP,THEFT OVER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507583,9/11/2015,0:00,8/28/2015,0:01,GREEN ST E / FIRST STREET,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507585,9/11/2015,0:00,8/27/2015,14:00,WHITE ST / SIXTH ST,THEFT OVER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507596,9/11/2015,0:00,8/28/2015,15:31,COUNTY MARKET,THEFT-RETAIL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507599,9/11/2015,0:00,8/27/2015,22:30,300 blk of GREEN ST E,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507599,9/11/2015,0:00,8/27/2015,22:30,300 blk of GREEN ST E,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507608,9/11/2015,0:00,8/28/2015,21:00,600 blk of ARMORY AV E,DECEPTIVE PRACTICES,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507611,9/11/2015,0:00,8/28/2015,14:15,STARBUCKS,THEFT OVER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507613,9/11/2015,0:00,8/28/2015,23:13,500 blk of SPRINGFIELD E,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507618,9/11/2015,0:00,8/29/2015,2:00,200 blk of GREEN ST E,RESIST/OBSTRUCT/DISARM AN OFFICER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507618,9/11/2015,0:00,8/29/2015,2:00,200 blk of GREEN ST E,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507618,9/11/2015,0:00,8/29/2015,2:00,200 blk of GREEN ST E,USE OF FORCE BY OFFICER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507621,9/11/2015,0:00,8/29/2015,2:45,500 blk of S PRAIRIE ST,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507622,9/11/2015,0:00,8/29/2015,3:35,300 blk of WHITE ST E,ROBBERY-ARMED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507623,9/11/2015,0:00,8/29/2015,4:05,300 blk of W GREEN ST,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507624,9/11/2015,0:00,8/29/2015,2:30,JOHN ST E / FIRST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507628,9/11/2015,0:00,8/27/2015,15:00,500 blk of GREEN ST E,FRAUD-CREDIT CARD,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507628,9/11/2015,0:00,8/27/2015,15:00,500 blk of GREEN ST E,THEFT OF LOST/MISLAID PROP,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507632,9/11/2015,0:00,8/29/2015,12:59,RED LION,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507636,9/11/2015,0:00,8/29/2015,14:21,400 blk of E CLARK ST,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507638,9/11/2015,0:00,8/29/2015,14:53,"RED LION-GRE, CH",THEFT OVER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507642,9/11/2015,0:00,8/29/2015,2:00,100 blk of GREEN ST E,THEFT OVER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507644,9/11/2015,0:00,8/28/2015,20:00,300 blk of SECOND ST S,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507646,9/11/2015,0:00,8/22/2015,12:00,PRESBY HALL,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507665,9/11/2015,0:00,8/30/2015,1:41,800 blk of S LOCUST ST,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507671,9/11/2015,0:00,8/30/2015,2:55,blk of E JOHN ST,SPECIFIC NOISE PROHIBITED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507690,9/11/2015,0:00,8/30/2015,15:30,200 blk of E DANIEL ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507699,9/11/2015,0:00,8/30/2015,21:49,100 blk of E HEALEY ST,BATTERY-AGG DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507702,9/11/2015,0:00,8/30/2015,20:50,100 blk of E HEALEY ST,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507899,9/11/2015,0:00,9/4/2015,17:41,COUNTY MARKET,NEGLECT & DEPENDENCY OF CHILDREN,REPORTED TO OTHER AGENCY,
,,,,,,,,
FI152540002,9/11/2015,0:04,9/11/2015,0:04,PARKING LOT C-3,THEFT UNDER,STUDENT DISCIPLINE REFERRAL,
,,,,,,,,
II1501536,9/11/2015,16:14,9/11/2015,16:00,ILLINI UNION BOOKSTORE,THEFT-RETAIL,ARREST,
,,,,,,,,
II1501537,9/11/2015,17:13,9/11/2015,17:13,SECOND STREET S / WHITE STREET,WARRANT-IN STATE,ARREST,
,,,,,,,,
CC1505312,9/12/2015,0:00,6/23/2015,7:18,700 blk of FIFTH ST S,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1505327,9/12/2015,0:00,6/23/2015,17:40,300 blk of HEALEY ST E,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1505342,9/12/2015,0:00,6/23/2015,17:00,200 blk of CHALMERS ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1505343,9/12/2015,0:00,6/23/2015,23:49,DEN LIQUOR,TRESPASS NOTICE,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1505343,9/12/2015,0:00,6/23/2015,23:49,DEN LIQUOR,RETAIL THEFT,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506181,9/12/2015,0:00,7/18/2015,23:58,LOCUST ST / SPRINGFIELD AV,RESISTING/OBSTR. OFFICER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506181,9/12/2015,0:00,7/18/2015,23:58,LOCUST ST / SPRINGFIELD AV,USE OF FORCE BY OFFICER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506320,9/12/2015,0:00,7/19/2015,20:00,GREEN ST E / LOCUST,BURGLARY RESIDENTIAL,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506342,9/12/2015,0:00,7/23/2015,21:00,CLARK ST E / THIRD,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506352,9/12/2015,0:00,7/23/2015,16:00,900 blk of LOCUST ST,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506366,9/12/2015,0:00,7/24/2015,18:22,ILLINOIS TERMINAL,THEFT-LOST/MISLAID PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506409,9/12/2015,0:00,7/25/2015,19:00,200 blk of HEALEY ST E,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506412,9/12/2015,0:00,7/26/2015,15:45,ILLINOIS TERMINAL,TRESPASSING,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506491,9/12/2015,0:00,7/29/2015,2:00,600 blk of FOURTH ST S,CRIMINAL DAMAGE TO PROPERTY,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1506502,9/12/2015,0:00,7/27/2015,17:00,JOES BREWERY,THEFT UNDER,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507287,9/12/2015,0:00,8/20/2015,22:51,SECOND ST S / DANIEL ST E,POSS OF DRUG PARAPHENALIA,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507287,9/12/2015,0:00,8/20/2015,22:51,SECOND ST S / DANIEL ST E,POSSESSION OF CANNABIS,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507402,9/12/2015,0:00,8/23/2015,7:30,ILLINOIS TERMINAL,BATTERY-DOMESTIC,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507452,9/12/2015,0:00,8/24/2015,14:10,ILLINOIS TERMINAL,ASSAULT-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
CC1507452,9/12/2015,0:00,8/24/2015,14:10,ILLINOIS TERMINAL,BATTERY-AGGRAVATED,REPORTED TO OTHER AGENCY,
,,,,,,,,
